date,game_id,team,player_id,player_name,prob_first_basket,fair_decimal,fair_american,rank,cum_prob
2026-04-08,0022501158,ATL,4701230,Jalen Johnson,0.1143293158301568,8.746663029852826,775,1,0.1143293158301568
2026-04-08,0022501158,CLE,3992,James Harden,0.1107499449846455,9.029349857813845,803,2,0.22507926081480228
2026-04-08,0022501158,ATL,4278039,Nickeil Alexander-Walker,0.107195344871629,9.328763307749442,833,3,0.3322746056864313
2026-04-08,0022501159,ORL,4432573,Paolo Banchero,0.1120212874966071,8.926874724862344,793,1,0.1120212874966071
2026-04-08,0022501159,ORL,4066320,Desmond Bane,0.1079120536649931,9.26680538491505,827,2,0.21993334116160018
2026-04-08,0022501159,MIN,4594268,Anthony Edwards,0.1025075178647182,9.75538205226787,876,3,0.32244085902631836
2026-04-08,0022501160,MIL,4591725,Ryan Rollins,0.1068404098575507,9.359754434986636,836,1,0.1068404098575507
2026-04-08,0022501160,MIL,4997526,Ousmane Dieng,0.1060878893622395,9.426146622499742,843,2,0.21292829921979017
2026-04-08,0022501160,DET,4433621,Jalen Duren,0.1057612137983835,9.455262133302828,846,3,0.31868951301817366
2026-04-08,0022501161,POR,4431736,Toumani Camara,0.1121068793089805,8.920059198542809,792,1,0.1121068793089805
2026-04-08,0022501161,SAS,4845367,Stephon Castle,0.108699259002116,9.199694728190682,820,2,0.2208061383110965
2026-04-08,0022501161,POR,3995,Jrue Holiday,0.1061850222963021,9.417524038461544,842,3,0.3269911606073986
2026-04-08,0022501162,DEN,3112335,Nikola Jokic,0.1183596699303215,8.448823831535703,745,1,0.1183596699303215
2026-04-08,0022501162,DEN,3936299,Jamal Murray,0.1149493065594479,8.699487016764506,770,2,0.2333089764897694
2026-04-08,0022501162,MEM,4700873,Toby Okani,0.1080617099476834,9.25397164716472,825,3,0.3413706864374528
2026-04-08,0022501163,OKC,4278073,Shai Gilgeous-Alexander,0.1200286473723015,8.331344407291603,733,1,0.1200286473723015
2026-04-08,0022501163,LAC,6450,Kawhi Leonard,0.1108366643881852,9.02228522953093,802,2,0.2308653117604867
2026-04-08,0022501163,LAC,4396907,Darius Garland,0.1044022762993037,9.578335218795123,858,3,0.3352675880597904
2026-04-08,0022501164,DAL,5041939,Cooper Flagg,0.1113309067890489,8.982231698649608,798,1,0.1113309067890489
2026-04-08,0022501164,PHX,1629599,Amir Coffey,0.1063459408134198,9.403273809523814,840,2,0.2176768476024687
2026-04-08,0022501164,PHX,1642345,Oso Ighodaro,0.1063459408134198,9.403273809523814,840,3,0.3240227884158885
