player_id,player_name,stat,n,bias,adj,date,window_days
201142,Kevin Durant,ast,12,0.08645439582958558,0.051872637497751346,2026-03-26,30
1630180,Saddiq Bey,ast,12,0.39007757124210274,0.23404654274526163,2026-03-26,30
1631106,Tari Eason,ast,12,-0.160100245426941,-0.0960601472561646,2026-03-26,30
1631221,Collin Gillespie,ast,12,0.4896587324806192,0.2937952394883715,2026-03-26,30
1642852,Derik Queen,ast,12,0.4824529819823987,0.2894717891894392,2026-03-26,30
201572,Brook Lopez,ast,11,0.1450223632528469,0.08396031556743769,2026-03-26,30
203114,Khris Middleton,ast,11,-0.3189213275909424,-0.18463866334212453,2026-03-26,30
203991,Clint Capela,ast,11,-0.4289219719330106,-0.24832324690858512,2026-03-26,30
1627739,Kris Dunn,ast,11,0.3651772000000002,0.21141837894736853,2026-03-26,30
1627884,Derrick Jones Jr.,ast,11,-0.11667144298553489,-0.0675466248863623,2026-03-26,30
1628379,Luke Kennard,ast,11,-0.5858957318630058,-0.3392027921312139,2026-03-26,30
1628970,Miles Bridges,ast,11,-0.6163074970245361,-0.35680960354052094,2026-03-26,30
1628975,Jevon Carter,ast,11,-0.47804400000000014,-0.2767623157894738,2026-03-26,30
1629013,Landry Shamet,ast,11,-0.7425887584686279,-0.42991980753446885,2026-03-26,30
1629627,Zion Williamson,ast,11,-1.4181856446796002,-0.8210548469197686,2026-03-26,30
1629640,Keldon Johnson,ast,11,-0.5986042157654836,-0.3465603354431747,2026-03-26,30
1630182,Josh Green,ast,11,-0.5054725408554075,-0.2926419973373412,2026-03-26,30
1630224,Jalen Green,ast,11,0.2465125322341919,0.1427177818197953,2026-03-26,30
1630529,Herbert Jones,ast,11,1.309927,0.7583787894736843,2026-03-26,30
1630559,Austin Reaves,ast,11,0.979677531454298,0.5671817287366989,2026-03-26,30
1630577,Julian Champagnie,ast,11,0.019721133310580008,0.011417498232441058,2026-03-26,30
1630703,Scoot Henderson,ast,11,-0.447629451751709,-0.25915389311941045,2026-03-26,30
1631108,Max Christie,ast,11,-1.0228017357952628,-0.5921483733551521,2026-03-26,30
1631217,Moussa Diabaté,ast,11,1.8,1.0421052631578949,2026-03-26,30
1631222,Jake LaRavia,ast,11,-0.7629830081698727,-0.4417270047299263,2026-03-26,30
1631255,Karlo Matković,ast,11,-0.570212814768061,-0.33012320854993005,2026-03-26,30
1631260,AJ Green,ast,11,-0.1476847265896044,-0.08550168381503413,2026-03-26,30
1641705,Victor Wembanyama,ast,11,-0.6422157747268682,-0.37180913273660793,2026-03-26,30
1641706,Brandon Miller,ast,11,0.19190609455108643,0.1111035284243132,2026-03-26,30
1641708,Amen Thompson,ast,11,0.7298560493356212,0.4225482390890439,2026-03-26,30
1641739,Toumani Camara,ast,11,0.0753501969351349,0.043623798225604415,2026-03-26,30
1641765,Olivier-Maxence Prosper,ast,11,-0.6840442,-0.3960255894736842,2026-03-26,30
1641783,Tristan da Silva,ast,11,0.46116519999999994,0.2669903789473684,2026-03-26,30
1642285,Cam Spencer,ast,11,0.6645675834856535,0.3847496535969573,2026-03-26,30
1642345,Oso Ighodaro,ast,11,-0.43601270791583246,-0.2524284098460083,2026-03-26,30
1642851,Kon Knueppel,ast,11,-0.7443940371135032,-0.43096496885518604,2026-03-26,30
1642883,Sion James,ast,11,-0.5731771532045618,-0.33183940448685156,2026-03-26,30
1642885,Mohamed Diawara,ast,11,-0.9407055,-0.5446189736842105,2026-03-26,30
201950,Jrue Holiday,ast,10,-0.26099158293409586,-0.14499532385227548,2026-03-26,30
203497,Rudy Gobert,ast,10,0.8552796805825162,0.4751553781013979,2026-03-26,30
203501,Tim Hardaway Jr.,ast,10,-0.23903679158226354,-0.13279821754570198,2026-03-26,30
