gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,game_id
0022300931,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (7:11 PM EST),period,start,0,0,1,0022300931
0022300931,4,PT12M00.00S,1,1610612760,OKC,1631096,Holmgren,C. Holmgren,0,0,0,,0,,,0,h,Jump Ball Holmgren vs. Jackson Jr.: Tip to Kennard,Jump Ball,,1,0,2,0022300931
0022300931,12,PT11M44.00S,1,1610612763,MEM,1628991,Jackson Jr.,J. Jackson Jr.,45,69,8,Missed,1,,,0,v,MISS Jackson Jr. 8' Hook Shot,Missed Shot,Hook Shot,1,2,3,0022300931
0022300931,13,PT11M42.00S,1,1610612760,OKC,1631096,Holmgren,C. Holmgren,0,0,0,,0,,,0,h,Holmgren REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,4,0022300931
0022300931,14,PT11M28.00S,1,1610612760,OKC,1630581,Giddey,J. Giddey,-38,126,13,Missed,1,,,0,h,MISS Giddey 13' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,2,5,0022300931
0022300931,14,PT11M28.00S,1,1610612763,MEM,1630583,Aldama,S. Aldama,0,0,0,,0,,,0,v,Aldama BLOCK (1 BLK),,,1,2,6,0022300931
0022300931,16,PT11M28.00S,1,1610612760,OKC,1630581,Giddey,J. Giddey,0,0,0,,0,,,0,h,Giddey REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,7,0022300931
0022300931,17,PT11M28.00S,1,1610612760,OKC,1630581,Giddey,J. Giddey,-20,33,4,Missed,1,,,0,h,MISS Giddey 4' Putback Layup,Missed Shot,Putback Layup Shot,1,2,8,0022300931
0022300931,17,PT11M28.00S,1,1610612763,MEM,1630583,Aldama,S. Aldama,0,0,0,,0,,,0,v,Aldama BLOCK (2 BLK),,,1,2,9,0022300931
0022300931,19,PT11M28.00S,1,0,,1610612760,,,0,0,0,,0,,,0,h,THUNDER Rebound,Rebound,Unknown,0,0,10,0022300931
0022300931,21,PT11M25.00S,1,1610612760,OKC,1631096,Holmgren,C. Holmgren,49,257,26,Missed,1,,,0,h,MISS Holmgren 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,11,0022300931
0022300931,22,PT11M21.00S,1,1610612763,MEM,1630583,Aldama,S. Aldama,0,0,0,,0,,,0,v,Aldama REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,12,0022300931
0022300931,23,PT11M12.00S,1,1610612763,MEM,1628379,Kennard,L. Kennard,0,0,0,,0,,,0,v,Kennard Bad Pass Turnover (P1.T1),Turnover,Bad Pass,1,0,13,0022300931
0022300931,23,PT11M12.00S,1,1610612760,OKC,1630581,Giddey,J. Giddey,0,0,0,,0,,,0,h,Giddey STEAL (1 STL),,,1,0,14,0022300931
0022300931,25,PT11M09.00S,1,1610612760,OKC,1630581,Giddey,J. Giddey,12,25,3,Made,1,2,0,2,h,Giddey 3' Running Layup (2 PTS),Made Shot,Running Layup Shot,1,2,15,0022300931
0022300931,26,PT11M09.00S,1,1610612763,MEM,1631222,LaRavia,J. LaRavia,0,0,0,,0,,,0,v,LaRavia S.FOUL (P1.T1) (C.Blair),Foul,Shooting,1,0,16,0022300931
0022300931,28,PT11M09.00S,1,1610612760,OKC,1630581,Giddey,J. Giddey,0,0,0,,0,3,0,3,h,Giddey Free Throw 1 of 1 (3 PTS),Free Throw,Free Throw 1 of 1,1,0,17,0022300931
0022300931,29,PT10M59.00S,1,1610612763,MEM,1628379,Kennard,L. Kennard,153,219,27,Missed,1,,,0,v,MISS Kennard 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,18,0022300931
0022300931,30,PT10M52.00S,1,0,,1610612763,,,0,0,0,,0,,,0,v,Grizzlies Rebound,Rebound,Unknown,1,0,19,0022300931
0022300931,32,PT10M50.00S,1,1610612763,MEM,1630583,Aldama,S. Aldama,135,267,30,Missed,1,,,0,v,MISS Aldama 30' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,20,0022300931
0022300931,33,PT10M46.00S,1,1610612760,OKC,1631114,Williams,J. Williams,0,0,0,,0,,,0,h,Jal. Williams REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,21,0022300931
0022300931,34,PT10M32.00S,1,1610612760,OKC,1631114,Williams,J. Williams,-135,226,26,Made,1,6,0,6,h,Jal. Williams 26' 3PT Jump Shot (3 PTS) (Giddey 1 AST),Made Shot,Jump Shot,1,3,22,0022300931
0022300931,36,PT10M16.00S,1,1610612763,MEM,1628991,Jackson Jr.,J. Jackson Jr.,229,52,0,Missed,1,,,0,v,MISS Jackson Jr. 3PT Jump Shot,Missed Shot,Jump Shot,1,3,23,0022300931
0022300931,37,PT10M14.00S,1,1610612760,OKC,1631096,Holmgren,C. Holmgren,0,0,0,,0,,,0,h,Holmgren REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,24,0022300931
0022300931,39,PT09M53.00S,1,1610612760,OKC,1631114,Williams,J. Williams,71,257,27,Missed,1,,,0,h,MISS Jal. Williams 27' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,3,25,0022300931
0022300931,40,PT09M49.00S,1,1610612763,MEM,1628379,Kennard,L. Kennard,0,0,0,,0,,,0,v,Kennard REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,26,0022300931
0022300931,42,PT09M29.00S,1,1610612763,MEM,1631222,LaRavia,J. LaRavia,104,229,25,Made,1,6,3,9,v,LaRavia 25' 3PT Step Back Jump Shot (3 PTS),Made Shot,Step Back Jump shot,1,3,27,0022300931
0022300931,43,PT09M10.00S,1,1610612760,OKC,1631114,Williams,J. Williams,0,8,1,Made,1,8,3,11,h,Jal. Williams 1' Cutting Dunk Shot (5 PTS) (Giddey 2 AST),Made Shot,Cutting Dunk Shot,1,2,28,0022300931
0022300931,45,PT08M51.00S,1,1610612763,MEM,1628379,Kennard,L. Kennard,37,284,29,Missed,1,,,0,v,MISS Kennard 29' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,29,0022300931
0022300931,46,PT08M48.00S,1,1610612760,OKC,1631096,Holmgren,C. Holmgren,0,0,0,,0,,,0,h,Holmgren REBOUND (Off:0 Def:3),Rebound,Unknown,1,0,30,0022300931
0022300931,47,PT08M40.00S,1,1610612760,OKC,1630581,Giddey,J. Giddey,-44,53,7,Made,1,10,3,13,h,Giddey 7' Hook Shot (5 PTS),Made Shot,Hook Shot,1,2,31,0022300931
0022300931,48,PT08M21.00S,1,1610612763,MEM,1630583,Aldama,S. Aldama,-23,71,7,Missed,1,,,0,v,MISS Aldama 7' Turnaround Jump Shot,Missed Shot,Turnaround Jump Shot,1,2,32,0022300931
