gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,game_id
0022400023,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (8:11 PM EST),period,start,0,0,1,0022400023
0022400023,4,PT12M00.00S,1,1610612763,MEM,1628991,Jackson Jr.,J. Jackson Jr.,0,0,0,,0,,,0,h,Jump Ball Jackson Jr. vs. Šarić: Tip to Clarke,Jump Ball,,1,0,2,0022400023
0022400023,7,PT11M48.00S,1,1610612763,MEM,1630590,Pippen Jr.,S. Pippen Jr.,-48,251,26,Missed,1,,,0,h,MISS Pippen Jr. 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,3,0022400023
0022400023,8,PT11M36.00S,1,1610612743,DEN,1629008,Porter Jr.,M. Porter Jr.,0,0,0,,0,,,0,v,Porter Jr. REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,4,0022400023
0022400023,9,PT11M26.00S,1,1610612743,DEN,203967,Šarić,D. Šarić,26,263,26,Made,1,0,3,3,v,Šarić 26' 3PT Jump Shot (3 PTS) (Murray 1 AST),Made Shot,Jump Shot,1,3,5,0022400023
0022400023,11,PT11M13.00S,1,1610612763,MEM,1629634,Clarke,B. Clarke,13,27,3,Made,1,2,3,5,h,Clarke 3' Layup (2 PTS) (Pippen Jr. 1 AST),Made Shot,Layup Shot,1,2,6,0022400023
0022400023,13,PT10M51.00S,1,1610612743,DEN,1627750,Murray,J. Murray,34,76,8,Made,1,2,5,7,v,Murray 8' Driving Floating Jump Shot (2 PTS),Made Shot,Driving Floating Jump Shot,1,2,7,0022400023
0022400023,14,PT10M37.00S,1,1610612763,MEM,1628991,Jackson Jr.,J. Jackson Jr.,0,0,0,,0,,,0,h,Jackson Jr. Lost Ball Turnover (P1.T1),Turnover,Lost Ball,1,0,8,0022400023
0022400023,14,PT10M37.00S,1,1610612743,DEN,1631128,Braun,C. Braun,0,0,0,,0,,,0,v,Braun STEAL (1 STL),,,1,0,9,0022400023
0022400023,16,PT10M34.00S,1,1610612743,DEN,203967,Šarić,D. Šarić,21,21,3,Missed,1,,,0,v,MISS Šarić 3' Running Layup,Missed Shot,Running Layup Shot,1,2,10,0022400023
0022400023,16,PT10M34.00S,1,1610612763,MEM,1630590,Pippen Jr.,S. Pippen Jr.,0,0,0,,0,,,0,h,Pippen Jr. BLOCK (1 BLK),,,1,2,11,0022400023
