gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,game_id
0022300801,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (9:11 PM EST),period,start,0,0,1,0022300801
0022300801,4,PT12M00.00S,1,1610612762,UTA,1628381,Collins,J. Collins,0,0,0,,0,,,0,h,Jump Ball Collins vs. Richards: Tip to Bridges,Jump Ball,,1,0,2,0022300801
0022300801,7,PT11M46.00S,1,1610612766,CHA,1641706,Miller,B. Miller,-142,225,27,Made,1,0,3,3,v,Miller 27' 3PT Jump Shot (3 PTS) (Richards 1 AST),Made Shot,Jump Shot,1,3,3,0022300801
0022300801,9,PT11M27.00S,1,1610612762,UTA,1628374,Markkanen,L. Markkanen,207,157,26,Made,1,3,3,6,h,Markkanen 26' 3PT Jump Shot (3 PTS) (Sexton 1 AST),Made Shot,Jump Shot,1,3,4,0022300801
0022300801,11,PT11M02.00S,1,1610612766,CHA,1641706,Miller,B. Miller,-202,227,30,Missed,1,,,0,v,MISS Miller 30' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,5,0022300801
0022300801,12,PT11M00.00S,1,1610612762,UTA,1628374,Markkanen,L. Markkanen,0,0,0,,0,,,0,h,Markkanen REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,6,0022300801
0022300801,13,PT10M54.00S,1,1610612762,UTA,1628374,Markkanen,L. Markkanen,-119,227,26,Missed,1,,,0,h,MISS Markkanen 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,7,0022300801
0022300801,14,PT10M51.00S,1,1610612762,UTA,1641707,Hendricks,T. Hendricks,0,0,0,,0,,,0,h,Hendricks REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,8,0022300801
0022300801,15,PT10M45.00S,1,1610612762,UTA,1628381,Collins,J. Collins,10,17,2,Missed,1,,,0,h,MISS Collins 2' Layup,Missed Shot,Layup Shot,1,2,9,0022300801
0022300801,15,PT10M45.00S,1,1610612766,CHA,1628998,Martin,C. Martin,0,0,0,,0,,,0,v,Martin BLOCK (1 BLK),,,1,2,10,0022300801
0022300801,17,PT10M45.00S,1,0,,1610612762,,,0,0,0,,0,,,0,h,JAZZ Rebound,Rebound,Unknown,1,0,11,0022300801
0022300801,19,PT10M35.00S,1,1610612762,UTA,1628381,Collins,J. Collins,18,15,2,Missed,1,,,0,h,MISS Collins 2' Layup,Missed Shot,Layup Shot,1,2,12,0022300801
0022300801,20,PT10M33.00S,1,1610612766,CHA,1628998,Martin,C. Martin,0,0,0,,0,,,0,v,Martin REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,13,0022300801
0022300801,21,PT10M30.00S,1,1610612766,CHA,1628998,Martin,C. Martin,0,0,0,,0,,,0,v,Martin Out of Bounds - Bad Pass Turnover Turnover (P1.T1),Turnover,Out of Bounds - Bad Pass Turnover,1,0,14,0022300801
0022300801,22,PT10M16.00S,1,1610612762,UTA,1641707,Hendricks,T. Hendricks,233,-2,0,Missed,1,,,0,h,MISS Hendricks 3PT Jump Shot,Missed Shot,Jump Shot,1,3,15,0022300801
0022300801,23,PT10M13.00S,1,1610612762,UTA,1628381,Collins,J. Collins,0,0,0,,0,,,0,h,Collins REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,16,0022300801
0022300801,24,PT10M12.00S,1,1610612762,UTA,1641718,George,K. George,-76,237,25,Missed,1,,,0,h,MISS George 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,17,0022300801
0022300801,25,PT10M07.00S,1,1610612766,CHA,1628998,Martin,C. Martin,0,0,0,,0,,,0,v,Martin REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,18,0022300801
0022300801,26,PT09M59.00S,1,1610612766,CHA,1628998,Martin,C. Martin,0,0,0,,0,,,0,v,Martin Out of Bounds - Bad Pass Turnover Turnover (P2.T2),Turnover,Out of Bounds - Bad Pass Turnover,1,0,19,0022300801
0022300801,27,PT09M44.00S,1,1610612766,CHA,1630544,Mann,T. Mann,0,0,0,,0,,,0,v,Mann P.FOUL (P1.T1) (C.Washington),Foul,Personal,1,0,20,0022300801
0022300801,29,PT09M37.00S,1,1610612766,CHA,1630544,Mann,T. Mann,0,0,0,,0,,,0,v,Mann S.FOUL (P2.T2) (M.Lindsay),Foul,Shooting,1,0,21,0022300801
0022300801,31,PT09M37.00S,1,1610612762,UTA,1629012,Sexton,C. Sexton,0,0,0,,0,4,3,7,h,Sexton Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,1,0,22,0022300801
0022300801,32,PT09M37.00S,1,1610612762,UTA,1629012,Sexton,C. Sexton,0,0,0,,0,5,3,8,h,Sexton Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,1,0,23,0022300801
0022300801,33,PT09M26.00S,1,1610612762,UTA,1641718,George,K. George,0,0,0,,0,,,0,h,George P.FOUL (P1.T1) (M.Lindsay),Foul,Personal,1,0,24,0022300801
0022300801,35,PT09M11.00S,1,1610612766,CHA,1628970,Bridges,M. Bridges,34,28,4,Missed,1,,,0,v,MISS Bridges 4' Driving Layup,Missed Shot,Driving Layup Shot,1,2,25,0022300801
0022300801,37,PT09M07.00S,1,1610612762,UTA,1641707,Hendricks,T. Hendricks,0,0,0,,0,,,0,h,Hendricks REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,26,0022300801
0022300801,38,PT09M05.00S,1,1610612762,UTA,1628374,Markkanen,L. Markkanen,-12,36,4,Made,1,7,3,10,h,Markkanen 4' Cutting Dunk Shot (5 PTS) (Sexton 2 AST),Made Shot,Cutting Dunk Shot,1,2,27,0022300801
0022300801,40,PT08M52.00S,1,1610612766,CHA,1630544,Mann,T. Mann,-62,134,15,Missed,1,,,0,v,MISS Mann 15' Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,2,28,0022300801
0022300801,41,PT08M49.00S,1,1610612762,UTA,1628374,Markkanen,L. Markkanen,0,0,0,,0,,,0,h,Markkanen REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,29,0022300801
0022300801,42,PT08M42.00S,1,1610612762,UTA,1629012,Sexton,C. Sexton,21,6,2,Made,1,9,3,12,h,Sexton 2' Driving Layup (4 PTS),Made Shot,Driving Layup Shot,1,2,30,0022300801
0022300801,43,PT08M42.00S,1,0,,1610612766,,,0,0,0,,0,,,0,v,Hornets Timeout: Regular (Reg.1 Short 0),Timeout,Regular,0,0,31,0022300801
0022300801,44,PT08M29.00S,1,1610612766,CHA,1628970,Bridges,M. Bridges,38,42,6,Missed,1,,,0,v,MISS Bridges 6' Driving Floating Bank Jump Shot,Missed Shot,Driving Floating Bank Jump Shot,1,2,32,0022300801
0022300801,45,PT08M27.00S,1,1610612766,CHA,1630208,Richards,N. Richards,0,0,0,,0,,,0,v,Richards REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,33,0022300801
0022300801,46,PT08M17.00S,1,1610612766,CHA,1628998,Martin,C. Martin,-17,10,2,Made,1,9,5,14,v,Martin 2' Reverse Layup (2 PTS),Made Shot,Reverse Layup Shot,1,2,34,0022300801
0022300801,48,PT07M50.00S,1,1610612766,CHA,1630208,Richards,N. Richards,0,0,0,,0,,,0,v,Richards S.FOUL (P1.T3) (M.Lindsay),Foul,Shooting,1,0,35,0022300801
0022300801,50,PT07M50.00S,1,1610612762,UTA,1629012,Sexton,C. Sexton,0,0,0,,0,10,5,15,h,Sexton Free Throw 1 of 2 (5 PTS),Free Throw,Free Throw 1 of 2,1,0,36,0022300801
0022300801,51,PT07M50.00S,1,1610612762,UTA,1629012,Sexton,C. Sexton,0,0,0,,0,11,5,16,h,Sexton Free Throw 2 of 2 (6 PTS),Free Throw,Free Throw 2 of 2,1,0,37,0022300801
0022300801,52,PT07M37.00S,1,1610612766,CHA,1630208,Richards,N. Richards,7,37,4,Missed,1,,,0,v,MISS Richards 4' Layup,Missed Shot,Layup Shot,1,2,38,0022300801
0022300801,53,PT07M35.00S,1,1610612766,CHA,1630208,Richards,N. Richards,0,0,0,,0,,,0,v,Richards REBOUND (Off:2 Def:0),Rebound,Unknown,1,0,39,0022300801
0022300801,54,PT07M35.00S,1,1610612766,CHA,1630208,Richards,N. Richards,0,0,0,Missed,1,,,0,v,MISS Richards Tip Layup Shot,Missed Shot,Tip Layup Shot,1,2,40,0022300801
0022300801,55,PT07M33.00S,1,1610612762,UTA,1641707,Hendricks,T. Hendricks,0,0,0,,0,,,0,h,Hendricks REBOUND (Off:1 Def:2),Rebound,Unknown,1,0,41,0022300801
0022300801,56,PT07M21.00S,1,1610612762,UTA,1629012,Sexton,C. Sexton,-228,-2,0,Made,1,14,5,19,h,Sexton 3PT Step Back Jump Shot (9 PTS) (Markkanen 1 AST),Made Shot,Step Back Jump shot,1,3,42,0022300801
0022300801,58,PT07M09.00S,1,1610612766,CHA,1641706,Miller,B. Miller,-44,106,11,Missed,1,,,0,v,MISS Miller 11' Hook Shot,Missed Shot,Hook Shot,1,2,43,0022300801
0022300801,59,PT07M07.00S,1,1610612766,CHA,1630208,Richards,N. Richards,0,0,0,,0,,,0,v,Richards REBOUND (Off:3 Def:0),Rebound,Unknown,1,0,44,0022300801
0022300801,60,PT07M07.00S,1,1610612762,UTA,1641707,Hendricks,T. Hendricks,0,0,0,,0,,,0,h,Hendricks S.FOUL (P1.T2) (R.Hussey),Foul,Shooting,1,0,45,0022300801
0022300801,62,PT07M07.00S,1,1610612766,CHA,1630208,Richards,N. Richards,0,0,0,,0,14,6,20,v,Richards Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,1,0,46,0022300801
0022300801,63,PT07M07.00S,1,1610612762,UTA,1628374,Markkanen,L. Markkanen,0,0,0,,0,,,0,h,SUB: Dunn FOR Markkanen,Substitution,,0,0,47,0022300801
0022300801,65,PT07M07.00S,1,1610612766,CHA,1630208,Richards,N. Richards,0,0,0,,0,14,7,21,v,Richards Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,1,0,48,0022300801
0022300801,67,PT06M56.00S,1,1610612766,CHA,1628998,Martin,C. Martin,0,0,0,,0,,,0,v,Martin P.FOUL (P1.T4) (M.Lindsay),Foul,Personal,1,0,49,0022300801
0022300801,69,PT06M51.00S,1,1610612762,UTA,1628381,Collins,J. Collins,71,36,8,Missed,1,,,0,h,MISS Collins 8' Driving Floating Bank Jump Shot,Missed Shot,Driving Floating Bank Jump Shot,1,2,50,0022300801
0022300801,70,PT06M47.00S,1,1610612766,CHA,1628998,Martin,C. Martin,0,0,0,,0,,,0,v,Martin REBOUND (Off:0 Def:3),Rebound,Unknown,1,0,51,0022300801
0022300801,71,PT06M41.00S,1,1610612766,CHA,1630544,Mann,T. Mann,-176,184,25,Made,1,14,10,24,v,Mann 25' 3PT Running Jump Shot (3 PTS),Made Shot,Running Jump Shot,1,3,52,0022300801
0022300801,72,PT06M23.00S,1,1610612762,UTA,1627739,Dunn,K. Dunn,31,10,3,Made,1,16,10,26,h,Dunn 3' Reverse Layup (2 PTS) (Sexton 3 AST),Made Shot,Reverse Layup Shot,1,2,53,0022300801
0022300801,74,PT06M09.00S,1,1610612766,CHA,1628998,Martin,C. Martin,-153,205,26,Missed,1,,,0,v,MISS Martin 26' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,3,54,0022300801
0022300801,75,PT06M08.00S,1,1610612762,UTA,1641718,George,K. George,0,0,0,,0,,,0,h,George REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,55,0022300801
0022300801,76,PT06M03.00S,1,1610612762,UTA,1629012,Sexton,C. Sexton,120,220,25,Missed,1,,,0,h,MISS Sexton 25' 3PT Running Pull-Up Jump Shot,Missed Shot,Running Pull-Up Jump Shot,1,3,56,0022300801
0022300801,77,PT06M00.00S,1,1610612766,CHA,1630544,Mann,T. Mann,0,0,0,,0,,,0,v,Mann REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,57,0022300801
0022300801,78,PT05M54.00S,1,1610612762,UTA,1641707,Hendricks,T. Hendricks,0,0,0,,0,,,0,h,Hendricks S.FOUL (P2.T3) (M.Lindsay),Foul,Shooting,1,0,58,0022300801
0022300801,80,PT05M54.00S,1,1610612766,CHA,1630544,Mann,T. Mann,0,0,0,,0,,,0,v,MISS Mann Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,1,0,59,0022300801
0022300801,81,PT05M54.00S,1,0,,1610612766,,,0,0,0,,0,,,0,v,Hornets Rebound,Rebound,Normal Rebound,1,0,60,0022300801
0022300801,82,PT05M54.00S,1,1610612762,UTA,1629012,Sexton,C. Sexton,0,0,0,,0,,,0,h,SUB: Clarkson FOR Sexton,Substitution,,0,0,61,0022300801
0022300801,83,PT05M54.00S,1,1610612766,CHA,1628998,Martin,C. Martin,0,0,0,,0,,,0,v,SUB: Micic FOR Martin,Substitution,,0,0,62,0022300801
0022300801,86,PT05M54.00S,1,1610612766,CHA,1630544,Mann,T. Mann,0,0,0,,0,16,11,27,v,Mann Free Throw 2 of 2 (4 PTS),Free Throw,Free Throw 2 of 2,1,0,63,0022300801
0022300801,87,PT05M44.00S,1,1610612762,UTA,1641718,George,K. George,-13,247,25,Missed,1,,,0,h,MISS George 25' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,3,64,0022300801
0022300801,88,PT05M41.00S,1,1610612766,CHA,1630544,Mann,T. Mann,0,0,0,,0,,,0,v,Mann REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,65,0022300801
0022300801,89,PT05M26.00S,1,1610612766,CHA,1630208,Richards,N. Richards,20,26,3,Made,1,16,13,29,v,Richards 3' Alley Oop Dunk (4 PTS) (Micic 1 AST),Made Shot,Alley Oop Dunk Shot,1,2,66,0022300801
0022300801,91,PT05M06.00S,1,1610612762,UTA,203903,Clarkson,J. Clarkson,66,58,9,Missed,1,,,0,h,MISS Clarkson 9' Turnaround Hook Shot,Missed Shot,Turnaround Hook Shot,1,2,67,0022300801
0022300801,92,PT05M05.00S,1,1610612762,UTA,1628381,Collins,J. Collins,0,0,0,,0,,,0,h,Collins REBOUND (Off:2 Def:0),Rebound,Unknown,1,0,68,0022300801
0022300801,93,PT05M04.00S,1,1610612762,UTA,1628381,Collins,J. Collins,0,0,0,Missed,1,,,0,h,MISS Collins Tip Layup Shot,Missed Shot,Tip Layup Shot,1,2,69,0022300801
0022300801,94,PT05M03.00S,1,1610612766,CHA,1628970,Bridges,M. Bridges,0,0,0,,0,,,0,v,Bridges REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,70,0022300801
0022300801,95,PT04M58.00S,1,1610612766,CHA,203995,Micić,V. Micić,0,0,0,,0,,,0,v,Micic Out of Bounds - Bad Pass Turnover Turnover (P1.T3),Turnover,Out of Bounds - Bad Pass Turnover,1,0,71,0022300801
0022300801,96,PT04M58.00S,1,1610612766,CHA,1630544,Mann,T. Mann,0,0,0,,0,,,0,v,SUB: Curry FOR Mann,Substitution,,0,0,72,0022300801
0022300801,98,PT04M42.00S,1,1610612762,UTA,1641707,Hendricks,T. Hendricks,234,-16,0,Missed,1,,,0,h,MISS Hendricks 3PT Jump Shot,Missed Shot,Jump Shot,1,3,73,0022300801
0022300801,99,PT04M39.00S,1,1610612762,UTA,1627739,Dunn,K. Dunn,0,0,0,,0,,,0,h,Dunn REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,74,0022300801
0022300801,100,PT04M37.00S,1,1610612762,UTA,1641718,George,K. George,77,241,25,Missed,1,,,0,h,MISS George 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,75,0022300801
