gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,game_id
0022301181,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (8:42 PM EST),period,start,0,0,1,0022301181
0022301181,4,PT12M00.00S,1,1610612742,DAL,1629655,Gafford,D. Gafford,0,0,0,,0,,,0,h,Jump Ball Gafford vs. Wiseman: Tip to Sasser,Jump Ball,,1,0,2,0022301181
0022301181,7,PT11M42.00S,1,1610612765,DET,1629002,Metu,C. Metu,112,8,11,Missed,1,,,0,v,MISS Metu 11' Turnaround Jump Shot,Missed Shot,Turnaround Jump Shot,1,2,3,0022301181
0022301181,8,PT11M40.00S,1,1610612742,DAL,1629655,Gafford,D. Gafford,0,0,0,,0,,,0,h,Gafford REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,4,0022301181
0022301181,9,PT11M32.00S,1,1610612742,DAL,1629023,Washington,P. Washington,-1,6,1,Made,1,2,0,2,h,Washington 1' Cutting Dunk Shot (2 PTS) (Exum 1 AST),Made Shot,Cutting Dunk Shot,1,2,5,0022301181
0022301181,11,PT11M16.00S,1,1610612765,DET,1628972,Brown Jr.,T. Brown Jr.,-60,50,8,Made,1,2,2,4,v,Brown Jr. 8' Driving Floating Jump Shot (2 PTS),Made Shot,Driving Floating Jump Shot,1,2,6,0022301181
0022301181,12,PT10M59.00S,1,1610612742,DAL,203501,Hardaway Jr.,T. Hardaway Jr.,-7,8,1,Missed,1,,,0,h,MISS Hardaway Jr. 1' Driving Layup,Missed Shot,Driving Layup Shot,1,2,7,0022301181
0022301181,13,PT10M57.00S,1,1610612765,DET,1630164,Wiseman,J. Wiseman,0,0,0,,0,,,0,v,Wiseman REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,8,0022301181
0022301181,14,PT10M50.00S,1,1610612765,DET,1631204,Sasser,M. Sasser,34,253,26,Missed,1,,,0,v,MISS Sasser 26' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,3,9,0022301181
0022301181,15,PT10M47.00S,1,1610612742,DAL,1627884,Jones Jr.,D. Jones Jr.,0,0,0,,0,,,0,h,Jones Jr. REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,10,0022301181
0022301181,16,PT10M36.00S,1,1610612742,DAL,1629655,Gafford,D. Gafford,0,-5,1,Made,1,4,2,6,h,Gafford 1' Dunk (2 PTS) (Jones Jr. 1 AST),Made Shot,Dunk Shot,1,2,11,0022301181
0022301181,18,PT10M25.00S,1,1610612765,DET,1629002,Metu,C. Metu,72,244,25,Made,1,4,5,9,v,Metu 25' 3PT Jump Shot (3 PTS) (Wiseman 1 AST),Made Shot,Jump Shot,1,3,12,0022301181
0022301181,20,PT10M10.00S,1,1610612742,DAL,1627884,Jones Jr.,D. Jones Jr.,-18,5,2,Missed,1,,,0,h,MISS Jones Jr. 2' Driving Layup,Missed Shot,Driving Layup Shot,1,2,13,0022301181
0022301181,20,PT10M10.00S,1,1610612765,DET,1630164,Wiseman,J. Wiseman,0,0,0,,0,,,0,v,Wiseman BLOCK (1 BLK),,,1,2,14,0022301181
0022301181,22,PT10M10.00S,1,1610612765,DET,1628972,Brown Jr.,T. Brown Jr.,0,0,0,,0,,,0,v,Brown Jr. REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,15,0022301181
0022301181,23,PT10M03.00S,1,1610612765,DET,1628972,Brown Jr.,T. Brown Jr.,33,15,4,Missed,1,,,0,v,MISS Brown Jr. 4' Running Finger Roll Layup,Missed Shot,Running Finger Roll Layup Shot,1,2,16,0022301181
0022301181,24,PT10M00.00S,1,1610612765,DET,1630164,Wiseman,J. Wiseman,0,0,0,,0,,,0,v,Wiseman REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,17,0022301181
0022301181,25,PT10M00.00S,1,1610612765,DET,1630164,Wiseman,J. Wiseman,0,0,0,Made,1,4,7,11,v,Wiseman Tip Layup Shot (2 PTS),Made Shot,Tip Layup Shot,1,2,18,0022301181
0022301181,26,PT09M48.00S,1,1610612742,DAL,1629655,Gafford,D. Gafford,0,0,0,,0,,,0,h,Gafford Bad Pass Turnover (P1.T1),Turnover,Bad Pass,1,0,19,0022301181
0022301181,26,PT09M48.00S,1,1610612765,DET,1631093,Ivey,J. Ivey,0,0,0,,0,,,0,v,Ivey STEAL (1 STL),,,1,0,20,0022301181
0022301181,28,PT09M45.00S,1,1610612765,DET,1631093,Ivey,J. Ivey,-12,-3,1,Made,1,4,9,13,v,Ivey 1' Running Dunk (2 PTS),Made Shot,Running Dunk Shot,1,2,21,0022301181
