gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,game_id
0022300033,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (8:10 PM EST),period,start,0,0,1,0022300033
0022300033,4,PT12M00.00S,1,1610612741,CHI,202696,Vučević,N. Vučević,0,0,0,,0,,,0,h,Jump Ball Vucevic vs. Bitadze: Tip to White,Jump Ball,,1,0,2,0022300033
0022300033,7,PT11M42.00S,1,1610612741,CHI,202696,Vučević,N. Vučević,-42,1,4,Missed,1,,,0,h,MISS Vucevic 4' Turnaround Hook Shot,Missed Shot,Turnaround Hook Shot,1,2,3,0022300033
0022300033,8,PT11M40.00S,1,1610612753,ORL,1631094,Banchero,P. Banchero,0,0,0,,0,,,0,v,Banchero REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,4,0022300033
0022300033,9,PT11M24.00S,1,1610612753,ORL,203914,Harris,G. Harris,-43,242,25,Missed,1,,,0,v,MISS Harris 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,5,0022300033
0022300033,10,PT11M22.00S,1,1610612741,CHI,202696,Vučević,N. Vučević,0,0,0,,0,,,0,h,Vucevic REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,6,0022300033
0022300033,11,PT11M14.00S,1,1610612741,CHI,1627936,Caruso,A. Caruso,227,78,24,Made,1,3,0,3,h,Caruso 24' 3PT Jump Shot (3 PTS) (Vucevic 1 AST),Made Shot,Jump Shot,1,3,7,0022300033
0022300033,14,PT10M44.00S,1,0,,1610612753,,,0,0,0,,0,,,0,v,Magic Turnover: Shot Clock (T#1),Turnover,Shot Clock Turnover,1,0,8,0022300033
0022300033,15,PT10M34.00S,1,1610612741,CHI,202696,Vučević,N. Vučević,10,255,26,Missed,1,,,0,h,MISS Vucevic 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,9,0022300033
0022300033,16,PT10M31.00S,1,1610612753,ORL,1631094,Banchero,P. Banchero,0,0,0,,0,,,0,v,Banchero REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,10,0022300033
