gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,game_id
0012500034,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (10:14 PM EST),period,start,0,0,1,0012500034
0012500034,4,PT12M00.00S,1,1610612761,TOR,1642367,Mogbo,J. Mogbo,0,0,0,,0,,,0,h,Jump Ball Mogbo vs. Jokic: Tip to Quickley,Jump Ball,,0,0,2,0012500034
0012500034,7,PT11M46.00S,1,1610612743,DEN,1629661,Johnson,C. Johnson,0,0,0,,0,,,0,v,Johnson P.FOUL (P1.T1) (M.Kallio),Foul,Personal,0,0,3,0012500034
0012500034,9,PT11M36.00S,1,1610612761,TOR,1630193,Quickley,I. Quickley,238,-3,24,Missed,1,,,0,h,MISS Quickley 24' 3PT Jump Shot,Missed Shot,Jump Shot,0,3,4,0012500034
0012500034,10,PT11M33.00S,1,1610612743,DEN,1629661,Johnson,C. Johnson,0,0,0,,0,,,0,v,Johnson REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,5,0012500034
0012500034,11,PT11M22.00S,1,1610612743,DEN,1629661,Johnson,C. Johnson,188,179,26,Made,1,0,3,3,v,Johnson 26' 3PT Jump Shot (3 PTS) (Watson 1 AST),Made Shot,Jump Shot,0,3,6,0012500034
0012500034,13,PT11M14.00S,1,1610612743,DEN,1629661,Johnson,C. Johnson,0,0,0,,0,,,0,v,Johnson S.FOUL (P2.T2) (G.Petraitis),Foul,Shooting,0,0,7,0012500034
0012500034,15,PT11M14.00S,1,1610612761,TOR,1627742,Ingram,B. Ingram,0,0,0,,0,,,0,h,MISS Ingram Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,0,0,8,0012500034
0012500034,16,PT11M14.00S,1,0,,1610612761,,,0,0,0,,0,,,0,h,RAPTORS Rebound,Rebound,Normal Rebound,0,0,9,0012500034
0012500034,17,PT11M14.00S,1,1610612761,TOR,1627742,Ingram,B. Ingram,0,0,0,,0,1,3,4,h,Ingram Free Throw 2 of 2 (1 PTS),Free Throw,Free Throw 2 of 2,0,0,10,0012500034
0012500034,18,PT10M50.00S,1,1610612743,DEN,203999,Jokić,N. Jokić,173,-15,17,Made,1,1,5,6,v,Jokic 17' Pullup Jump Shot (2 PTS) (Murray 1 AST),Made Shot,Pullup Jump shot,0,2,11,0012500034
0012500034,20,PT10M42.00S,1,1610612743,DEN,1631128,Braun,C. Braun,0,0,0,,0,,,0,v,Braun P.FOUL (P1.T3) (S.Wright),Foul,Personal,0,0,12,0012500034
0012500034,22,PT10M34.00S,1,1610612761,TOR,1627742,Ingram,B. Ingram,21,260,26,Made,1,4,5,9,h,Ingram 26' 3PT Jump Shot (4 PTS) (Quickley 1 AST),Made Shot,Jump Shot,0,3,13,0012500034
0012500034,24,PT10M23.00S,1,1610612743,DEN,203999,Jokić,N. Jokić,0,0,0,,0,,,0,v,Jokic Bad Pass Turnover (P1.T1),Turnover,Bad Pass,0,0,14,0012500034
0012500034,24,PT10M23.00S,1,1610612761,TOR,1629628,Barrett,R. Barrett,0,0,0,,0,,,0,h,Barrett STEAL (1 STL),,,0,0,15,0012500034
0012500034,26,PT10M19.00S,1,1610612761,TOR,1629628,Barrett,R. Barrett,9,6,1,Made,1,6,5,11,h,Barrett 1' Running Layup (2 PTS),Made Shot,Running Layup Shot,0,2,16,0012500034
0012500034,27,PT10M05.00S,1,1610612743,DEN,1627750,Murray,J. Murray,-137,143,20,Made,1,6,7,13,v,Murray 20' Pullup Jump Shot (2 PTS),Made Shot,Pullup Jump shot,0,2,17,0012500034
0012500034,28,PT09M54.00S,1,1610612761,TOR,1642367,Mogbo,J. Mogbo,-18,50,5,Missed,1,,,0,h,MISS Mogbo 5' Cutting Finger Roll Layup Shot,Missed Shot,Cutting Finger Roll Layup Shot,0,2,18,0012500034
0012500034,29,PT09M51.00S,1,1610612761,TOR,1629628,Barrett,R. Barrett,0,0,0,,0,,,0,h,Barrett REBOUND (Off:1 Def:0),Rebound,Unknown,0,0,19,0012500034
0012500034,32,PT09M49.00S,1,1610612761,TOR,1642367,Mogbo,J. Mogbo,6,5,1,Made,1,8,7,15,h,Mogbo 1' Dunk (2 PTS) (Barrett 1 AST),Made Shot,Dunk Shot,0,2,20,0012500034
0012500034,34,PT09M37.00S,1,1610612743,DEN,1627750,Murray,J. Murray,-13,3,1,Made,1,8,9,17,v,Murray 1' Driving Layup (4 PTS),Made Shot,Driving Layup Shot,0,2,21,0012500034
0012500034,35,PT09M21.00S,1,1610612761,TOR,1630567,Barnes,S. Barnes,-170,12,17,Missed,1,,,0,h,MISS Barnes 17' Pullup Jump Shot,Missed Shot,Pullup Jump shot,0,2,22,0012500034
0012500034,36,PT09M18.00S,1,1610612743,DEN,1631128,Braun,C. Braun,0,0,0,,0,,,0,v,Braun REBOUND (Off:0 Def:1),Rebound,Unknown,0,0,23,0012500034
0012500034,37,PT09M08.00S,1,1610612761,TOR,1642367,Mogbo,J. Mogbo,0,0,0,,0,,,0,h,Mogbo S.FOUL (P1.T1) (S.Wright),Foul,Shooting,0,0,24,0012500034
0012500034,39,PT09M08.00S,1,1610612743,DEN,203999,Jokić,N. Jokić,0,0,0,,0,8,10,18,v,Jokic Free Throw 1 of 2 (3 PTS),Free Throw,Free Throw 1 of 2,0,0,25,0012500034
0012500034,40,PT09M08.00S,1,1610612743,DEN,203999,Jokić,N. Jokić,0,0,0,,0,8,11,19,v,Jokic Free Throw 2 of 2 (4 PTS),Free Throw,Free Throw 2 of 2,0,0,26,0012500034
0012500034,41,PT08M52.00S,1,1610612761,TOR,1627742,Ingram,B. Ingram,-5,153,15,Made,1,10,11,21,h,Ingram 15' Driving Floating Jump Shot (6 PTS),Made Shot,Driving Floating Jump Shot,0,2,27,0012500034
0012500034,42,PT08M26.00S,1,1610612743,DEN,1629661,Johnson,C. Johnson,-234,-18,0,Missed,1,,,0,v,MISS Johnson 3PT Jump Shot,Missed Shot,Jump Shot,0,3,28,0012500034
0012500034,43,PT08M23.00S,1,1610612761,TOR,1629628,Barrett,R. Barrett,0,0,0,,0,,,0,h,Barrett REBOUND (Off:1 Def:1),Rebound,Unknown,0,0,29,0012500034
0012500034,44,PT08M16.00S,1,1610612761,TOR,1629628,Barrett,R. Barrett,-32,73,8,Missed,1,,,0,h,MISS Barrett 8' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,0,2,30,0012500034
0012500034,45,PT08M15.00S,1,1610612761,TOR,1630567,Barnes,S. Barnes,0,0,0,,0,,,0,h,Barnes REBOUND (Off:1 Def:0),Rebound,Unknown,0,0,31,0012500034
0012500034,46,PT08M13.00S,1,1610612761,TOR,1630567,Barnes,S. Barnes,0,0,0,,0,,,0,h,Barnes Bad Pass Turnover (P1.T1),Turnover,Bad Pass,0,0,32,0012500034
0012500034,46,PT08M13.00S,1,1610612743,DEN,1631128,Braun,C. Braun,0,0,0,,0,,,0,v,Braun STEAL (1 STL),,,0,0,33,0012500034
0012500034,48,PT08M10.00S,1,1610612743,DEN,1631128,Braun,C. Braun,5,3,1,Made,1,10,13,23,v,Braun 1' Running Finger Roll Layup (2 PTS),Made Shot,Running Finger Roll Layup Shot,0,2,34,0012500034
0012500034,49,PT07M55.00S,1,1610612761,TOR,1629628,Barrett,R. Barrett,-88,248,26,Made,1,13,13,26,h,Barrett 26' 3PT Jump Shot (5 PTS) (Ingram 1 AST),Made Shot,Jump Shot,0,3,35,0012500034
