gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,game_id
0022300959,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (10:06 PM EST),period,start,0,0,1,0022300959
0022300959,4,PT12M00.00S,1,1610612760,OKC,1631096,Holmgren,C. Holmgren,0,0,0,,0,,,0,h,Jump Ball Holmgren vs. Gafford: Tip to Gilgeous-Alexander,Jump Ball,,1,0,2,0022300959
0022300959,7,PT11M40.00S,1,1610612760,OKC,1631096,Holmgren,C. Holmgren,-29,34,4,Missed,1,,,0,h,MISS Holmgren 4' Driving Finger Roll Layup,Missed Shot,Driving Finger Roll Layup Shot,1,2,3,0022300959
0022300959,8,PT11M39.00S,1,1610612742,DAL,1629023,Washington,P. Washington,0,0,0,,0,,,0,v,Washington REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,4,0022300959
0022300959,9,PT11M33.00S,1,1610612742,DAL,203957,Exum,D. Exum,45,15,5,Missed,1,,,0,v,MISS Exum 5' Driving Layup,Missed Shot,Driving Layup Shot,1,2,5,0022300959
0022300959,10,PT11M29.00S,1,1610612742,DAL,1629655,Gafford,D. Gafford,0,0,0,,0,,,0,v,Gafford REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,6,0022300959
0022300959,11,PT11M28.00S,1,1610612742,DAL,1629655,Gafford,D. Gafford,-10,10,1,Missed,1,,,0,v,MISS Gafford 1' Putback Layup,Missed Shot,Putback Layup Shot,1,2,7,0022300959
0022300959,12,PT11M25.00S,1,1610612760,OKC,1631096,Holmgren,C. Holmgren,0,0,0,,0,,,0,h,Holmgren REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,8,0022300959
0022300959,13,PT11M09.00S,1,1610612760,OKC,1629652,Dort,L. Dort,156,35,16,Missed,1,,,0,h,MISS Dort 16' Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,2,9,0022300959
0022300959,14,PT11M07.00S,1,1610612742,DAL,1629655,Gafford,D. Gafford,0,0,0,,0,,,0,v,Gafford REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,10,0022300959
0022300959,15,PT10M58.00S,1,1610612742,DAL,203957,Exum,D. Exum,0,0,0,,0,,,0,v,Exum Bad Pass Turnover (P1.T1),Turnover,Bad Pass,1,0,11,0022300959
0022300959,15,PT10M58.00S,1,1610612760,OKC,1628983,Gilgeous-Alexander,S. Gilgeous-Alexander,0,0,0,,0,,,0,h,Gilgeous-Alexander STEAL (1 STL),,,1,0,12,0022300959
0022300959,17,PT10M54.00S,1,1610612760,OKC,1630581,Giddey,J. Giddey,-16,5,2,Made,1,2,0,2,h,Giddey 2' Running Layup (2 PTS) (Jal. Williams 1 AST),Made Shot,Running Layup Shot,1,2,13,0022300959
0022300959,19,PT10M30.00S,1,1610612742,DAL,1629655,Gafford,D. Gafford,-2,81,8,Made,1,2,2,4,v,Gafford 8' Hook Shot (2 PTS) (Irving 1 AST),Made Shot,Hook Shot,1,2,14,0022300959
0022300959,21,PT10M19.00S,1,1610612742,DAL,1629655,Gafford,D. Gafford,0,0,0,,0,,,0,v,Gafford S.FOUL (P1.T1) (E.Dalen),Foul,Shooting,1,0,15,0022300959
0022300959,23,PT10M19.00S,1,1610612760,OKC,1628983,Gilgeous-Alexander,S. Gilgeous-Alexander,0,0,0,,0,3,2,5,h,Gilgeous-Alexander Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,1,0,16,0022300959
0022300959,24,PT10M19.00S,1,1610612760,OKC,1628983,Gilgeous-Alexander,S. Gilgeous-Alexander,0,0,0,,0,4,2,6,h,Gilgeous-Alexander Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,1,0,17,0022300959
0022300959,25,PT10M07.00S,1,1610612742,DAL,1627884,Jones Jr.,D. Jones Jr.,-20,28,3,Made,1,4,4,8,v,Jones Jr. 3' Driving Finger Roll Layup (2 PTS) (Irving 2 AST),Made Shot,Driving Finger Roll Layup Shot,1,2,18,0022300959
0022300959,27,PT09M53.00S,1,1610612760,OKC,1629652,Dort,L. Dort,218,110,24,Missed,1,,,0,h,MISS Dort 24' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,19,0022300959
0022300959,28,PT09M50.00S,1,1610612760,OKC,1631096,Holmgren,C. Holmgren,0,0,0,,0,,,0,h,Holmgren REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,20,0022300959
0022300959,31,PT09M36.00S,1,1610612760,OKC,1630581,Giddey,J. Giddey,-26,22,3,Made,1,6,4,10,h,Giddey 3' Driving Floating Jump Shot (4 PTS) (Gilgeous-Alexander 1 AST),Made Shot,Driving Floating Jump Shot,1,2,21,0022300959
0022300959,33,PT09M27.00S,1,1610612742,DAL,202681,Irving,K. Irving,-189,170,25,Made,1,6,7,13,v,Irving 25' 3PT Pullup Jump Shot (3 PTS),Made Shot,Pullup Jump shot,1,3,22,0022300959
0022300959,34,PT09M15.00S,1,1610612760,OKC,1630581,Giddey,J. Giddey,65,64,9,Made,1,8,7,15,h,Giddey 9' Driving Layup (6 PTS),Made Shot,Driving Layup Shot,1,2,23,0022300959
0022300959,35,PT09M04.00S,1,1610612742,DAL,1627884,Jones Jr.,D. Jones Jr.,0,0,0,,0,,,0,v,Jones Jr. Out of Bounds - Bad Pass Turnover Turnover (P1.T2),Turnover,Out of Bounds - Bad Pass Turnover,1,0,24,0022300959
0022300959,36,PT08M55.00S,1,1610612760,OKC,1631114,Williams,J. Williams,37,19,4,Missed,1,,,0,h,MISS Jal. Williams 4' Driving Layup,Missed Shot,Driving Layup Shot,1,2,25,0022300959
0022300959,36,PT08M55.00S,1,1610612742,DAL,1629655,Gafford,D. Gafford,0,0,0,,0,,,0,v,Gafford BLOCK (1 BLK),,,1,2,26,0022300959
0022300959,38,PT08M55.00S,1,0,,1610612760,,,0,0,0,,0,,,0,h,THUNDER Rebound,Rebound,Unknown,1,0,27,0022300959
0022300959,40,PT08M52.00S,1,1610612760,OKC,1629652,Dort,L. Dort,-23,56,6,Made,1,10,7,17,h,Dort 6' Driving Floating Jump Shot (2 PTS) (Giddey 1 AST),Made Shot,Driving Floating Jump Shot,1,2,28,0022300959
0022300959,42,PT08M52.00S,1,1610612742,DAL,203957,Exum,D. Exum,0,0,0,,0,,,0,v,Exum S.FOUL (P1.T2) (J.Tiven),Foul,Shooting,1,0,29,0022300959
