gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,game_id
0022400110,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (8:41 PM EST),period,start,0,0,1,0022400110
0022400110,4,PT12M00.00S,1,1610612742,DAL,1629655,Gafford,D. Gafford,0,0,0,,0,,,0,h,Jump Ball Gafford vs. Kessler: Tip to George,Jump Ball,,1,0,2,0022400110
0022400110,7,PT11M37.00S,1,1610612762,UTA,1629012,Sexton,C. Sexton,-17,35,4,Made,1,0,2,2,v,Sexton 4' Turnaround Jump Shot (2 PTS),Made Shot,Turnaround Jump Shot,1,2,3,0022400110
0022400110,8,PT11M21.00S,1,1610612742,DAL,202691,Thompson,K. Thompson,-165,178,24,Missed,1,,,0,h,MISS Thompson 24' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,3,4,0022400110
0022400110,9,PT11M18.00S,1,1610612762,UTA,1629012,Sexton,C. Sexton,0,0,0,,0,,,0,v,Sexton REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,5,0022400110
0022400110,10,PT11M02.00S,1,1610612762,UTA,1641718,George,K. George,118,243,27,Missed,1,,,0,v,MISS George 27' 3PT Jump Bank Shot,Missed Shot,Jump Bank Shot,1,3,6,0022400110
0022400110,11,PT10M59.00S,1,1610612742,DAL,1629023,Washington,P. Washington,0,0,0,,0,,,0,h,Washington REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,7,0022400110
0022400110,13,PT10M51.00S,1,1610612742,DAL,1629023,Washington,P. Washington,-222,4,0,Missed,1,,,0,h,MISS Washington 3PT Jump Shot,Missed Shot,Jump Shot,1,3,8,0022400110
0022400110,14,PT10M51.00S,1,0,,1610612742,,,0,0,0,,0,,,0,h,MAVERICKS Rebound,Rebound,Unknown,0,0,9,0022400110
0022400110,15,PT10M51.00S,1,1610612762,UTA,1629012,Sexton,C. Sexton,0,0,0,,0,,,0,v,Sexton L.B.FOUL (P1.T1) (K.Lane),Foul,Loose Ball,0,0,10,0022400110
0022400110,17,PT10M48.00S,1,1610612742,DAL,202691,Thompson,K. Thompson,100,242,26,Made,1,3,2,5,h,Thompson 26' 3PT Jump Shot (3 PTS) (Dončić 1 AST),Made Shot,Jump Shot,1,3,11,0022400110
0022400110,19,PT10M35.00S,1,1610612762,UTA,1628374,Markkanen,L. Markkanen,212,128,25,Missed,1,,,0,v,MISS Markkanen 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,12,0022400110
0022400110,20,PT10M35.00S,1,1610612742,DAL,1629655,Gafford,D. Gafford,0,0,0,,0,,,0,h,Gafford REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,13,0022400110
0022400110,21,PT10M23.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,-148,136,20,Missed,1,,,0,h,MISS Dončić 20' Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,2,14,0022400110
0022400110,22,PT10M21.00S,1,1610612762,UTA,1641718,George,K. George,0,0,0,,0,,,0,v,George REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,15,0022400110
0022400110,23,PT10M11.00S,1,1610612762,UTA,1641707,Hendricks,T. Hendricks,147,216,26,Missed,1,,,0,v,MISS Hendricks 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,16,0022400110
0022400110,24,PT10M08.00S,1,1610612742,DAL,1629029,Dončić,L. Dončić,0,0,0,,0,,,0,h,Dončić REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,17,0022400110
0022400110,25,PT09M59.00S,1,1610612742,DAL,1629023,Washington,P. Washington,10,115,12,Made,1,5,2,7,h,Washington 12' Driving Floating Jump Shot (2 PTS),Made Shot,Driving Floating Jump Shot,1,2,18,0022400110
0022400110,26,PT09M44.00S,1,1610612762,UTA,1628374,Markkanen,L. Markkanen,16,28,3,Missed,1,,,0,v,MISS Markkanen 3' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,2,19,0022400110
0022400110,27,PT09M43.00S,1,1610612762,UTA,1628374,Markkanen,L. Markkanen,0,0,0,,0,,,0,v,Markkanen REBOUND (Off:2 Def:0),Rebound,Unknown,1,0,20,0022400110
0022400110,64,PT09M42.00S,1,1610612762,UTA,1628374,Markkanen,L. Markkanen,-33,16,4,Missed,1,,,0,v,MISS Markkanen 4' Tip Layup Shot,Missed Shot,Tip Layup Shot,1,2,21,0022400110
0022400110,65,PT09M42.00S,1,1610612762,UTA,1628374,Markkanen,L. Markkanen,0,0,0,,0,,,0,v,Markkanen REBOUND (Off:2 Def:0),Rebound,Unknown,1,0,22,0022400110
0022400110,28,PT09M41.00S,1,1610612762,UTA,1628374,Markkanen,L. Markkanen,-5,11,1,Missed,1,,,0,v,MISS Markkanen 1' Putback Layup,Missed Shot,Putback Layup Shot,1,2,23,0022400110
