gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,game_id
0022401086,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (7:11 PM EST),period,start,0,0,1,0022401086
0022401086,4,PT12M00.00S,1,1610612759,SAS,1631110,Sochan,J. Sochan,0,0,0,,0,,,0,h,Jump Ball Sochan vs. Green: Tip to Curry,Jump Ball,,1,0,2,0022401086
0022401086,7,PT11M46.00S,1,1610612744,GSW,202710,Butler III,J. Butler III,7,23,2,Made,1,0,2,2,v,Butler III 2' Cutting Dunk Shot (2 PTS) (Green 1 AST),Made Shot,Cutting Dunk Shot,1,2,3,0022401086
0022401086,9,PT11M28.00S,1,1610612759,SAS,1630170,Vassell,D. Vassell,230,10,0,Missed,1,,,0,h,MISS Vassell 3PT Jump Shot,Missed Shot,Jump Shot,1,3,4,0022401086
0022401086,10,PT11M25.00S,1,1610612744,GSW,1641764,Podziemski,B. Podziemski,0,0,0,,0,,,0,v,Podziemski REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,5,0022401086
0022401086,11,PT11M10.00S,1,1610612744,GSW,1641764,Podziemski,B. Podziemski,26,258,26,Made,1,0,5,5,v,Podziemski 26' 3PT Jump Shot (3 PTS) (Moody 1 AST),Made Shot,Jump Shot,1,3,6,0022401086
0022401086,13,PT10M52.00S,1,1610612759,SAS,1631110,Sochan,J. Sochan,-4,45,5,Made,1,2,5,7,h,Sochan 5' Turnaround Jump Shot (2 PTS),Made Shot,Turnaround Jump Shot,1,2,7,0022401086
0022401086,14,PT10M42.00S,1,1610612744,GSW,203110,Green,D. Green,0,0,0,,0,,,0,v,Green Out of Bounds - Bad Pass Turnover Turnover (P1.T1),Turnover,Out of Bounds - Bad Pass Turnover,1,0,8,0022401086
0022401086,15,PT10M34.00S,1,1610612759,SAS,101108,Paul,C. Paul,0,0,0,,0,,,0,h,Paul Bad Pass Turnover (P1.T1),Turnover,Bad Pass,1,0,9,0022401086
0022401086,15,PT10M34.00S,1,1610612744,GSW,202710,Butler III,J. Butler III,0,0,0,,0,,,0,v,Butler III STEAL (1 STL),,,1,0,10,0022401086
0022401086,16,PT10M34.00S,1,1610612759,SAS,1631110,Sochan,J. Sochan,0,0,0,,0,,,0,h,Sochan P.FOUL (P1.T1) (J.Goble),Foul,Personal,1,0,11,0022401086
0022401086,18,PT10M13.00S,1,1610612744,GSW,1630541,Moody,M. Moody,-165,193,25,Missed,1,,,0,v,MISS Moody 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,12,0022401086
0022401086,19,PT10M10.00S,1,1610612759,SAS,1642264,Castle,S. Castle,0,0,0,,0,,,0,h,Castle REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,13,0022401086
0022401086,20,PT10M04.00S,1,1610612759,SAS,1630170,Vassell,D. Vassell,228,89,24,Missed,1,,,0,h,MISS Vassell 24' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,14,0022401086
0022401086,21,PT10M00.00S,1,1610612744,GSW,201939,Curry,S. Curry,0,0,0,,0,,,0,v,Curry REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,15,0022401086
0022401086,22,PT09M54.00S,1,1610612744,GSW,202710,Butler III,J. Butler III,-238,-1,24,Missed,1,,,0,v,MISS Butler III 24' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,16,0022401086
0022401086,23,PT09M54.00S,1,0,,1610612744,,,0,0,0,,0,,,0,v,Warriors Rebound,Rebound,Unknown,1,0,17,0022401086
0022401086,24,PT09M54.00S,1,1610612759,SAS,1631110,Sochan,J. Sochan,0,0,0,,0,,,0,h,Sochan L.B.FOUL (P2.T2) (J.Goble),Foul,Loose Ball,1,0,18,0022401086
0022401086,26,PT09M43.00S,1,1610612744,GSW,203110,Green,D. Green,185,47,19,Made,1,2,7,9,v,Green 19' Jump Shot (2 PTS) (Podziemski 1 AST),Made Shot,Jump Shot,1,2,19,0022401086
0022401086,28,PT09M32.00S,1,1610612759,SAS,203084,Barnes,H. Barnes,-120,-20,12,Missed,1,,,0,h,MISS Barnes 12' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,20,0022401086
0022401086,29,PT09M29.00S,1,1610612759,SAS,1631110,Sochan,J. Sochan,0,0,0,,0,,,0,h,Sochan REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,21,0022401086
0022401086,30,PT09M27.00S,1,1610612759,SAS,101108,Paul,C. Paul,31,255,26,Made,1,5,7,12,h,Paul 26' 3PT Jump Shot (3 PTS) (Sochan 1 AST),Made Shot,Jump Shot,1,3,22,0022401086
0022401086,32,PT09M19.00S,1,1610612744,GSW,1641764,Podziemski,B. Podziemski,-6,15,2,Made,1,5,9,14,v,Podziemski 2' Driving Reverse Layup (5 PTS),Made Shot,Driving Reverse Layup Shot,1,2,23,0022401086
0022401086,33,PT09M02.00S,1,1610612759,SAS,1642264,Castle,S. Castle,0,0,0,,0,,,0,h,Castle Bad Pass Turnover (P1.T2),Turnover,Bad Pass,1,0,24,0022401086
0022401086,33,PT09M02.00S,1,1610612744,GSW,202710,Butler III,J. Butler III,0,0,0,,0,,,0,v,Butler III STEAL (2 STL),,,1,0,25,0022401086
0022401086,35,PT08M47.00S,1,1610612744,GSW,1630541,Moody,M. Moody,0,17,2,Made,1,5,11,16,v,Moody 2' Driving Finger Roll Layup (2 PTS) (Butler III 1 AST),Made Shot,Driving Finger Roll Layup Shot,1,2,26,0022401086
0022401086,37,PT08M47.00S,1,0,,1610612759,,,0,0,0,,0,,,0,h,SPURS Timeout: Regular (Full 1 Short 0),Timeout,Regular,0,0,27,0022401086
0022401086,39,PT08M36.00S,1,1610612759,SAS,101108,Paul,C. Paul,0,0,0,,0,,,0,h,Paul Bad Pass Turnover (P2.T3),Turnover,Bad Pass,1,0,28,0022401086
