gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,game_id
0022400215,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (8:11 PM EST),period,start,0,0,1,0022400215
0022400215,4,PT12M00.00S,1,1610612760,OKC,1631114,Williams,J. Williams,0,0,0,,0,,,0,h,Jump Ball J. Williams vs. Zubac: Tip to Powell,Jump Ball,,1,0,2,0022400215
0022400215,7,PT11M44.00S,1,1610612746,LAC,1627826,Zubac,I. Zubac,0,0,0,,0,,,0,v,Zubac Lost Ball Turnover (P1.T1),Turnover,Lost Ball,1,0,3,0022400215
0022400215,7,PT11M44.00S,1,1610612760,OKC,1631114,Williams,J. Williams,0,0,0,,0,,,0,h,J. Williams STEAL (1 STL),,,1,0,4,0022400215
0022400215,9,PT11M40.00S,1,1610612760,OKC,1630198,Joe,I. Joe,-2,10,1,Made,1,2,0,2,h,Joe 1' Running Layup (2 PTS) (Gilgeous-Alexander 1 AST),Made Shot,Running Layup Shot,1,2,5,0022400215
0022400215,11,PT11M16.00S,1,1610612746,LAC,201935,Harden,J. Harden,206,158,26,Made,1,2,3,5,v,Harden 26' 3PT Jump Shot (3 PTS) (Jones Jr. 1 AST),Made Shot,Jump Shot,1,3,6,0022400215
0022400215,13,PT10M59.00S,1,1610612760,OKC,1630598,Wiggins,A. Wiggins,-230,8,0,Made,1,5,3,8,h,Wiggins 3PT Jump Shot (3 PTS) (Gilgeous-Alexander 2 AST),Made Shot,Jump Shot,1,3,7,0022400215
0022400215,15,PT10M36.00S,1,1610612746,LAC,201935,Harden,J. Harden,-53,34,6,Missed,1,,,0,v,MISS Harden 6' Driving Layup,Missed Shot,Driving Layup Shot,1,2,8,0022400215
0022400215,15,PT10M36.00S,1,1610612760,OKC,1628983,Gilgeous-Alexander,S. Gilgeous-Alexander,0,0,0,,0,,,0,h,Gilgeous-Alexander BLOCK (1 BLK),,,1,2,9,0022400215
0022400215,17,PT10M33.00S,1,1610612760,OKC,1631114,Williams,J. Williams,0,0,0,,0,,,0,h,J. Williams REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,10,0022400215
0022400215,19,PT10M28.00S,1,1610612760,OKC,1629652,Dort,L. Dort,124,230,26,Missed,1,,,0,h,MISS Dort 26' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,3,11,0022400215
0022400215,20,PT10M25.00S,1,1610612746,LAC,201935,Harden,J. Harden,0,0,0,,0,,,0,v,Harden REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,12,0022400215
0022400215,21,PT10M16.00S,1,1610612746,LAC,1629611,Mann,T. Mann,34,140,14,Missed,1,,,0,v,MISS Mann 14' Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,2,13,0022400215
0022400215,22,PT10M14.00S,1,1610612760,OKC,1631114,Williams,J. Williams,0,0,0,,0,,,0,h,J. Williams REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,14,0022400215
0022400215,23,PT10M02.00S,1,1610612760,OKC,1630198,Joe,I. Joe,-230,13,0,Made,1,8,3,11,h,Joe 3PT Jump Shot (5 PTS) (Gilgeous-Alexander 3 AST),Made Shot,Jump Shot,1,3,15,0022400215
0022400215,25,PT09M48.00S,1,1610612746,LAC,1626181,Powell,N. Powell,0,0,0,,0,,,0,v,Powell Lost Ball Turnover (P1.T2),Turnover,Lost Ball,1,0,16,0022400215
0022400215,25,PT09M48.00S,1,1610612760,OKC,1628983,Gilgeous-Alexander,S. Gilgeous-Alexander,0,0,0,,0,,,0,h,Gilgeous-Alexander STEAL (1 STL),,,1,0,17,0022400215
0022400215,27,PT09M38.00S,1,1610612760,OKC,1628983,Gilgeous-Alexander,S. Gilgeous-Alexander,136,209,25,Missed,1,,,0,h,MISS Gilgeous-Alexander 25' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,3,18,0022400215
0022400215,28,PT09M34.00S,1,1610612746,LAC,1629611,Mann,T. Mann,0,0,0,,0,,,0,v,Mann REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,19,0022400215
0022400215,29,PT09M24.00S,1,1610612760,OKC,1631114,Williams,J. Williams,0,0,0,,0,,,0,h,J. Williams S.FOUL (P1.T1) (A.Smith),Foul,Shooting,1,0,20,0022400215
0022400215,31,PT09M24.00S,1,1610612746,LAC,1629611,Mann,T. Mann,0,0,0,,0,,,0,v,MISS Mann Free Throw 1 of 2,Free Throw,Free Throw 1 of 2,1,0,21,0022400215
0022400215,32,PT09M24.00S,1,0,,1610612746,,,0,0,0,,0,,,0,v,Clippers Rebound,Rebound,Normal Rebound,1,0,22,0022400215
0022400215,33,PT09M24.00S,1,1610612746,LAC,1629611,Mann,T. Mann,0,0,0,,0,8,4,12,v,Mann Free Throw 2 of 2 (1 PTS),Free Throw,Free Throw 2 of 2,1,0,23,0022400215
0022400215,34,PT09M12.00S,1,1610612760,OKC,1630198,Joe,I. Joe,74,100,12,Missed,1,,,0,h,MISS Joe 12' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,1,2,24,0022400215
0022400215,35,PT09M09.00S,1,1610612746,LAC,1627826,Zubac,I. Zubac,0,0,0,,0,,,0,v,Zubac REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,25,0022400215
0022400215,36,PT08M57.00S,1,1610612746,LAC,201935,Harden,J. Harden,10,36,4,Missed,1,,,0,v,MISS Harden 4' Driving Floating Bank Jump Shot,Missed Shot,Driving Floating Bank Jump Shot,1,2,26,0022400215
