gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId,game_id
0052400131,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (10:14 PM EST),period,start,0,0,1,0052400131
0052400131,4,PT12M00.00S,1,1610612758,SAC,1627734,Sabonis,D. Sabonis,0,0,0,,0,,,0,h,Jump Ball Sabonis vs. Lively II: Tip to Washington,Jump Ball,,1,0,2,0052400131
0052400131,7,PT11M46.00S,1,1610612742,DAL,1641726,Lively II,D. Lively II,-38,-2,4,Made,1,0,2,2,v,Lively II 4' Cutting Layup Shot (2 PTS) (Thompson 1 AST),Made Shot,Cutting Layup Shot,1,2,3,0052400131
0052400131,9,PT11M29.00S,1,1610612758,SAC,1631099,Murray,K. Murray,16,274,27,Made,1,3,2,5,h,Murray 27' 3PT Jump Shot (3 PTS) (Ellis 1 AST),Made Shot,Jump Shot,1,3,4,0052400131
0052400131,11,PT11M05.00S,1,1610612742,DAL,1630230,Marshall,N. Marshall,0,0,0,,0,,,0,v,Marshall Bad Pass Turnover (P1.T1),Turnover,Bad Pass,1,0,5,0052400131
0052400131,11,PT11M05.00S,1,1610612758,SAC,1631099,Murray,K. Murray,0,0,0,,0,,,0,h,Murray STEAL (1 STL),,,1,0,6,0052400131
0052400131,13,PT10M56.00S,1,1610612758,SAC,1631099,Murray,K. Murray,26,10,3,Missed,1,,,0,h,MISS Murray 3' Cutting Layup Shot,Missed Shot,Cutting Layup Shot,1,2,7,0052400131
0052400131,13,PT10M56.00S,1,1610612742,DAL,203076,Davis,A. Davis,0,0,0,,0,,,0,v,Davis BLOCK (1 BLK),,,1,2,8,0052400131
0052400131,15,PT10M55.00S,1,1610612742,DAL,1641726,Lively II,D. Lively II,0,0,0,,0,,,0,v,Lively II REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,9,0052400131
0052400131,16,PT10M40.00S,1,1610612742,DAL,1629023,Washington,P. Washington,23,55,6,Made,1,3,4,7,v,Washington 6' Driving Layup (2 PTS) (Lively II 1 AST),Made Shot,Driving Layup Shot,1,2,10,0052400131
0052400131,18,PT10M24.00S,1,1610612758,SAC,1631165,Ellis,K. Ellis,0,0,0,,0,,,0,h,Ellis Bad Pass Turnover (P1.T1),Turnover,Bad Pass,1,0,11,0052400131
0052400131,18,PT10M24.00S,1,1610612742,DAL,203076,Davis,A. Davis,0,0,0,,0,,,0,v,Davis STEAL (1 STL),,,1,0,12,0052400131
0052400131,20,PT10M14.00S,1,1610612742,DAL,203076,Davis,A. Davis,122,132,18,Missed,1,,,0,v,MISS Davis 18' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,13,0052400131
0052400131,21,PT10M12.00S,1,1610612758,SAC,1631099,Murray,K. Murray,0,0,0,,0,,,0,h,Murray REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,14,0052400131
0052400131,22,PT10M06.00S,1,1610612758,SAC,1627734,Sabonis,D. Sabonis,-3,8,1,Made,1,5,4,9,h,Sabonis 1' Running Reverse Layup (2 PTS) (Murray 1 AST),Made Shot,Running Reverse Layup Shot,1,2,15,0052400131
0052400131,24,PT09M48.00S,1,1610612742,DAL,203076,Davis,A. Davis,-96,81,13,Made,1,5,6,11,v,Davis 13' Fadeaway Jumper (2 PTS),Made Shot,Fadeaway Jump Shot,1,2,16,0052400131
0052400131,25,PT09M36.00S,1,1610612742,DAL,1641726,Lively II,D. Lively II,0,0,0,,0,,,0,v,Lively II S.FOUL (P1.T1) (M.Davis),Foul,Shooting,1,0,17,0052400131
0052400131,27,PT09M36.00S,1,1610612758,SAC,201942,DeRozan,D. DeRozan,0,0,0,,0,6,6,12,h,DeRozan Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,1,0,18,0052400131
0052400131,28,PT09M36.00S,1,1610612758,SAC,201942,DeRozan,D. DeRozan,0,0,0,,0,7,6,13,h,DeRozan Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,1,0,19,0052400131
0052400131,30,PT09M22.00S,1,1610612742,DAL,1641726,Lively II,D. Lively II,28,1,3,Missed,1,,,0,v,MISS Lively II 3' Alley Oop Dunk,Missed Shot,Alley Oop Dunk Shot,1,2,20,0052400131
0052400131,35,PT09M21.00S,1,1610612742,DAL,203076,Davis,A. Davis,0,0,0,,0,,,0,v,Davis REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,21,0052400131
0052400131,31,PT09M20.00S,1,1610612742,DAL,203076,Davis,A. Davis,135,231,27,Missed,1,,,0,v,MISS Davis 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,22,0052400131
0052400131,32,PT09M18.00S,1,1610612742,DAL,1629023,Washington,P. Washington,0,0,0,,0,,,0,v,Washington REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,23,0052400131
0052400131,33,PT09M17.00S,1,1610612742,DAL,1629023,Washington,P. Washington,-18,12,2,Made,1,7,8,15,v,Washington 2' Putback Dunk (4 PTS),Made Shot,Putback Dunk Shot,1,2,24,0052400131
0052400131,76,PT08M56.00S,1,1610612758,SAC,1631099,Murray,K. Murray,31,281,28,Missed,1,,,0,h,MISS Murray 28' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,3,25,0052400131
0052400131,76,PT08M56.00S,1,1610612742,DAL,202691,Thompson,K. Thompson,0,0,0,,0,,,0,v,Thompson BLOCK (1 BLK),,,1,3,26,0052400131
0052400131,78,PT08M53.00S,1,1610612742,DAL,202691,Thompson,K. Thompson,0,0,0,,0,,,0,v,Thompson REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,27,0052400131
0052400131,39,PT08M47.00S,1,1610612742,DAL,202691,Thompson,K. Thompson,234,40,24,Missed,1,,,0,v,MISS Thompson 24' 3PT Running Jump Shot,Missed Shot,Running Jump Shot,1,3,28,0052400131
0052400131,40,PT08M45.00S,1,1610612758,SAC,1627734,Sabonis,D. Sabonis,0,0,0,,0,,,0,h,Sabonis REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,29,0052400131
0052400131,41,PT08M36.00S,1,1610612758,SAC,1631165,Ellis,K. Ellis,-165,212,27,Missed,1,,,0,h,MISS Ellis 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,30,0052400131
0052400131,42,PT08M33.00S,1,1610612742,DAL,203076,Davis,A. Davis,0,0,0,,0,,,0,v,Davis REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,31,0052400131
0052400131,43,PT08M14.00S,1,1610612742,DAL,1630230,Marshall,N. Marshall,-226,-12,0,Made,1,7,11,18,v,Marshall 3PT Jump Shot (3 PTS) (Washington 1 AST),Made Shot,Jump Shot,1,3,32,0052400131
0052400131,45,PT07M58.00S,1,1610612758,SAC,201942,DeRozan,D. DeRozan,117,192,22,Missed,1,,,0,h,MISS DeRozan 22' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,33,0052400131
0052400131,46,PT07M55.00S,1,1610612742,DAL,1629023,Washington,P. Washington,0,0,0,,0,,,0,v,Washington REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,34,0052400131
0052400131,47,PT07M44.00S,1,1610612742,DAL,1630230,Marshall,N. Marshall,-196,3,20,Made,1,7,13,20,v,Marshall 20' Jump Shot (5 PTS) (Thompson 2 AST),Made Shot,Jump Shot,1,2,35,0052400131
0052400131,49,PT07M26.00S,1,1610612758,SAC,1627734,Sabonis,D. Sabonis,68,151,17,Missed,1,,,0,h,MISS Sabonis 17' Jump Shot,Missed Shot,Jump Shot,1,2,36,0052400131
0052400131,50,PT07M24.00S,1,1610612742,DAL,203076,Davis,A. Davis,0,0,0,,0,,,0,v,Davis REBOUND (Off:1 Def:2),Rebound,Unknown,1,0,37,0052400131
0052400131,51,PT07M17.00S,1,1610612758,SAC,1631165,Ellis,K. Ellis,0,0,0,,0,,,0,h,Ellis P.FOUL (P1.T1) (M.Davis),Foul,Personal,1,0,38,0052400131
0052400131,53,PT07M17.00S,1,1610612742,DAL,1641726,Lively II,D. Lively II,0,0,0,,0,,,0,v,SUB: Exum FOR Lively II,Substitution,,0,0,39,0052400131
0052400131,55,PT07M14.00S,1,1610612742,DAL,203076,Davis,A. Davis,-45,14,5,Made,1,7,15,22,v,Davis 5' Driving Layup (4 PTS) (Exum 1 AST),Made Shot,Driving Layup Shot,1,2,40,0052400131
0052400131,57,PT07M14.00S,1,1610612758,SAC,1627734,Sabonis,D. Sabonis,0,0,0,,0,,,0,h,Sabonis Violation:Defensive Goaltending (B.Taylor),Violation,Defensive Goaltending,1,0,41,0052400131
0052400131,58,PT07M01.00S,1,1610612758,SAC,203897,LaVine,Z. LaVine,120,267,29,Made,1,10,15,25,h,LaVine 29' 3PT Pullup Jump Shot (3 PTS),Made Shot,Pullup Jump shot,1,3,42,0052400131
0052400131,59,PT06M47.00S,1,1610612742,DAL,203076,Davis,A. Davis,-77,183,20,Missed,1,,,0,v,MISS Davis 20' Jump Shot,Missed Shot,Jump Shot,1,2,43,0052400131
0052400131,60,PT06M45.00S,1,1610612758,SAC,1627734,Sabonis,D. Sabonis,0,0,0,,0,,,0,h,Sabonis REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,44,0052400131
0052400131,61,PT06M32.00S,1,1610612758,SAC,203897,LaVine,Z. LaVine,-116,287,31,Missed,1,,,0,h,MISS LaVine 31' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,3,45,0052400131
0052400131,62,PT06M29.00S,1,1610612758,SAC,1631099,Murray,K. Murray,0,0,0,,0,,,0,h,Murray REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,46,0052400131
0052400131,63,PT06M22.00S,1,1610612758,SAC,203897,LaVine,Z. LaVine,20,64,7,Missed,1,,,0,h,MISS LaVine 7' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,1,2,47,0052400131
0052400131,64,PT06M20.00S,1,1610612742,DAL,1630230,Marshall,N. Marshall,0,0,0,,0,,,0,v,Marshall REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,48,0052400131
0052400131,66,PT06M15.00S,1,0,,1610612758,,,0,0,0,,0,,,0,h,KINGS Timeout: Regular (Full 1 Short 0),Timeout,Regular,0,0,49,0052400131
0052400131,67,PT06M15.00S,1,1610612758,SAC,1631099,Murray,K. Murray,0,0,0,,0,,,0,h,SUB: Lyles FOR Murray,Substitution,,0,0,50,0052400131
0052400131,69,PT06M04.00S,1,1610612742,DAL,1630230,Marshall,N. Marshall,12,88,9,Made,1,10,17,27,v,Marshall 9' Driving Floating Jump Shot (7 PTS) (Exum 2 AST),Made Shot,Driving Floating Jump Shot,1,2,51,0052400131
0052400131,71,PT05M48.00S,1,1610612758,SAC,201942,DeRozan,D. DeRozan,108,85,14,Made,1,12,17,29,h,DeRozan 14' Step Back Jump Shot (4 PTS) (Sabonis 1 AST),Made Shot,Step Back Jump shot,1,2,52,0052400131
0052400131,73,PT05M29.00S,1,1610612742,DAL,202691,Thompson,K. Thompson,-139,230,27,Missed,1,,,0,v,MISS Thompson 27' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,3,53,0052400131
0052400131,74,PT05M26.00S,1,1610612742,DAL,1630230,Marshall,N. Marshall,0,0,0,,0,,,0,v,Marshall REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,54,0052400131
0052400131,75,PT05M22.00S,1,1610612742,DAL,1629023,Washington,P. Washington,0,0,0,,0,,,0,v,Washington Out of Bounds - Bad Pass Turnover Turnover (P1.T2),Turnover,Out of Bounds - Bad Pass Turnover,1,0,55,0052400131
0052400131,79,PT05M22.00S,1,1610612742,DAL,202691,Thompson,K. Thompson,0,0,0,,0,,,0,v,SUB: Christie FOR Thompson,Substitution,,0,0,56,0052400131
0052400131,81,PT05M01.00S,1,1610612742,DAL,203076,Davis,A. Davis,0,0,0,,0,,,0,v,Davis S.FOUL (P1.T2) (M.Davis),Foul,Shooting,1,0,57,0052400131
0052400131,83,PT05M01.00S,1,1610612758,SAC,201942,DeRozan,D. DeRozan,0,0,0,,0,13,17,30,h,DeRozan Free Throw 1 of 2 (5 PTS),Free Throw,Free Throw 1 of 2,1,0,58,0052400131
0052400131,84,PT05M01.00S,1,1610612758,SAC,1631165,Ellis,K. Ellis,0,0,0,,0,,,0,h,SUB: Carter FOR Ellis,Substitution,,0,0,59,0052400131
0052400131,85,PT05M01.00S,1,1610612742,DAL,1629023,Washington,P. Washington,0,0,0,,0,,,0,v,SUB: Martin FOR Washington,Substitution,,0,0,60,0052400131
0052400131,88,PT05M01.00S,1,1610612758,SAC,201942,DeRozan,D. DeRozan,0,0,0,,0,14,17,31,h,DeRozan Free Throw 2 of 2 (6 PTS),Free Throw,Free Throw 2 of 2,1,0,61,0052400131
0052400131,89,PT04M43.00S,1,1610612742,DAL,203076,Davis,A. Davis,33,150,15,Missed,1,,,0,v,MISS Davis 15' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,1,2,62,0052400131
0052400131,90,PT04M41.00S,1,1610612758,SAC,201942,DeRozan,D. DeRozan,0,0,0,,0,,,0,h,DeRozan REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,63,0052400131
0052400131,91,PT04M32.00S,1,1610612758,SAC,201942,DeRozan,D. DeRozan,107,75,13,Missed,1,,,0,h,MISS DeRozan 13' Turnaround Jump Shot,Missed Shot,Turnaround Jump Shot,1,2,64,0052400131
0052400131,92,PT04M30.00S,1,0,,1610612758,,,0,0,0,,0,,,0,h,KINGS Rebound,Rebound,Unknown,1,0,65,0052400131
0052400131,94,PT04M30.00S,1,1610612742,DAL,1630230,Marshall,N. Marshall,0,0,0,,0,,,0,v,SUB: Gafford FOR Marshall,Substitution,,0,0,66,0052400131
0052400131,96,PT04M24.00S,1,1610612758,SAC,1626168,Lyles,T. Lyles,-201,170,26,Made,1,17,17,34,h,Lyles 26' 3PT Jump Shot (3 PTS) (LaVine 1 AST),Made Shot,Jump Shot,1,3,67,0052400131
0052400131,98,PT04M12.00S,1,1610612742,DAL,203957,Exum,D. Exum,29,19,3,Made,1,17,19,36,v,Exum 3' Driving Layup (2 PTS),Made Shot,Driving Layup Shot,1,2,68,0052400131
0052400131,99,PT03M56.00S,1,1610612758,SAC,201942,DeRozan,D. DeRozan,-91,267,28,Made,1,20,19,39,h,DeRozan 28' 3PT Pullup Jump Shot (9 PTS) (LaVine 2 AST),Made Shot,Pullup Jump shot,1,3,69,0052400131
0052400131,101,PT03M42.00S,1,1610612758,SAC,201942,DeRozan,D. DeRozan,0,0,0,,0,,,0,h,DeRozan S.FOUL (P1.T2) (B.Forte),Foul,Shooting,1,0,70,0052400131
0052400131,103,PT03M42.00S,1,1610612742,DAL,1629655,Gafford,D. Gafford,0,0,0,,0,20,20,40,v,Gafford Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,1,0,71,0052400131
0052400131,104,PT03M42.00S,1,1610612758,SAC,1627734,Sabonis,D. Sabonis,0,0,0,,0,,,0,h,SUB: Valančiūnas FOR Sabonis,Substitution,,0,0,72,0052400131
0052400131,106,PT03M42.00S,1,1610612742,DAL,1629655,Gafford,D. Gafford,0,0,0,,0,20,21,41,v,Gafford Free Throw 2 of 2 (2 PTS),Free Throw,Free Throw 2 of 2,1,0,73,0052400131
0052400131,107,PT03M21.00S,1,1610612758,SAC,203897,LaVine,Z. LaVine,9,86,9,Missed,1,,,0,h,MISS LaVine 9' Driving Dunk,Missed Shot,Driving Dunk Shot,1,2,74,0052400131
0052400131,108,PT03M20.00S,1,1610612742,DAL,203957,Exum,D. Exum,0,0,0,,0,,,0,v,Exum REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,75,0052400131
0052400131,109,PT03M11.00S,1,1610612742,DAL,1631108,Christie,M. Christie,123,72,14,Made,1,20,23,43,v,Christie 14' Pullup Jump Shot (2 PTS) (Martin 1 AST),Made Shot,Pullup Jump shot,1,2,76,0052400131
0052400131,111,PT02M41.00S,1,1610612758,SAC,203897,LaVine,Z. LaVine,-148,234,28,Missed,1,,,0,h,MISS LaVine 28' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,3,77,0052400131
0052400131,112,PT02M39.00S,1,1610612742,DAL,1631108,Christie,M. Christie,0,0,0,,0,,,0,v,Christie REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,78,0052400131
0052400131,113,PT02M31.00S,1,1610612742,DAL,203076,Davis,A. Davis,143,219,26,Missed,1,,,0,v,MISS Davis 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,79,0052400131
0052400131,114,PT02M29.00S,1,1610612758,SAC,203897,LaVine,Z. LaVine,0,0,0,,0,,,0,h,LaVine REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,80,0052400131
0052400131,115,PT02M22.00S,1,1610612758,SAC,203897,LaVine,Z. LaVine,4,45,5,Made,1,22,23,45,h,LaVine 5' Running Layup (5 PTS),Made Shot,Running Layup Shot,1,2,81,0052400131
0052400131,116,PT02M04.00S,1,1610612742,DAL,203076,Davis,A. Davis,17,81,8,Missed,1,,,0,v,MISS Davis 8' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,2,82,0052400131
0052400131,117,PT02M02.00S,1,1610612742,DAL,203076,Davis,A. Davis,0,0,0,,0,,,0,v,Davis REBOUND (Off:2 Def:2),Rebound,Unknown,1,0,83,0052400131
0052400131,118,PT02M01.00S,1,1610612742,DAL,203076,Davis,A. Davis,33,8,3,Missed,1,,,0,v,MISS Davis 3' Putback Layup,Missed Shot,Putback Layup Shot,1,2,84,0052400131
0052400131,119,PT02M00.00S,1,1610612758,SAC,1626168,Lyles,T. Lyles,0,0,0,,0,,,0,h,Lyles REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,85,0052400131
0052400131,120,PT01M52.00S,1,1610612758,SAC,1642269,Carter,D. Carter,-233,35,24,Made,1,25,23,48,h,Carter 24' 3PT Running Jump Shot (3 PTS) (LaVine 3 AST),Made Shot,Running Jump Shot,1,3,86,0052400131
