gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,game_id
0022300209,1610612753,Orlando,Magic,ORL,magic,1630532,Franz,Wagner,F. Wagner,franz-wagner,F,,,22:22,6,14,0.429,0,2,0.0,7,7,1.0,1,6,7,1,2,0,0,2,19,26.0,0022300209
0022300209,1610612753,Orlando,Magic,ORL,magic,1631094,Paolo,Banchero,P. Banchero,paolo-banchero,F,,,26:40,9,14,0.643,0,0,0.0,6,7,0.857,1,2,3,0,1,2,1,1,24,28.0,0022300209
0022300209,1610612753,Orlando,Magic,ORL,magic,1629048,Goga,Bitadze,G. Bitadze,goga-bitadze,C,,,22:23,3,5,0.6,0,0,0.0,2,2,1.0,1,7,8,2,0,4,0,2,8,21.0,0022300209
0022300209,1610612753,Orlando,Magic,ORL,magic,1641710,Anthony,Black,A. Black,anthony-black,G,,,24:16,1,5,0.2,0,2,0.0,5,6,0.833,0,5,5,1,0,2,2,5,7,-6.0,0022300209
0022300209,1610612753,Orlando,Magic,ORL,magic,1630591,Jalen,Suggs,J. Suggs,jalen-suggs,G,,,17:35,6,8,0.75,1,2,0.5,5,6,0.833,1,2,3,1,1,0,0,1,18,20.0,0022300209
0022300209,1610612753,Orlando,Magic,ORL,magic,204060,Joe,Ingles,J. Ingles,joe-ingles,,,,17:46,0,2,0.0,0,2,0.0,0,0,0.0,0,4,4,6,3,0,2,1,0,4.0,0022300209
0022300209,1610612753,Orlando,Magic,ORL,magic,203914,Gary,Harris,G. Harris,gary-harris,,,,21:59,4,6,0.667,3,3,1.0,2,2,1.0,0,0,0,2,2,0,0,1,13,10.0,0022300209
0022300209,1610612753,Orlando,Magic,ORL,magic,1628371,Jonathan,Isaac,J. Isaac,jonathan-isaac,,,,13:35,2,5,0.4,0,0,0.0,1,2,0.5,1,2,3,0,1,1,0,1,5,-1.0,0022300209
0022300209,1610612753,Orlando,Magic,ORL,magic,1630175,Cole,Anthony,C. Anthony,cole-anthony,,,,24:53,5,12,0.417,1,3,0.333,4,4,1.0,0,5,5,3,0,1,4,4,15,11.0,0022300209
0022300209,1610612753,Orlando,Magic,ORL,magic,1629021,Moritz,Wagner,M. Wagner,moritz-wagner,,,,20:32,6,10,0.6,1,1,1.0,3,4,0.75,3,0,3,2,0,0,1,3,16,3.0,0022300209
0022300209,1610612753,Orlando,Magic,ORL,magic,1631216,Caleb,Houstan,C. Houstan,caleb-houstan,,,,8:26,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,2,0,0,2,1,0,-18.0,0022300209
0022300209,1610612753,Orlando,Magic,ORL,magic,1629643,Chuma,Okeke,C. Okeke,chuma-okeke,,,,7:45,1,2,0.5,1,1,1.0,0,0,0.0,0,1,1,0,0,0,0,0,3,-15.0,0022300209
0022300209,1610612753,Orlando,Magic,ORL,magic,1641724,Jett,Howard,J. Howard,jett-howard,,,,6:43,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,1,0,0,2,0,0,-11.0,0022300209
0022300209,1610612753,Orlando,Magic,ORL,magic,1629678,Admiral,Schofield,A. Schofield,admiral-schofield,,,,5:05,0,1,0.0,0,1,0.0,0,2,0.0,0,0,0,0,0,0,1,1,0,-12.0,0022300209
0022300209,1610612754,Indiana,Pacers,IND,pacers,1631097,Bennedict,Mathurin,B. Mathurin,bennedict-mathurin,F,,,24:60,4,12,0.333,1,3,0.333,5,5,1.0,0,6,6,3,1,0,0,6,14,-7.0,0022300209
