gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,game_id
0022401079,1610612754,Indiana,Pacers,IND,pacers,1630174,Aaron,Nesmith,A. Nesmith,aaron-nesmith,F,,,22:06,3,8,0.375,1,3,0.333,0,0,0.0,2,2,4,0,1,1,0,4,7,-7.0,0022401079
0022401079,1610612754,Indiana,Pacers,IND,pacers,1627783,Pascal,Siakam,P. Siakam,pascal-siakam,F,,,27:08,4,11,0.364,1,5,0.2,2,4,0.5,2,7,9,1,0,1,2,1,11,-22.0,0022401079
0022401079,1610612754,Indiana,Pacers,IND,pacers,1626167,Myles,Turner,M. Turner,myles-turner,C,,,20:08,2,6,0.333,0,1,0.0,7,10,0.7,2,3,5,1,0,0,3,0,11,-1.0,0022401079
0022401079,1610612754,Indiana,Pacers,IND,pacers,1629614,Andrew,Nembhard,A. Nembhard,andrew-nembhard,G,,,30:04,6,13,0.462,1,4,0.25,3,4,0.75,0,5,5,7,0,0,1,4,16,-15.0,0022401079
0022401079,1610612754,Indiana,Pacers,IND,pacers,1630169,Tyrese,Haliburton,T. Haliburton,tyrese-haliburton,G,,,28:40,6,12,0.5,4,9,0.444,2,2,1.0,1,3,4,3,2,0,0,1,18,-19.0,0022401079
0022401079,1610612754,Indiana,Pacers,IND,pacers,1630167,Obi,Toppin,O. Toppin,obi-toppin,,,,22:09,5,9,0.556,2,6,0.333,0,0,0.0,1,2,3,5,0,2,2,2,12,-14.0,0022401079
0022401079,1610612754,Indiana,Pacers,IND,pacers,1641716,Jarace,Walker,J. Walker,jarace-walker,,,,26:43,3,8,0.375,2,5,0.4,2,2,1.0,0,4,4,4,1,0,1,2,10,-12.0,0022401079
0022401079,1610612754,Indiana,Pacers,IND,pacers,204456,T.J.,McConnell,T. McConnell,tj-mcconnell,,,,12:52,4,6,0.667,0,0,0.0,0,0,0.0,0,1,1,3,0,0,2,0,8,-11.0,0022401079
0022401079,1610612754,Indiana,Pacers,IND,pacers,1628418,Thomas,Bryant,T. Bryant,thomas-bryant,,,,12:18,2,3,0.667,1,2,0.5,0,0,0.0,0,1,1,0,1,0,0,1,5,-4.0,0022401079
0022401079,1610612754,Indiana,Pacers,IND,pacers,1641767,Ben,Sheppard,B. Sheppard,ben-sheppard,,,,21:51,3,8,0.375,2,6,0.333,2,2,1.0,0,4,4,2,0,1,0,1,10,-6.0,0022401079
0022401079,1610612754,Indiana,Pacers,IND,pacers,1642277,Johnny,Furphy,J. Furphy,johnny-furphy,,,,5:49,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,1,0,0,0,1.0,0022401079
0022401079,1610612754,Indiana,Pacers,IND,pacers,1631245,Quenton,Jackson,Q. Jackson,quenton-jackson,,,,5:41,0,2,0.0,0,1,0.0,1,2,0.5,0,0,0,1,1,0,0,0,1,1.0,0022401079
0022401079,1610612754,Indiana,Pacers,IND,pacers,1628396,Tony,Bradley,T. Bradley,tony-bradley,,,,4:31,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,4.0,0022401079
0022401079,1610612754,Indiana,Pacers,IND,pacers,201949,James,Johnson,J. Johnson,james-johnson,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022401079
0022401079,1610612760,Oklahoma City,Thunder,OKC,thunder,1629652,Luguentz,Dort,L. Dort,luguentz-dort,F,,,33:04,8,11,0.727,6,7,0.857,0,0,0.0,0,5,5,0,2,1,1,0,22,17.0,0022401079
0022401079,1610612760,Oklahoma City,Thunder,OKC,thunder,1631114,Jalen,Williams,J. Williams,jalen-williams,F,,,29:14,7,14,0.5,0,2,0.0,4,5,0.8,0,2,2,6,0,0,2,2,18,10.0,0022401079
0022401079,1610612760,Oklahoma City,Thunder,OKC,thunder,1628392,Isaiah,Hartenstein,I. Hartenstein,isaiah-hartenstein,C,,,14:20,2,5,0.4,0,1,0.0,0,0,0.0,0,5,5,1,0,0,1,3,4,1.0,0022401079
0022401079,1610612760,Oklahoma City,Thunder,OKC,thunder,1641717,Cason,Wallace,C. Wallace,cason-wallace,G,,,30:18,5,10,0.5,2,4,0.5,2,2,1.0,1,1,2,3,2,1,1,0,14,7.0,0022401079
0022401079,1610612760,Oklahoma City,Thunder,OKC,thunder,1628983,Shai,Gilgeous-Alexander,S. Gilgeous-Alexander,shai-gilgeous-alexander,G,,,31:12,10,23,0.435,3,6,0.5,10,12,0.833,3,4,7,8,1,0,0,2,33,17.0,0022401079
0022401079,1610612760,Oklahoma City,Thunder,OKC,thunder,1629026,Kenrich,Williams,K. Williams,kenrich-williams,,,,26:32,4,8,0.5,1,2,0.5,1,2,0.5,0,8,8,5,1,0,0,3,10,23.0,0022401079
0022401079,1610612760,Oklahoma City,Thunder,OKC,thunder,1630198,Isaiah,Joe,I. Joe,isaiah-joe,,,,26:48,7,9,0.778,5,7,0.714,0,0,0.0,1,4,5,0,0,0,1,0,19,10.0,0022401079
0022401079,1610612760,Oklahoma City,Thunder,OKC,thunder,1627936,Alex,Caruso,A. Caruso,alex-caruso,,,,18:31,3,5,0.6,0,2,0.0,0,0,0.0,1,4,5,2,0,0,2,4,6,22.0,0022401079
0022401079,1610612760,Oklahoma City,Thunder,OKC,thunder,1642382,Branden,Carlson,B. Carlson,branden-carlson,,,,12:36,1,5,0.2,0,3,0.0,2,2,1.0,1,2,3,0,1,2,0,1,4,2.0,0022401079
