gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,game_id
0022400075,1610612760,Oklahoma City,Thunder,OKC,thunder,1631114,Jalen,Williams,J. Williams,jalen-williams,F,,,33:43,5,16,0.313,2,8,0.25,0,1,0.0,1,2,3,3,0,2,5,3,12,0.0,0022400075
0022400075,1610612760,Oklahoma City,Thunder,OKC,thunder,1629652,Luguentz,Dort,L. Dort,luguentz-dort,F,,,28:35,2,7,0.286,0,2,0.0,1,1,1.0,1,1,2,0,3,1,0,3,5,-1.0,0022400075
0022400075,1610612760,Oklahoma City,Thunder,OKC,thunder,1631096,Chet,Holmgren,C. Holmgren,chet-holmgren,C,,,35:47,11,18,0.611,0,5,0.0,3,5,0.6,4,10,14,5,2,4,2,2,25,9.0,0022400075
0022400075,1610612760,Oklahoma City,Thunder,OKC,thunder,1630198,Isaiah,Joe,I. Joe,isaiah-joe,G,,,20:25,3,10,0.3,1,6,0.167,0,0,0.0,1,1,2,1,0,0,0,0,7,3.0,0022400075
0022400075,1610612760,Oklahoma City,Thunder,OKC,thunder,1628983,Shai,Gilgeous-Alexander,S. Gilgeous-Alexander,shai-gilgeous-alexander,G,,,36:12,11,24,0.458,2,6,0.333,4,5,0.8,2,5,7,8,2,3,2,2,28,8.0,0022400075
0022400075,1610612760,Oklahoma City,Thunder,OKC,thunder,1641717,Cason,Wallace,C. Wallace,cason-wallace,,,,23:02,2,7,0.286,0,1,0.0,0,0,0.0,2,2,4,0,2,0,0,1,4,18.0,0022400075
0022400075,1610612760,Oklahoma City,Thunder,OKC,thunder,1631172,Ousmane,Dieng,O. Dieng,ousmane-dieng,,,,13:15,2,4,0.5,2,3,0.667,0,0,0.0,0,3,3,0,0,1,0,1,6,14.0,0022400075
0022400075,1610612760,Oklahoma City,Thunder,OKC,thunder,1627936,Alex,Caruso,A. Caruso,alex-caruso,,,,19:06,0,2,0.0,0,1,0.0,0,0,0.0,2,4,6,4,0,0,1,2,0,19.0,0022400075
0022400075,1610612760,Oklahoma City,Thunder,OKC,thunder,1630598,Aaron,Wiggins,A. Wiggins,aaron-wiggins,,,,19:31,7,9,0.778,1,2,0.5,0,0,0.0,0,6,6,1,0,2,1,1,15,6.0,0022400075
0022400075,1610612760,Oklahoma City,Thunder,OKC,thunder,1642349,Ajay,Mitchell,A. Mitchell,ajay-mitchell,,,,6:51,0,3,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,1,0,0,-1.0,0022400075
0022400075,1610612760,Oklahoma City,Thunder,OKC,thunder,1641794,Dillon,Jones,D. Jones,dillon-jones,,,,1:11,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,0022400075
0022400075,1610612760,Oklahoma City,Thunder,OKC,thunder,1641745,Adam,Flagler,A. Flagler,adam-flagler,,,,1:11,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022400075
0022400075,1610612760,Oklahoma City,Thunder,OKC,thunder,1642505,Alex,Ducas,A. Ducas,alex-ducas,,,,1:11,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022400075
0022400075,1610612760,Oklahoma City,Thunder,OKC,thunder,1642024,Alex,Reese,A. Reese,alex-reese,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022400075
0022400075,1610612743,Denver,Nuggets,DEN,nuggets,1629008,Michael,Porter Jr.,M. Porter Jr.,michael-porter-jr,F,,,32:11,5,17,0.294,3,10,0.3,2,2,1.0,1,7,8,2,1,0,1,2,15,-2.0,0022400075
