game_id,TEAM_ABBREVIATION,PLAYER_ID,PLAYER_NAME,STARTER,START_POSITION,MIN,PTS,REB,AST,TOV,STL,BLK,PF,PLUS_MINUS,OREB,DREB,FGM,FGA,FG3M,FG3A,FTM,FTA,DNP,DNP_REASON,gameId,teamTricode,personId,firstName,familyName,position,comment,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,source
401856930,MIN,2529130,Natasha Howard,True,F,33.0,26,14,5,3,0,0,5,16,5,9,11,15,0,0,4,5,False,COACH'S DECISION,401856930,MIN,2529130,Natasha,Howard,F,,33,11,15,0.7333333333333333,0,0,0.0,4,5,0.8,5,9,14,5,0,0,3,5,26,16.0,espn
401856930,MIN,3054590,Nia Coffey,True,F,25.0,8,7,0,4,0,2,3,7,2,5,3,11,1,7,1,1,False,COACH'S DECISION,401856930,MIN,3054590,Nia,Coffey,F,,25,3,11,0.2727272727272727,1,7,0.14285714285714285,1,1,1.0,2,5,7,0,0,2,4,3,8,7.0,espn
401856930,MIN,2529205,Kayla McBride,True,G,35.0,13,6,4,0,1,0,1,11,0,6,4,9,2,4,3,3,False,COACH'S DECISION,401856930,MIN,2529205,Kayla,McBride,G,,35,4,9,0.4444444444444444,2,4,0.5,3,3,1.0,0,6,6,4,1,0,0,1,13,11.0,espn
401856930,MIN,2987891,Courtney Williams,True,G,33.0,17,8,3,2,3,2,3,12,2,6,8,18,0,1,1,1,False,COACH'S DECISION,401856930,MIN,2987891,Courtney,Williams,G,,33,8,18,0.4444444444444444,0,1,0.0,1,1,1.0,2,6,8,3,3,2,2,3,17,12.0,espn
401856930,MIN,4433791,Olivia Miles,True,G,33.0,14,9,5,5,2,0,3,8,1,8,4,14,0,2,6,7,False,COACH'S DECISION,401856930,MIN,4433791,Olivia,Miles,G,,33,4,14,0.2857142857142857,0,2,0.0,6,7,0.8571428571428571,1,8,9,5,2,0,5,3,14,8.0,espn
401856930,MIN,4596309,Liatu King,False,,10.0,0,4,0,2,1,3,3,-6,1,3,0,1,0,0,0,2,False,COACH'S DECISION,401856930,MIN,4596309,Liatu,King,F,,10,0,1,0.0,0,0,0.0,0,2,0.0,1,3,4,0,1,3,2,3,0,-6.0,espn
401856930,MIN,4873358,Antonia Delaere,False,,11.0,3,1,0,0,0,0,0,6,0,1,1,3,1,1,0,0,False,COACH'S DECISION,401856930,MIN,4873358,Antonia,Delaere,F,,11,1,3,0.3333333333333333,1,1,1.0,0,0,0.0,0,1,1,0,0,0,0,0,3,6.0,espn
401856930,MIN,3913680,Emese Hof,False,,6.0,2,2,0,2,0,0,3,-4,1,1,1,1,0,0,0,0,False,COACH'S DECISION,401856930,MIN,3913680,Emese,Hof,C,,6,1,1,1.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,2,3,2,-4.0,espn
401856930,MIN,4280850,Maya Caldwell,False,,13.0,2,3,2,1,0,0,3,0,1,2,0,2,0,1,2,2,False,COACH'S DECISION,401856930,MIN,4280850,Maya,Caldwell,G,,13,0,2,0.0,0,1,0.0,2,2,1.0,1,2,3,2,0,0,1,3,2,0.0,espn
401856930,MIN,3917450,Napheesa Collier,False,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,LEFT ANKLE,401856930,MIN,3917450,Napheesa,Collier,F,LEFT ANKLE,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,espn
401856930,MIN,4398938,Dorka Juhasz,False,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,RIGHT FOOT,401856930,MIN,4398938,Dorka,Juhasz,F,RIGHT FOOT,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,espn
401856930,MIN,5278237,Anastasiia Olairi Kosu,False,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,CONCUSSION,401856930,MIN,5278237,Anastasiia,Olairi Kosu,F,CONCUSSION,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,espn
401856930,MIN,5345322,Emma Cechova,False,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,RIGHT KNEE,401856930,MIN,5345322,Emma,Cechova,F,RIGHT KNEE,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,espn
401856930,MIN,5345478,Eliska Hamzova,False,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,COACH'S DECISION,401856930,MIN,5345478,Eliska,Hamzova,G,COACH'S DECISION,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,espn
401856930,CHI,4433405,Kamilla Cardoso,True,C,23.0,17,7,0,1,1,0,4,-10,2,5,4,6,0,0,9,9,False,COACH'S DECISION,401856930,CHI,4433405,Kamilla,Cardoso,C,,23,4,6,0.6666666666666666,0,0,0.0,9,9,1.0,2,5,7,0,1,0,1,4,17,-10.0,espn
401856930,CHI,2491205,Skylar Diggins,True,G,32.0,13,6,6,3,1,0,3,-13,2,4,4,12,0,1,5,7,False,COACH'S DECISION,401856930,CHI,2491205,Skylar,Diggins,G,,32,4,12,0.3333333333333333,0,1,0.0,5,7,0.7142857142857143,2,4,6,6,1,0,3,3,13,-13.0,espn
401856930,CHI,2529137,Natasha Cloud,True,G,32.0,6,2,1,3,1,1,3,-7,0,2,2,6,0,2,2,3,False,COACH'S DECISION,401856930,CHI,2529137,Natasha,Cloud,G,,32,2,6,0.3333333333333333,0,2,0.0,2,3,0.6666666666666666,0,2,2,1,1,1,3,3,6,-7.0,espn
401856930,CHI,4432865,Jacy Sheldon,True,G,19.0,5,1,1,0,2,0,3,-9,0,1,2,6,1,4,0,0,False,COACH'S DECISION,401856930,CHI,4432865,Jacy,Sheldon,G,,19,2,6,0.3333333333333333,1,4,0.25,0,0,0.0,0,1,1,1,2,0,0,3,5,-9.0,espn
401856930,CHI,4858656,Gabriela Jaquez,True,G,23.0,7,4,0,1,2,0,3,-5,0,4,1,8,1,4,4,4,False,COACH'S DECISION,401856930,CHI,4858656,Gabriela,Jaquez,G,,23,1,8,0.125,1,4,0.25,4,4,1.0,0,4,4,0,2,0,1,3,7,-5.0,espn
401856930,CHI,3142010,Azura Stevens,False,,16.0,6,3,1,2,1,1,1,-5,0,3,3,10,0,3,0,0,False,COACH'S DECISION,401856930,CHI,3142010,Azura,Stevens,F,,16,3,10,0.3,0,3,0.0,0,0,0.0,0,3,3,1,1,1,2,1,6,-5.0,espn
401856930,CHI,2566081,Elizabeth Williams,False,,18.0,4,3,1,0,1,0,1,1,2,1,2,7,0,0,0,2,False,COACH'S DECISION,401856930,CHI,2566081,Elizabeth,Williams,C,,18,2,7,0.2857142857142857,0,0,0.0,0,2,0.0,2,1,3,1,1,0,0,1,4,1.0,espn
401856930,CHI,2566186,Rachel Banham,False,,17.0,6,0,3,0,1,0,0,1,0,0,2,6,2,6,0,0,False,COACH'S DECISION,401856930,CHI,2566186,Rachel,Banham,G,,17,2,6,0.3333333333333333,2,6,0.3333333333333333,0,0,0.0,0,0,0,3,1,0,0,0,6,1.0,espn
401856930,CHI,4594786,Sydney Taylor,False,,20.0,11,2,1,1,1,0,4,-3,1,1,3,12,2,9,3,5,False,COACH'S DECISION,401856930,CHI,4594786,Sydney,Taylor,G,,20,3,12,0.25,2,9,0.2222222222222222,3,5,0.6,1,1,2,1,1,0,1,4,11,-3.0,espn
401856930,CHI,4433630,Rickea Jackson,False,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,KNEE INJURY,401856930,CHI,4433630,Rickea,Jackson,F,KNEE INJURY,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,espn
401856930,CHI,981,Courtney Vandersloot,False,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,KNEE INJURY,401856930,CHI,981,Courtney,Vandersloot,G,KNEE INJURY,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,espn
401856930,CHI,4066548,DiJonai Carrington,False,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,FOOT INJURY,401856930,CHI,4066548,DiJonai,Carrington,G,FOOT INJURY,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,espn
