gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,game_id
0022400497,1610612749,Milwaukee,Bucks,MIL,bucks,1627752,Taurean,Prince,T. Prince,taurean-prince,F,,,31:06,3,7,0.429,2,5,0.4,0,0,0.0,0,2,2,4,3,1,2,1,8,30.0,0022400497
0022400497,1610612749,Milwaukee,Bucks,MIL,bucks,203507,Giannis,Antetokounmpo,G. Antetokounmpo,giannis-antetokounmpo,F,,,28:47,5,8,0.625,0,1,0.0,1,2,0.5,1,11,12,13,0,0,7,1,11,27.0,0022400497
0022400497,1610612749,Milwaukee,Bucks,MIL,bucks,201572,Brook,Lopez,B. Lopez,brook-lopez,C,,,31:35,6,10,0.6,4,8,0.5,0,0,0.0,0,4,4,4,1,2,4,1,16,22.0,0022400497
0022400497,1610612749,Milwaukee,Bucks,MIL,bucks,1641748,Andre,Jackson Jr.,A. Jackson Jr.,andre-jackson-jr,G,,,15:57,2,3,0.667,1,2,0.5,0,0,0.0,3,1,4,3,0,3,2,1,5,9.0,0022400497
0022400497,1610612749,Milwaukee,Bucks,MIL,bucks,203081,Damian,Lillard,D. Lillard,damian-lillard,G,,,25:44,7,12,0.583,5,8,0.625,6,7,0.857,0,5,5,3,0,0,1,0,25,20.0,0022400497
0022400497,1610612749,Milwaukee,Bucks,MIL,bucks,1626171,Bobby,Portis,B. Portis,bobby-portis,,,,22:46,8,12,0.667,4,6,0.667,0,0,0.0,1,6,7,3,0,0,1,2,20,9.0,0022400497
0022400497,1610612749,Milwaukee,Bucks,MIL,bucks,1631157,Ryan,Rollins,R. Rollins,ryan-rollins,,,,18:20,4,8,0.5,0,2,0.0,2,2,1.0,0,4,4,3,0,0,1,1,10,9.0,0022400497
0022400497,1610612749,Milwaukee,Bucks,MIL,bucks,1631260,AJ,Green,A. Green,aj-green,,,,13:04,2,3,0.667,1,2,0.5,0,0,0.0,0,0,0,1,0,0,0,5,5,4.0,0022400497
0022400497,1610612749,Milwaukee,Bucks,MIL,bucks,1629018,Gary,Trent Jr.,G. Trent Jr.,gary-trent-jr,,,,23:56,6,9,0.667,3,5,0.6,2,2,1.0,0,3,3,1,3,0,1,3,17,14.0,0022400497
0022400497,1610612749,Milwaukee,Bucks,MIL,bucks,1630699,MarJon,Beauchamp,M. Beauchamp,marjon-beauchamp,,,,6:36,1,3,0.333,0,2,0.0,0,0,0.0,0,0,0,0,0,1,1,1,2,-5.0,0022400497
