game_id,TEAM_ABBREVIATION,PLAYER_ID,PLAYER_NAME,STARTER,START_POSITION,MIN,PTS,REB,AST,TOV,STL,BLK,PF,PLUS_MINUS,OREB,DREB,FGM,FGA,FG3M,FG3A,FTM,FTA,DNP,DNP_REASON,gameId,teamTricode,personId,firstName,familyName,position,comment,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,source
401856910,LVA,3099736,Stephanie Talbot,True,F,22.0,1,1,2,2,1,0,3,9,0,1,0,0,0,0,1,2,False,COACH'S DECISION,401856910,LVA,3099736,Stephanie,Talbot,F,,22,0,0,0.0,0,0,0.0,1,2,0.5,0,1,1,2,1,0,2,3,1,9.0,espn
401856910,LVA,4398776,NaLyssa Smith,True,F,17.0,4,4,0,0,0,1,1,12,0,4,2,4,0,0,0,0,False,COACH'S DECISION,401856910,LVA,4398776,NaLyssa,Smith,F,,17,2,4,0.5,0,0,0.0,0,0,0.0,0,4,4,0,0,1,0,1,4,12.0,espn
401856910,LVA,3149391,A'ja Wilson,True,C,32.0,45,3,3,3,1,2,2,15,0,3,15,18,2,2,13,13,False,COACH'S DECISION,401856910,LVA,3149391,A'ja,Wilson,C,,32,15,18,0.8333333333333334,2,2,1.0,13,13,1.0,0,3,3,3,1,2,3,2,45,15.0,espn
401856910,LVA,2529122,Chelsea Gray,True,G,31.0,12,7,10,5,1,0,1,5,0,7,4,7,3,5,1,1,False,COACH'S DECISION,401856910,LVA,2529122,Chelsea,Gray,G,,31,4,7,0.5714285714285714,3,5,0.6,1,1,1.0,0,7,7,10,1,0,5,1,12,5.0,espn
401856910,LVA,4065870,Jackie Young,True,G,31.0,13,6,6,4,0,0,4,21,2,4,6,16,0,2,1,2,False,COACH'S DECISION,401856910,LVA,4065870,Jackie,Young,G,,31,6,16,0.375,0,2,0.0,1,2,0.5,2,4,6,6,0,0,4,4,13,21.0,espn
401856910,LVA,2529458,Cheyenne Parker-Tyus,False,,14.0,2,2,1,1,0,2,2,-9,1,1,1,1,0,0,0,0,False,COACH'S DECISION,401856910,LVA,2529458,Cheyenne,Parker-Tyus,F,,14,1,1,1.0,0,0,0.0,0,0,0.0,1,1,2,1,0,2,1,2,2,-9.0,espn
401856910,LVA,3142086,Brianna Turner,False,,3.0,0,0,0,0,0,0,0,-9,0,0,0,0,0,0,0,0,False,COACH'S DECISION,401856910,LVA,3142086,Brianna,Turner,F,,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-9.0,espn
401856910,LVA,2987869,Jewell Loyd,False,,27.0,6,4,1,1,1,0,4,-6,0,4,2,4,1,3,1,2,False,COACH'S DECISION,401856910,LVA,2987869,Jewell,Loyd,G,,27,2,4,0.5,1,3,0.3333333333333333,1,2,0.5,0,4,4,1,1,0,1,4,6,-6.0,espn
401856910,LVA,4280892,Chennedy Carter,False,,22.0,18,1,1,1,2,1,1,-3,0,1,5,8,0,1,8,12,False,COACH'S DECISION,401856910,LVA,4280892,Chennedy,Carter,G,,22,5,8,0.625,0,1,0.0,8,12,0.6666666666666666,0,1,1,1,2,1,1,1,18,-3.0,espn
401856910,LVA,4433633,Kierstan Bell,False,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,COACH'S DECISION,401856910,LVA,4433633,Kierstan,Bell,F,COACH'S DECISION,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,espn
401856910,LVA,4565501,Janiah Barker,False,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,CONCUSSION PROTOCOL,401856910,LVA,4565501,Janiah,Barker,F,CONCUSSION PROTOCOL,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,espn
401856910,LVA,4281190,Dana Evans,False,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,LEFT LEG INJURY,401856910,LVA,4281190,Dana,Evans,G,LEFT LEG INJURY,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,espn
401856910,CON,4433408,Aaliyah Edwards,True,F,17.0,6,3,0,2,1,0,3,-18,1,2,3,5,0,0,0,0,False,COACH'S DECISION,401856910,CON,4433408,Aaliyah,Edwards,F,,17,3,5,0.6,0,0,0.0,0,0,0.0,1,2,3,0,1,0,2,3,6,-18.0,espn
