gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,game_id
0012400033,1610612758,Sacramento,Kings,SAC,kings,201942,DeMar,DeRozan,D. DeRozan,demar-derozan,F,,,25:37,6,14,0.429,1,3,0.333,3,4,0.75,0,3,3,6,1,1,0,0,16,19.0,0012400033
0012400033,1610612758,Sacramento,Kings,SAC,kings,1631099,Keegan,Murray,K. Murray,keegan-murray,F,,,26:01,5,11,0.455,1,5,0.2,6,8,0.75,0,1,1,2,5,1,1,3,17,0.0,0012400033
0012400033,1610612758,Sacramento,Kings,SAC,kings,1627734,Domantas,Sabonis,D. Sabonis,domantas-sabonis,C,,,25:16,5,9,0.556,0,3,0.0,3,5,0.6,5,8,13,4,2,0,2,4,13,-4.0,0012400033
0012400033,1610612758,Sacramento,Kings,SAC,kings,1631165,Keon,Ellis,K. Ellis,keon-ellis,G,,,26:41,4,9,0.444,3,7,0.429,1,1,1.0,2,0,2,2,2,0,2,1,12,11.0,0012400033
0012400033,1610612758,Sacramento,Kings,SAC,kings,1628368,De'Aaron,Fox,D. Fox,deaaron-fox,G,,,25:41,6,12,0.5,4,6,0.667,3,4,0.75,0,6,6,3,0,0,0,2,19,15.0,0012400033
0012400033,1610612758,Sacramento,Kings,SAC,kings,1630222,Mason,Jones,M. Jones,mason-jones,,,,18:44,1,8,0.125,0,6,0.0,2,5,0.4,2,2,4,1,0,0,1,5,4,-17.0,0012400033
0012400033,1610612758,Sacramento,Kings,SAC,kings,1642403,Isaac,Jones,I. Jones,isaac-jones,,,,17:43,2,7,0.286,0,4,0.0,0,0,0.0,3,2,5,2,1,0,1,3,4,-27.0,0012400033
0012400033,1610612758,Sacramento,Kings,SAC,kings,203458,Alex,Len,A. Len,alex-len,,,,12:29,0,1,0.0,0,0,0.0,0,0,0.0,1,4,5,0,0,0,2,1,0,7.0,0012400033
0012400033,1610612758,Sacramento,Kings,SAC,kings,1641732,Colby,Jones,C. Jones,colby-jones,,,,21:25,1,6,0.167,0,3,0.0,1,4,0.25,1,1,2,2,0,0,0,5,3,-3.0,0012400033
0012400033,1610612758,Sacramento,Kings,SAC,kings,1642384,Isaiah,Crawford,I. Crawford,isaiah-crawford,,,,18:26,2,6,0.333,1,2,0.5,0,0,0.0,3,0,3,0,3,0,1,4,5,-9.0,0012400033
