game_id,TEAM_ABBREVIATION,PLAYER_ID,PLAYER_NAME,STARTER,START_POSITION,MIN,PTS,REB,AST,TOV,STL,BLK,PF,PLUS_MINUS,OREB,DREB,FGM,FGA,FG3M,FG3A,FTM,FTA,DNP,DNP_REASON,gameId,teamTricode,personId,firstName,familyName,position,comment,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,source
401856944,IND,3142255,Monique Billings,True,F,19.0,4,5,2,0,0,1,2,-7,2,3,1,2,0,1,2,2,False,COACH'S DECISION,401856944,IND,3142255,Monique,Billings,F,,19,1,2,0.5,0,1,0.0,2,2,1.0,2,3,5,2,0,1,0,2,4,-7.0,espn
401856944,IND,4432831,Aliyah Boston,True,C,22.0,13,6,4,2,0,0,4,-2,2,4,4,11,1,3,4,4,False,COACH'S DECISION,401856944,IND,4432831,Aliyah,Boston,C,,22,4,11,0.36363636363636365,1,3,0.3333333333333333,4,4,1.0,2,4,6,4,0,0,2,4,13,-2.0,espn
401856944,IND,3142191,Kelsey Mitchell,True,G,30.0,14,1,3,1,0,0,5,-6,0,1,5,13,2,5,2,3,False,COACH'S DECISION,401856944,IND,3142191,Kelsey,Mitchell,G,,30,5,13,0.38461538461538464,2,5,0.4,2,3,0.6666666666666666,0,1,1,3,0,0,1,5,14,-6.0,espn
401856944,IND,4398829,Lexie Hull,True,G,23.0,5,6,0,1,1,0,3,2,1,5,2,7,1,3,0,0,False,COACH'S DECISION,401856944,IND,4398829,Lexie,Hull,G,,23,2,7,0.2857142857142857,1,3,0.3333333333333333,0,0,0.0,1,5,6,0,1,0,1,3,5,2.0,espn
401856944,IND,4433403,Caitlin Clark,True,G,29.0,16,4,6,5,3,1,4,-2,0,4,3,12,2,6,8,8,False,COACH'S DECISION,401856944,IND,4433403,Caitlin,Clark,G,,29,3,12,0.25,2,6,0.3333333333333333,8,8,1.0,0,4,4,6,3,1,5,4,16,-2.0,espn
401856944,IND,3142055,Myisha Hines-Allen,False,,16.0,2,1,1,0,0,1,1,-2,0,1,1,4,0,0,0,0,False,COACH'S DECISION,401856944,IND,3142055,Myisha,Hines-Allen,F,,16,1,4,0.25,0,0,0.0,0,0,0.0,0,1,1,1,0,1,0,1,2,-2.0,espn
401856944,IND,4433546,Makayla Timpson,False,,15.0,7,5,2,0,1,1,3,2,2,3,3,3,0,0,1,2,False,COACH'S DECISION,401856944,IND,4433546,Makayla,Timpson,F,,15,3,3,1.0,0,0,0.0,1,2,0.5,2,3,5,2,1,1,0,3,7,2.0,espn
401856944,IND,3907781,Sophie Cunningham,False,,25.0,11,2,2,1,2,0,2,1,0,2,4,11,1,7,2,2,False,COACH'S DECISION,401856944,IND,3907781,Sophie,Cunningham,G,,25,4,11,0.36363636363636365,1,7,0.14285714285714285,2,2,1.0,0,2,2,2,2,0,1,2,11,1.0,espn
401856944,IND,4433797,Raven Johnson,False,,21.0,16,4,2,1,0,1,1,4,0,4,7,10,2,3,0,0,False,COACH'S DECISION,401856944,IND,4433797,Raven,Johnson,G,,21,7,10,0.7,2,3,0.6666666666666666,0,0,0.0,0,4,4,2,0,1,1,1,16,4.0,espn
401856944,IND,5105731,Grace VanSlooten,False,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,COACH'S DECISION,401856944,IND,5105731,Grace,VanSlooten,F,COACH'S DECISION,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,espn
401856944,IND,2955898,Damiris Dantas,False,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,COACH'S DECISION,401856944,IND,2955898,Damiris,Dantas,C,COACH'S DECISION,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,espn
401856944,IND,4065760,Tyasha Harris,False,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,COACH'S DECISION,401856944,IND,4065760,Tyasha,Harris,G,COACH'S DECISION,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,espn
401856944,GSV,2529622,Kayla Thornton,True,F,18.0,0,3,0,1,0,0,2,0,0,3,0,2,0,2,0,0,False,COACH'S DECISION,401856944,GSV,2529622,Kayla,Thornton,F,,18,0,2,0.0,0,2,0.0,0,0,0.0,0,3,3,0,0,0,1,2,0,0.0,espn
401856944,GSV,3142328,Gabby Williams,True,F,28.0,19,6,6,1,3,0,1,-2,1,5,6,14,0,4,7,10,False,COACH'S DECISION,401856944,GSV,3142328,Gabby,Williams,F,,28,6,14,0.42857142857142855,0,4,0.0,7,10,0.7,1,5,6,6,3,0,1,1,19,-2.0,espn
401856944,GSV,2590093,Kiah Stokes,True,C,26.0,4,4,2,2,0,4,1,-2,1,3,2,4,0,0,0,0,False,COACH'S DECISION,401856944,GSV,2590093,Kiah,Stokes,C,,26,2,4,0.5,0,0,0.0,0,0,0.0,1,3,4,2,0,4,2,1,4,-2.0,espn
401856944,GSV,4065780,Kaila Charles,True,G,15.0,7,4,1,1,0,0,1,-8,1,3,3,5,1,2,0,0,False,COACH'S DECISION,401856944,GSV,4065780,Kaila,Charles,G,,15,3,5,0.6,1,2,0.5,0,0,0.0,1,3,4,1,0,0,1,1,7,-8.0,espn
401856944,GSV,4398935,Veronica Burton,True,G,29.0,25,6,3,1,1,5,5,-2,2,4,7,13,1,3,10,12,False,COACH'S DECISION,401856944,GSV,4398935,Veronica,Burton,G,,29,7,13,0.5384615384615384,1,3,0.3333333333333333,10,12,0.8333333333333334,2,4,6,3,1,5,1,5,25,-2.0,espn
401856944,GSV,4257500,Cecilia Zandalasini,False,,14.0,8,0,3,1,0,0,1,2,0,0,3,8,2,3,0,0,False,COACH'S DECISION,401856944,GSV,4257500,Cecilia,Zandalasini,F,,14,3,8,0.375,2,3,0.6666666666666666,0,0,0.0,0,0,0,3,0,0,1,1,8,2.0,espn
401856944,GSV,4432834,Laeticia Amihere,False,,14.0,3,5,1,1,0,1,3,4,2,3,1,5,0,0,1,2,False,COACH'S DECISION,401856944,GSV,4432834,Laeticia,Amihere,F,,14,1,5,0.2,0,0,0.0,1,2,0.5,2,3,5,1,0,1,1,3,3,4.0,espn
401856944,GSV,4790264,Janelle Salaun,False,,24.0,19,7,3,0,1,0,2,1,1,6,7,12,3,5,2,4,False,COACH'S DECISION,401856944,GSV,4790264,Janelle,Salaun,F,,24,7,12,0.5833333333333334,3,5,0.6,2,4,0.5,1,6,7,3,1,0,0,2,19,1.0,espn
401856944,GSV,1054,Tiffany Hayes,False,,5.0,0,1,0,1,0,0,3,6,0,1,0,0,0,0,0,0,False,COACH'S DECISION,401856944,GSV,1054,Tiffany,Hayes,G,,5,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,3,0,6.0,espn
401856944,GSV,4899328,Kaitlyn Chen,False,,11.0,2,1,3,0,0,0,1,4,0,1,1,1,0,0,0,0,False,COACH'S DECISION,401856944,GSV,4899328,Kaitlyn,Chen,G,,11,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,3,0,0,0,1,2,4.0,espn
401856944,GSV,5277552,Juste Jocyte,False,,16.0,3,0,2,2,0,1,1,7,0,0,1,4,1,2,0,0,False,COACH'S DECISION,401856944,GSV,5277552,Juste,Jocyte,G,,16,1,4,0.25,1,2,0.5,0,0,0.0,0,0,0,2,0,1,2,1,3,7.0,espn
401856944,GSV,4433634,Ashten Prechtel,False,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,COACH'S DECISION,401856944,GSV,4433634,Ashten,Prechtel,F,COACH'S DECISION,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,espn
401856944,GSV,5106170,Ndjakalenga Mwenentanda,False,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,COACH'S DECISION,401856944,GSV,5106170,Ndjakalenga,Mwenentanda,G,COACH'S DECISION,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,espn
