gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,game_id
0022300411,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1630183,Jaden,McDaniels,J. McDaniels,jaden-mcdaniels,F,,,27:12,3,10,0.3,0,3,0.0,2,2,1.0,1,0,1,1,1,1,2,5,8,-16.0,0022300411
0022300411,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1626157,Karl-Anthony,Towns,K. Towns,karl-anthony-towns,F,,,29:13,5,10,0.5,0,2,0.0,6,6,1.0,2,4,6,1,0,0,5,2,16,-11.0,0022300411
0022300411,1610612750,Minnesota,Timberwolves,MIN,timberwolves,203497,Rudy,Gobert,R. Gobert,rudy-gobert,C,,,28:53,2,6,0.333,0,1,0.0,6,8,0.75,0,5,5,0,0,0,1,1,10,-14.0,0022300411
0022300411,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1630162,Anthony,Edwards,A. Edwards,anthony-edwards,G,,,34:06,7,16,0.438,2,5,0.4,9,13,0.692,1,6,7,6,1,0,4,3,25,-16.0,0022300411
0022300411,1610612750,Minnesota,Timberwolves,MIN,timberwolves,201144,Mike,Conley,M. Conley,mike-conley,G,,,24:56,6,10,0.6,5,7,0.714,0,0,0.0,0,2,2,4,2,0,0,0,17,-10.0,0022300411
0022300411,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1629638,Nickeil,Alexander-Walker,N. Alexander-Walker,nickeil-alexander-walker,,,,19:26,3,3,1.0,2,2,1.0,0,0,0.0,1,0,1,3,1,0,0,3,8,-13.0,0022300411
0022300411,1610612750,Minnesota,Timberwolves,MIN,timberwolves,203937,Kyle,Anderson,K. Anderson,kyle-anderson,,,,23:03,2,4,0.5,0,1,0.0,3,3,1.0,0,0,0,1,0,0,2,1,7,-10.0,0022300411
0022300411,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1629675,Naz,Reid,N. Reid,naz-reid,,,,18:34,2,4,0.5,2,3,0.667,0,0,0.0,1,6,7,0,0,0,4,1,6,-9.0,0022300411
0022300411,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1628972,Troy,Brown Jr.,T. Brown Jr.,troy-brown-jr,,,,2:02,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-4.0,0022300411
0022300411,1610612750,Minnesota,Timberwolves,MIN,timberwolves,1629162,Jordan,McLaughlin,J. McLaughlin,jordan-mclaughlin,,,,14:27,1,5,0.2,0,1,0.0,0,0,0.0,2,2,4,2,3,0,1,0,2,-8.0,0022300411
