game_id,TEAM_ABBREVIATION,PLAYER_ID,PLAYER_NAME,STARTER,START_POSITION,MIN,PTS,REB,AST,TOV,STL,BLK,PF,PLUS_MINUS,OREB,DREB,FGM,FGA,FG3M,FG3A,FTM,FTA,DNP,DNP_REASON,gameId,teamTricode,personId,firstName,familyName,position,comment,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,source
401856932,LVA,4398776,NaLyssa Smith,True,F,28.0,22,9,1,1,2,1,1,-1,6,3,8,12,1,2,5,7,False,COACH'S DECISION,401856932,LVA,4398776,NaLyssa,Smith,F,,28,8,12,0.6666666666666666,1,2,0.5,5,7,0.7142857142857143,6,3,9,1,2,1,1,1,22,-1.0,espn
401856932,LVA,3149391,A'ja Wilson,True,C,35.0,24,15,4,3,2,4,1,-3,2,13,8,20,2,4,6,6,False,COACH'S DECISION,401856932,LVA,3149391,A'ja,Wilson,C,,35,8,20,0.4,2,4,0.5,6,6,1.0,2,13,15,4,2,4,3,1,24,-3.0,espn
401856932,LVA,2529122,Chelsea Gray,True,G,37.0,12,2,7,3,1,2,3,-7,0,2,6,14,0,5,0,0,False,COACH'S DECISION,401856932,LVA,2529122,Chelsea,Gray,G,,37,6,14,0.42857142857142855,0,5,0.0,0,0,0.0,0,2,2,7,1,2,3,3,12,-7.0,espn
401856932,LVA,4065870,Jackie Young,True,G,19.0,0,3,2,3,0,1,5,-9,1,2,0,2,0,2,0,0,False,COACH'S DECISION,401856932,LVA,4065870,Jackie,Young,G,,19,0,2,0.0,0,2,0.0,0,0,0.0,1,2,3,2,0,1,3,5,0,-9.0,espn
401856932,LVA,3142086,Brianna Turner,False,,8.0,2,1,1,0,0,0,2,-2,0,1,0,0,0,0,2,2,False,COACH'S DECISION,401856932,LVA,3142086,Brianna,Turner,F,,8,0,0,0.0,0,0,0.0,2,2,1.0,0,1,1,1,0,0,0,2,2,-2.0,espn
401856932,LVA,2987869,Jewell Loyd,False,,29.0,10,0,2,1,0,0,3,0,0,0,3,13,3,11,1,2,False,COACH'S DECISION,401856932,LVA,2987869,Jewell,Loyd,G,,29,3,13,0.23076923076923078,3,11,0.2727272727272727,1,2,0.5,0,0,0,2,0,0,1,3,10,0.0,espn
401856932,LVA,4280892,Chennedy Carter,False,,26.0,23,3,3,3,1,1,3,15,2,1,8,13,4,4,3,4,False,COACH'S DECISION,401856932,LVA,4280892,Chennedy,Carter,G,,26,8,13,0.6153846153846154,4,4,1.0,3,4,0.75,2,1,3,3,1,1,3,3,23,15.0,espn
401856932,LVA,2529458,Cheyenne Parker-Tyus,False,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,COACH'S DECISION,401856932,LVA,2529458,Cheyenne,Parker-Tyus,F,COACH'S DECISION,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,espn
401856932,LVA,4433633,Kierstan Bell,False,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,COACH'S DECISION,401856932,LVA,4433633,Kierstan,Bell,F,COACH'S DECISION,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,espn
401856932,LVA,4565501,Janiah Barker,False,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,COACH'S DECISION,401856932,LVA,4565501,Janiah,Barker,F,COACH'S DECISION,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,espn
