game_id,TEAM_ABBREVIATION,PLAYER_ID,PLAYER_NAME,STARTER,START_POSITION,MIN,PTS,REB,AST,TOV,STL,BLK,PF,PLUS_MINUS,OREB,DREB,FGM,FGA,FG3M,FG3A,FTM,FTA,DNP,DNP_REASON,gameId,teamTricode,personId,firstName,familyName,position,comment,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,source
401856913,CHI,4433630,Rickea Jackson,True,F,32.0,29,6,0,2,0,3,0,-21,1,5,10,22,4,10,5,6,False,COACH'S DECISION,401856913,CHI,4433630,Rickea,Jackson,F,,32,10,22,0.45454545454545453,4,10,0.4,5,6,0.8333333333333334,1,5,6,0,0,3,2,0,29,-21.0,espn
401856913,CHI,4433405,Kamilla Cardoso,True,C,23.0,7,8,1,2,0,1,4,-2,2,6,2,6,0,0,3,4,False,COACH'S DECISION,401856913,CHI,4433405,Kamilla,Cardoso,C,,23,2,6,0.3333333333333333,0,0,0.0,3,4,0.75,2,6,8,1,0,1,2,4,7,-2.0,espn
401856913,CHI,2491205,Skylar Diggins,True,G,12.0,0,2,3,0,1,0,3,-9,1,1,0,5,0,2,0,0,False,COACH'S DECISION,401856913,CHI,2491205,Skylar,Diggins,G,,12,0,5,0.0,0,2,0.0,0,0,0.0,1,1,2,3,1,0,0,3,0,-9.0,espn
401856913,CHI,4432865,Jacy Sheldon,True,G,26.0,8,0,3,2,0,0,5,-7,0,0,3,6,1,2,1,1,False,COACH'S DECISION,401856913,CHI,4432865,Jacy,Sheldon,G,,26,3,6,0.5,1,2,0.5,1,1,1.0,0,0,0,3,0,0,2,5,8,-7.0,espn
401856913,CHI,4858656,Gabriela Jaquez,True,G,29.0,13,3,0,2,1,0,2,-5,1,2,4,5,0,1,5,7,False,COACH'S DECISION,401856913,CHI,4858656,Gabriela,Jaquez,G,,29,4,5,0.8,0,1,0.0,5,7,0.7142857142857143,1,2,3,0,1,0,2,2,13,-5.0,espn
401856913,CHI,2566081,Elizabeth Williams,False,,17.0,1,4,1,1,0,1,3,-5,1,3,0,2,0,0,1,2,False,COACH'S DECISION,401856913,CHI,2566081,Elizabeth,Williams,C,,17,0,2,0.0,0,0,0.0,1,2,0.5,1,3,4,1,0,1,1,3,1,-5.0,espn
401856913,CHI,2529137,Natasha Cloud,False,,23.0,7,3,7,1,2,0,5,-11,0,3,3,8,0,2,1,3,False,COACH'S DECISION,401856913,CHI,2529137,Natasha,Cloud,G,,23,3,8,0.375,0,2,0.0,1,3,0.3333333333333333,0,3,3,7,2,0,1,5,7,-11.0,espn
401856913,CHI,2566186,Rachel Banham,False,,16.0,5,0,1,1,0,1,3,0,0,0,2,5,1,3,0,0,False,COACH'S DECISION,401856913,CHI,2566186,Rachel,Banham,G,,16,2,5,0.4,1,3,0.3333333333333333,0,0,0.0,0,0,0,1,0,1,1,3,5,0.0,espn
401856913,CHI,4433433,Aicha Coulibaly,False,,16.0,8,1,0,0,1,0,4,12,0,1,4,6,0,1,0,0,False,COACH'S DECISION,401856913,CHI,4433433,Aicha,Coulibaly,G,,16,4,6,0.6666666666666666,0,1,0.0,0,0,0.0,0,1,1,0,1,0,0,4,8,12.0,espn
401856913,CHI,4594786,Sydney Taylor,False,,7.0,5,0,0,0,0,1,1,8,0,0,1,3,0,1,3,3,False,COACH'S DECISION,401856913,CHI,4594786,Sydney,Taylor,G,,7,1,3,0.3333333333333333,0,1,0.0,3,3,1.0,0,0,0,0,0,1,0,1,5,8.0,espn
