gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,game_id
0022400926,1610612765,Detroit,Pistons,DET,pistons,202699,Tobias,Harris,T. Harris,tobias-harris,F,,,36:56,9,13,0.692,1,3,0.333,1,2,0.5,2,7,9,2,0,2,0,3,20,12.0,0022400926
0022400926,1610612765,Detroit,Pistons,DET,pistons,1641709,Ausar,Thompson,A. Thompson,ausar-thompson,F,,,20:41,2,5,0.4,0,0,0.0,1,4,0.25,2,4,6,2,2,0,1,5,5,14.0,0022400926
0022400926,1610612765,Detroit,Pistons,DET,pistons,1631105,Jalen,Duren,J. Duren,jalen-duren,C,,,28:35,7,10,0.7,0,0,0.0,4,4,1.0,2,10,12,2,2,0,1,5,18,9.0,0022400926
0022400926,1610612765,Detroit,Pistons,DET,pistons,203501,Tim,Hardaway Jr.,T. Hardaway Jr.,tim-hardaway-jr,G,,,27:01,5,11,0.455,3,8,0.375,0,0,0.0,2,5,7,2,1,0,1,0,13,7.0,0022400926
0022400926,1610612765,Detroit,Pistons,DET,pistons,1630595,Cade,Cunningham,C. Cunningham,cade-cunningham,G,,,36:12,9,17,0.529,2,4,0.5,8,9,0.889,1,3,4,5,0,0,8,3,28,9.0,0022400926
0022400926,1610612765,Detroit,Pistons,DET,pistons,1627736,Malik,Beasley,M. Beasley,malik-beasley,,,,25:47,4,11,0.364,2,8,0.25,0,0,0.0,0,2,2,0,1,0,2,1,10,-6.0,0022400926
0022400926,1610612765,Detroit,Pistons,DET,pistons,203471,Dennis,Schröder,D. Schröder,dennis-schröder,,,,24:01,3,10,0.3,0,3,0.0,6,6,1.0,0,4,4,4,1,0,0,5,12,-3.0,0022400926
0022400926,1610612765,Detroit,Pistons,DET,pistons,1630191,Isaiah,Stewart,I. Stewart,isaiah-stewart,,,,19:25,2,6,0.333,0,1,0.0,1,4,0.25,3,3,6,2,0,5,0,0,5,-2.0,0022400926
0022400926,1610612765,Detroit,Pistons,DET,pistons,1631323,Simone,Fontecchio,S. Fontecchio,simone-fontecchio,,,,11:19,1,1,1.0,1,1,1.0,2,2,1.0,0,3,3,2,0,0,0,2,5,-4.0,0022400926
0022400926,1610612765,Detroit,Pistons,DET,pistons,1641842,Ronald,Holland II,R. Holland II,ronald-holland-ii,,,,10:05,1,3,0.333,0,0,0.0,1,1,1.0,0,1,1,1,0,1,0,0,3,-1.0,0022400926
0022400926,1610612765,Detroit,Pistons,DET,pistons,1630194,Paul,Reed,P. Reed,paul-reed,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022400926
0022400926,1610612765,Detroit,Pistons,DET,pistons,1631204,Marcus,Sasser,M. Sasser,marcus-sasser,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022400926
0022400926,1610612765,Detroit,Pistons,DET,pistons,1630322,Lindy,Waters III,L. Waters III,lindy-waters-iii,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022400926
0022400926,1610612757,Portland,Trail Blazers,POR,blazers,203924,Jerami,Grant,J. Grant,jerami-grant,F,,,35:33,6,12,0.5,6,11,0.545,7,7,1.0,0,2,2,1,0,0,2,2,25,-10.0,0022400926
0022400926,1610612757,Portland,Trail Blazers,POR,blazers,1641739,Toumani,Camara,T. Camara,toumani-camara,F,,,33:14,2,6,0.333,1,2,0.5,2,4,0.5,1,4,5,5,1,2,1,5,7,-12.0,0022400926
