gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,game_id
0022400305,1610612753,Orlando,Magic,ORL,magic,1630532,Franz,Wagner,F. Wagner,franz-wagner,F,,,37:58,4,17,0.235,0,6,0.0,12,14,0.857,1,8,9,8,0,2,4,3,20,13.0,0022400305
0022400305,1610612753,Orlando,Magic,ORL,magic,1628976,Wendell,Carter Jr.,W. Carter Jr.,wendell-carter-jr,F,,,27:36,5,5,1.0,1,1,1.0,3,4,0.75,3,4,7,1,1,2,3,4,14,11.0,0022400305
0022400305,1610612753,Orlando,Magic,ORL,magic,1629048,Goga,Bitadze,G. Bitadze,goga-bitadze,C,,,31:48,4,6,0.667,0,0,0.0,4,6,0.667,4,9,13,2,3,2,1,4,12,15.0,0022400305
0022400305,1610612753,Orlando,Magic,ORL,magic,203484,Kentavious,Caldwell-Pope,K. Caldwell-Pope,kentavious-caldwell-pope,G,,,34:11,6,11,0.545,4,9,0.444,0,0,0.0,0,1,1,0,2,1,0,2,16,14.0,0022400305
0022400305,1610612753,Orlando,Magic,ORL,magic,1630591,Jalen,Suggs,J. Suggs,jalen-suggs,G,,,27:10,4,11,0.364,1,3,0.333,3,3,1.0,1,2,3,5,2,0,5,6,12,10.0,0022400305
0022400305,1610612753,Orlando,Magic,ORL,magic,1641710,Anthony,Black,A. Black,anthony-black,,,,20:01,2,2,1.0,0,0,0.0,1,3,0.333,0,4,4,1,0,1,2,1,5,10.0,0022400305
0022400305,1610612753,Orlando,Magic,ORL,magic,1628371,Jonathan,Isaac,J. Isaac,jonathan-isaac,,,,7:33,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,2,4,2,-6.0,0022400305
0022400305,1610612753,Orlando,Magic,ORL,magic,1629021,Moritz,Wagner,M. Wagner,moritz-wagner,,,,16:12,5,9,0.556,0,1,0.0,2,2,1.0,4,4,8,2,1,2,2,3,12,-7.0,0022400305
0022400305,1610612753,Orlando,Magic,ORL,magic,1641783,Tristan,da Silva,T. da Silva,tristan-da-silva,,,,22:45,2,7,0.286,0,5,0.0,0,0,0.0,0,4,4,3,1,0,2,0,4,-11.0,0022400305
0022400305,1610612753,Orlando,Magic,ORL,magic,1641724,Jett,Howard,J. Howard,jett-howard,,,,9:47,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,-3.0,0022400305
0022400305,1610612753,Orlando,Magic,ORL,magic,1630175,Cole,Anthony,C. Anthony,cole-anthony,,,,4:59,1,4,0.25,1,2,0.5,0,0,0.0,1,1,2,1,0,0,1,0,3,-6.0,0022400305
0022400305,1610612753,Orlando,Magic,ORL,magic,1631216,Caleb,Houstan,C. Houstan,caleb-houstan,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022400305
0022400305,1610612753,Orlando,Magic,ORL,magic,202709,Cory,Joseph,C. Joseph,cory-joseph,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022400305
0022400305,1610612751,Brooklyn,Nets,BKN,nets,1629661,Cameron,Johnson,C. Johnson,cameron-johnson,F,,,35:41,9,17,0.529,2,5,0.4,6,6,1.0,2,2,4,1,0,0,0,3,26,-15.0,0022400305
0022400305,1610612751,Brooklyn,Nets,BKN,nets,1630533,Ziaire,Williams,Z. Williams,ziaire-williams,F,,,21:49,0,6,0.0,0,4,0.0,1,3,0.333,2,3,5,1,2,0,0,1,1,-9.0,0022400305
0022400305,1610612751,Brooklyn,Nets,BKN,nets,1629651,Nic,Claxton,N. Claxton,nic-claxton,C,,,27:56,4,7,0.571,0,1,0.0,1,4,0.25,2,5,7,0,2,1,5,5,9,-7.0,0022400305
0022400305,1610612751,Brooklyn,Nets,BKN,nets,1630592,Jalen,Wilson,J. Wilson,jalen-wilson,G,,,21:33,1,2,0.5,1,2,0.5,2,2,1.0,0,3,3,0,1,0,1,5,5,-5.0,0022400305
