gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,game_id
0022300644,1610612755,Philadelphia,76ers,PHI,sixers,201587,Nicolas,Batum,N. Batum,nicolas-batum,F,,,25:55,0,1,0.0,0,0,0.0,0,0,0.0,0,4,4,2,0,0,1,3,0,-10.0,0022300644
0022300644,1610612755,Philadelphia,76ers,PHI,sixers,202694,Marcus,Morris Sr.,M. Morris Sr.,marcus-morris-sr,F,,,32:59,7,16,0.438,1,5,0.2,2,2,1.0,0,4,4,2,0,0,1,2,17,-7.0,0022300644
0022300644,1610612755,Philadelphia,76ers,PHI,sixers,1630194,Paul,Reed,P. Reed,paul-reed,C,,,42:04,14,21,0.667,2,4,0.5,0,0,0.0,3,10,13,1,2,0,0,5,30,-12.0,0022300644
0022300644,1610612755,Philadelphia,76ers,PHI,sixers,1626162,Kelly,Oubre Jr.,K. Oubre Jr.,kelly-oubre-jr,G,,,39:50,9,17,0.529,1,4,0.25,6,7,0.857,2,3,5,4,0,2,1,5,25,-8.0,0022300644
0022300644,1610612755,Philadelphia,76ers,PHI,sixers,201976,Patrick,Beverley,P. Beverley,patrick-beverley,G,,,36:38,6,12,0.5,1,3,0.333,4,4,1.0,0,4,4,11,0,2,4,3,17,-14.0,0022300644
0022300644,1610612755,Philadelphia,76ers,PHI,sixers,1630231,KJ,Martin,K. Martin,kj-martin,,,,18:41,3,5,0.6,0,1,0.0,1,2,0.5,0,4,4,1,0,0,2,4,7,8.0,0022300644
0022300644,1610612755,Philadelphia,76ers,PHI,sixers,1627788,Furkan,Korkmaz,F. Korkmaz,furkan-korkmaz,,,,9:04,1,2,0.5,1,2,0.5,0,0,0.0,0,1,1,3,1,0,0,0,3,8.0,0022300644
0022300644,1610612755,Philadelphia,76ers,PHI,sixers,1627863,Danuel,House Jr.,D. House Jr.,danuel-house-jr,,,,27:46,3,7,0.429,0,3,0.0,0,1,0.0,1,2,3,0,2,1,0,4,6,6.0,0022300644
0022300644,1610612755,Philadelphia,76ers,PHI,sixers,1630531,Jaden,Springer,J. Springer,jaden-springer,,,,7:03,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,1,2,3,0,-1.0,0022300644
0022300644,1610612755,Philadelphia,76ers,PHI,sixers,1641741,Ricky,Council IV,R. Council IV,ricky-council-iv,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022300644
0022300644,1610612755,Philadelphia,76ers,PHI,sixers,203954,Joel,Embiid,J. Embiid,joel-embiid,,DND - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022300644
0022300644,1610612755,Philadelphia,76ers,PHI,sixers,1631173,Terquavion,Smith,T. Smith,terquavion-smith,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022300644
0022300644,1610612743,Denver,Nuggets,DEN,nuggets,1629008,Michael,Porter Jr.,M. Porter Jr.,michael-porter-jr,F,,,35:08,8,19,0.421,4,12,0.333,0,0,0.0,3,5,8,2,0,0,1,2,20,18.0,0022300644
0022300644,1610612743,Denver,Nuggets,DEN,nuggets,203932,Aaron,Gordon,A. Gordon,aaron-gordon,F,,,31:04,6,8,0.75,2,3,0.667,4,6,0.667,2,2,4,2,1,0,1,1,18,6.0,0022300644
0022300644,1610612743,Denver,Nuggets,DEN,nuggets,203999,Nikola,Jokić,N. Jokić,nikola-jokić,C,,,36:40,8,16,0.5,0,1,0.0,10,16,0.625,5,11,16,7,2,0,3,3,26,2.0,0022300644
0022300644,1610612743,Denver,Nuggets,DEN,nuggets,203484,Kentavious,Caldwell-Pope,K. Caldwell-Pope,kentavious-caldwell-pope,G,,,32:56,2,8,0.25,0,3,0.0,4,4,1.0,0,1,1,2,0,0,0,3,8,7.0,0022300644
0022300644,1610612743,Denver,Nuggets,DEN,nuggets,1627750,Jamal,Murray,J. Murray,jamal-murray,G,,,36:48,8,15,0.533,6,10,0.6,1,4,0.25,0,3,3,7,1,1,2,1,23,13.0,0022300644
0022300644,1610612743,Denver,Nuggets,DEN,nuggets,1631212,Peyton,Watson,P. Watson,peyton-watson,,,,20:51,3,7,0.429,0,3,0.0,3,6,0.5,0,3,3,3,1,1,0,1,9,-6.0,0022300644
0022300644,1610612743,Denver,Nuggets,DEN,nuggets,202704,Reggie,Jackson,R. Jackson,reggie-jackson,,,,18:17,1,6,0.167,1,4,0.25,0,0,0.0,0,3,3,0,0,0,0,0,3,-14.0,0022300644
0022300644,1610612743,Denver,Nuggets,DEN,nuggets,1631128,Christian,Braun,C. Braun,christian-braun,,,,16:56,0,2,0.0,0,1,0.0,2,2,1.0,0,0,0,2,0,0,0,2,2,0.0,0022300644
0022300644,1610612743,Denver,Nuggets,DEN,nuggets,201599,DeAndre,Jordan,D. Jordan,deandre-jordan,,,,11:20,1,1,1.0,0,0,0.0,0,0,0.0,3,3,6,0,0,1,0,2,2,4.0,0022300644
0022300644,1610612743,Denver,Nuggets,DEN,nuggets,203200,Justin,Holiday,J. Holiday,justin-holiday,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0022300644
