gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,game_id
0022400402,1610612756,Phoenix,Suns,PHX,suns,1626220,Royce,O'Neale,R. O'Neale,royce-oneale,F,,,28:38,2,9,0.222,2,8,0.25,0,0,0.0,1,1,2,4,1,0,0,2,6,-10.0,0022400402
0022400402,1610612756,Phoenix,Suns,PHX,suns,201142,Kevin,Durant,K. Durant,kevin-durant,F,,,31:04,8,15,0.533,2,3,0.667,5,6,0.833,2,7,9,2,2,1,3,1,23,-19.0,0022400402
0022400402,1610612756,Phoenix,Suns,PHX,suns,203994,Jusuf,Nurkić,J. Nurkić,jusuf-nurkić,C,,,14:53,1,3,0.333,1,1,1.0,1,1,1.0,2,2,4,4,1,0,2,4,4,-5.0,0022400402
0022400402,1610612756,Phoenix,Suns,PHX,suns,203078,Bradley,Beal,B. Beal,bradley-beal,G,,,34:38,9,17,0.529,5,7,0.714,0,0,0.0,0,0,0,2,1,0,2,1,23,-18.0,0022400402
0022400402,1610612756,Phoenix,Suns,PHX,suns,1626145,Tyus,Jones,T. Jones,tyus-jones,G,,,22:46,4,8,0.5,1,3,0.333,0,0,0.0,0,2,2,2,0,1,2,0,9,-24.0,0022400402
0022400402,1610612756,Phoenix,Suns,PHX,suns,1642346,Ryan,Dunn,R. Dunn,ryan-dunn,,,,30:12,2,6,0.333,1,4,0.25,0,0,0.0,1,3,4,2,0,2,1,1,5,-19.0,0022400402
0022400402,1610612756,Phoenix,Suns,PHX,suns,203486,Mason,Plumlee,M. Plumlee,mason-plumlee,,,,14:58,1,3,0.333,0,0,0.0,4,4,1.0,3,1,4,2,0,0,0,2,6,-12.0,0022400402
0022400402,1610612756,Phoenix,Suns,PHX,suns,1628420,Monté,Morris,M. Morris,monté-morris,,,,20:11,3,10,0.3,1,3,0.333,0,0,0.0,0,4,4,3,1,0,0,0,7,4.0,0022400402
0022400402,1610612756,Phoenix,Suns,PHX,suns,1642345,Oso,Ighodaro,O. Ighodaro,oso-ighodaro,,,,18:10,3,3,1.0,0,0,0.0,1,4,0.25,0,6,6,1,0,1,0,0,7,-10.0,0022400402
0022400402,1610612756,Phoenix,Suns,PHX,suns,1629006,Josh,Okogie,J. Okogie,josh-okogie,,,,12:49,0,4,0.0,0,1,0.0,0,0,0.0,0,2,2,1,0,0,3,1,0,-14.0,0022400402
0022400402,1610612756,Phoenix,Suns,PHX,suns,1627814,Damion,Lee,D. Lee,damion-lee,,,,6:45,0,4,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-3.0,0022400402
0022400402,1610612756,Phoenix,Suns,PHX,suns,1641779,Jalen,Bridges,J. Bridges,jalen-bridges,,,,4:56,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,-5.0,0022400402
0022400402,1610612743,Denver,Nuggets,DEN,nuggets,1629008,Michael,Porter Jr.,M. Porter Jr.,michael-porter-jr,F,,,29:34,10,12,0.833,2,4,0.5,2,2,1.0,2,4,6,4,0,0,1,1,24,22.0,0022400402
0022400402,1610612743,Denver,Nuggets,DEN,nuggets,203932,Aaron,Gordon,A. Gordon,aaron-gordon,F,,,22:49,4,7,0.571,2,3,0.667,2,2,1.0,0,2,2,1,1,0,0,3,12,9.0,0022400402
0022400402,1610612743,Denver,Nuggets,DEN,nuggets,203999,Nikola,Jokić,N. Jokić,nikola-jokić,C,,,29:45,12,17,0.706,4,6,0.667,4,5,0.8,0,2,2,7,0,0,1,1,32,19.0,0022400402
0022400402,1610612743,Denver,Nuggets,DEN,nuggets,1631128,Christian,Braun,C. Braun,christian-braun,G,,,25:53,2,9,0.222,0,3,0.0,0,0,0.0,1,6,7,4,0,0,1,0,4,18.0,0022400402
0022400402,1610612743,Denver,Nuggets,DEN,nuggets,201566,Russell,Westbrook,R. Westbrook,russell-westbrook,G,,,24:48,5,12,0.417,1,5,0.2,0,0,0.0,3,2,5,7,2,0,3,2,11,10.0,0022400402
0022400402,1610612743,Denver,Nuggets,DEN,nuggets,1631124,Julian,Strawther,J. Strawther,julian-strawther,,,,18:03,3,9,0.333,3,7,0.429,0,0,0.0,1,1,2,1,1,0,0,1,9,7.0,0022400402
0022400402,1610612743,Denver,Nuggets,DEN,nuggets,1629618,Jalen,Pickett,J. Pickett,jalen-pickett,,,,23:12,4,11,0.364,3,8,0.375,0,0,0.0,0,3,3,8,0,1,2,0,11,17.0,0022400402
0022400402,1610612743,Denver,Nuggets,DEN,nuggets,1631212,Peyton,Watson,P. Watson,peyton-watson,,,,21:13,2,5,0.4,0,1,0.0,0,0,0.0,3,3,6,1,0,1,2,2,4,14.0,0022400402
0022400402,1610612743,Denver,Nuggets,DEN,nuggets,1641816,Hunter,Tyson,H. Tyson,hunter-tyson,,,,15:41,2,4,0.5,1,2,0.5,1,2,0.5,0,4,4,0,1,0,0,2,6,3.0,0022400402
0022400402,1610612743,Denver,Nuggets,DEN,nuggets,201599,DeAndre,Jordan,D. Jordan,deandre-jordan,,,,14:06,2,2,1.0,0,0,0.0,0,0,0.0,1,4,5,1,1,1,1,1,4,8.0,0022400402
0022400402,1610612743,Denver,Nuggets,DEN,nuggets,1642461,Spencer,Jones,S. Jones,spencer-jones,,,,4:04,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,1,1,0,2.0,0022400402
0022400402,1610612743,Denver,Nuggets,DEN,nuggets,1630192,Zeke,Nnaji,Z. Nnaji,zeke-nnaji,,,,4:04,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,2.0,0022400402
0022400402,1610612743,Denver,Nuggets,DEN,nuggets,1641725,Trey,Alexander,T. Alexander,trey-alexander,,,,4:04,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,2.0,0022400402
0022400402,1610612743,Denver,Nuggets,DEN,nuggets,1641790,PJ,Hall,P. Hall,pj-hall,,,,2:45,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,1,0,0,0,2.0,0022400402
