date,market,horizon,klass,game_id,home,away,player,stat,side,line,actual,price,outcome,profit_u,remaining,rem_bucket,received_at,strength
2026-04-22,player_prop,live,BET,0042500142,OKC,PHX,Luguentz Dort,pts,OVER,9.5,,100.0,,,,,2026-04-23T01:50:12Z,6.263674613779688
2026-04-22,player_prop,live,BET,0042500142,OKC,PHX,Chet Holmgren,pra,UNDER,25.5,,-110.0,,,,,2026-04-23T01:50:12Z,6.011625046378846
2026-04-22,half_total,h1,BET,0042500142,OKC,PHX,,,UNDER,113.75,,,,,18.366666666666667,12+,2026-04-23T01:55:13Z,16.13323045267489
2026-04-22,quarter_total,q1,BET,0042500142,OKC,PHX,,,UNDER,60.5,,,,,6.366666666666666,6+,2026-04-23T01:55:13Z,21.0238683127572
2026-04-22,player_prop,live,BET,0042500142,OKC,PHX,Dillon Brooks,pts,OVER,19.5,,-118.0,,,,,2026-04-23T01:55:13Z,15.916666666666671
2026-04-22,player_prop,live,BET,0042500142,OKC,PHX,Dillon Brooks,pra,OVER,23.5,,-118.0,,,,,2026-04-23T01:55:13Z,13.916666666666671
2026-04-22,player_prop,live,BET,0042500142,OKC,PHX,Collin Gillespie,pts,OVER,13.0,,-128.5,,,,,2026-04-23T01:55:13Z,11.833333333333336
2026-04-22,player_prop,live,BET,0042500142,OKC,PHX,Devin Booker,pts,UNDER,20.5,,-106.0,,,,,2026-04-23T01:55:13Z,10.25
2026-04-22,total,game,BET,0042500142,OKC,PHX,,,UNDER,219.5,227.0,-110.0,LOSS,-1.0,39.61666666666667,24+,2026-04-23T02:05:08Z,15.31659465020576
2026-04-22,player_prop,live,BET,0042500142,OKC,PHX,Jaylin Williams,pra,UNDER,29.0,,-112.5,,,,,2026-04-23T02:15:09Z,23.12469299574892
2026-04-22,player_prop,live,BET,0042500142,OKC,PHX,Jaylin Williams,pts,UNDER,20.5,,-110.0,,,,,2026-04-23T02:15:09Z,17.528383314741443
2026-04-22,player_prop,live,BET,0042500142,OKC,PHX,Ajay Mitchell,pra,UNDER,15.5,,-125.0,,,,,2026-04-23T02:15:09Z,5.421569741442642
2026-04-22,player_prop,live,BET,0042500142,OKC,PHX,Royce O'Neale,pra,OVER,22.5,,-125.0,,,,,2026-04-23T02:20:14Z,15.774128686327074
2026-04-22,player_prop,live,BET,0042500142,OKC,PHX,Royce O'Neale,pts,OVER,12.0,,-110.0,,,,,2026-04-23T02:20:14Z,11.372654155495976
2026-04-22,player_prop,live,BET,0042500142,OKC,PHX,Isaiah Joe,pts,OVER,11.0,,-107.5,,,,,2026-04-23T02:25:11Z,6.296759623351981
2026-04-22,quarter_total,q2,BET,0042500142,OKC,PHX,,,UNDER,59.5,,,,,7.966666666666667,6+,2026-04-23T02:30:17Z,11.38436213991769
2026-04-22,player_prop,live,BET,0042500142,OKC,PHX,Isaiah Joe,pra,OVER,12.5,,-120.0,,,,,2026-04-23T02:30:17Z,6.071297992406684
2026-04-22,player_prop,live,BET,0042500142,OKC,PHX,Jalen Green,pra,OVER,31.0,,-119.0,,,,,2026-04-23T02:35:09Z,5.209123032444587
2026-04-22,player_prop,live,BET,0042500142,OKC,PHX,Jalen Green,pts,OVER,22.0,,-126.5,,,,,2026-04-23T02:45:13Z,7.052847168347554
2026-04-22,player_prop,live,BET,0042500142,OKC,PHX,Alex Caruso,pra,UNDER,12.0,,-110.0,,,,,2026-04-23T02:50:05Z,5.195472832888869
2026-04-22,quarter_total,q3,BET,0042500142,OKC,PHX,,,UNDER,53.5,,,,,8.25,6+,2026-04-23T03:15:06Z,7.75
2026-04-22,player_prop,live,BET,0042500142,OKC,PHX,Oso Ighodaro,pra,OVER,18.5,,-120.0,,,,,2026-04-23T03:15:06Z,5.791291291291291
2026-04-22,player_prop,live,BET,0042500142,OKC,PHX,Luguentz Dort,pra,UNDER,14.5,,-110.0,,,,,2026-04-23T03:15:06Z,3.7438808901511536
2026-04-22,ats,game,BET,0042500142,OKC,PHX,,,OKC,-19.0,,,,,15.68333333333333,12-18,2026-04-23T03:30:08Z,5.0807520833333335
2026-04-22,player_prop,live,BET,0042500142,OKC,PHX,Cason Wallace,pts,UNDER,8.5,,-110.0,,,,,2026-04-23T03:30:08Z,5.650800480289252
2026-04-22,quarter_total,q3,BET,0042500142,OKC,PHX,,,OVER,56.5,,,,,1.7666666666666666,<2,2026-04-23T03:35:11Z,4.211111111111109
2026-04-22,player_prop,live,BET,0042500142,OKC,PHX,Isaiah Joe,pra,UNDER,17.0,,-110.0,,,,,2026-04-23T03:45:16Z,3.853314700139432
2026-04-22,quarter_total,q4,BET,0042500142,OKC,PHX,,,UNDER,52.5,,,,,9.316666666666666,6+,2026-04-23T03:50:10Z,6.359320987654323
2026-04-22,player_prop,live,BET,0042500142,OKC,PHX,Isaiah Hartenstein,pra,UNDER,29.5,,-110.0,,,,,2026-04-23T03:50:10Z,9.171535001124905
2026-04-22,player_prop,live,BET,0042500142,OKC,PHX,Cason Wallace,pra,UNDER,14.5,,-110.0,,,,,2026-04-23T03:50:10Z,5.023994566325644
