date,market,horizon,klass,game_id,home,away,player,stat,side,line,actual,price,outcome,profit_u,remaining,rem_bucket,received_at,strength
2026-04-18,quarter_total,q3,BET,0042500131,CLE,TOR,,,UNDER,54.5,,,,,8.3,6+,2026-04-18T18:40:14Z,8.140799999999999
2026-04-18,player_prop,live,BET,0042500131,CLE,TOR,Jamal Shead,pra,UNDER,22.0,,-110.0,,,,,2026-04-18T18:45:10Z,5.037047375993467
2026-04-18,player_prop,live,BET,0042500131,CLE,TOR,Sam Merrill,pts,OVER,5.5,,-122.0,,,,,2026-04-18T19:10:12Z,4.543115602594112
2026-04-18,quarter_total,q4,BET,0042500131,CLE,TOR,,,UNDER,60.5,,,,,9.466666666666667,6+,2026-04-18T19:15:26Z,4.6002469135802455
2026-04-18,quarter_total,q1,BET,0042500161,DEN,MIN,,,UNDER,58.75,,,,,9.25,6+,2026-04-18T19:50:22Z,8.171296296296296
2026-04-18,ats,game,BET,0042500161,DEN,MIN,,,DEN,-5.5,,,,,45.25,24+,2026-04-18T19:50:22Z,8.264395833333333
2026-04-18,player_prop,live,BET,0042500161,DEN,MIN,Nikola Jokic,pra,UNDER,50.5,,-120.0,,,,,2026-04-18T19:50:22Z,33.764809888496146
2026-04-18,player_prop,live,BET,0042500161,DEN,MIN,Anthony Edwards,pra,UNDER,33.5,,-112.0,,,,,2026-04-18T19:50:22Z,20.36051692626583
2026-04-18,player_prop,live,BET,0042500161,DEN,MIN,Nikola Jokic,pts,UNDER,28.0,,-122.5,,,,,2026-04-18T19:50:22Z,18.799096720106512
2026-04-18,player_prop,live,BET,0042500161,DEN,MIN,Anthony Edwards,pts,UNDER,23.5,,-108.5,,,,,2026-04-18T19:50:22Z,16.761509267397862
2026-04-18,player_prop,live,BET,0042500161,DEN,MIN,Julius Randle,pra,UNDER,28.5,,-121.5,,,,,2026-04-18T19:50:22Z,12.334589873998794
2026-04-18,player_prop,live,BET,0042500161,DEN,MIN,Jamal Murray,pts,UNDER,26.5,,-115.0,,,,,2026-04-18T19:50:22Z,9.97137085739989
2026-04-18,player_prop,live,BET,0042500161,DEN,MIN,Donte DiVincenzo,pra,OVER,23.0,,-117.5,,,,,2026-04-18T19:50:22Z,9.613685684925272
2026-04-18,player_prop,live,BET,0042500161,DEN,MIN,Jamal Murray,pra,UNDER,39.5,,-113.5,,,,,2026-04-18T19:50:22Z,9.363405093625733
2026-04-18,player_prop,live,BET,0042500161,DEN,MIN,Donte DiVincenzo,pts,OVER,14.0,,-128.0,,,,,2026-04-18T19:55:11Z,9.984729185421504
2026-04-18,player_prop,live,BET,0042500161,DEN,MIN,Nikola Jokic,reb,UNDER,12.5,,-124.0,,,,,2026-04-18T19:55:11Z,7.914001636189855
2026-04-18,player_prop,live,BET,0042500161,DEN,MIN,Cameron Johnson,pts,OVER,15.5,,-112.5,,,,,2026-04-18T19:55:11Z,7.903754910771887
2026-04-18,half_total,h1,BET,0042500161,DEN,MIN,,,UNDER,120.5,,,,,18.45,12+,2026-04-18T20:00:16Z,16.64583333333334
2026-04-18,player_prop,live,BET,0042500161,DEN,MIN,Christian Braun,pra,UNDER,17.5,,-113.0,,,,,2026-04-18T20:00:16Z,7.793854211673919
2026-04-18,player_prop,live,BET,0042500161,DEN,MIN,Jaden McDaniels,pra,OVER,29.0,,-119.5,,,,,2026-04-18T20:05:17Z,8.841113642556422
2026-04-18,player_prop,live,BET,0042500161,DEN,MIN,Jaden McDaniels,pts,OVER,24.0,,-114.0,,,,,2026-04-18T20:05:17Z,8.131122466772972
2026-04-18,total,game,BET,0042500161,DEN,MIN,,,UNDER,240.5,221.0,-110.0,WIN,0.9090909090909091,37.7,24+,2026-04-18T20:10:08Z,29.916851851851856
2026-04-18,player_prop,live,BET,0042500161,DEN,MIN,Ayo Dosunmu,pra,OVER,20.5,,-110.0,,,,,2026-04-18T20:15:21Z,6.89264827524827
2026-04-18,player_prop,live,BET,0042500161,DEN,MIN,Ayo Dosunmu,pts,OVER,15.5,,-110.0,,,,,2026-04-18T20:15:21Z,6.004007732231283
2026-04-18,player_prop,live,BET,0042500161,DEN,MIN,Bruce Brown,pts,OVER,7.0,,-125.5,,,,,2026-04-18T20:20:13Z,5.501573240905213
2026-04-18,quarter_total,q2,BET,0042500161,DEN,MIN,,,UNDER,58.5,,,,,7.966666666666667,6+,2026-04-18T20:25:12Z,14.762139917695468
2026-04-18,player_prop,live,BET,0042500161,DEN,MIN,Bruce Brown,pra,OVER,17.5,,-125.0,,,,,2026-04-18T20:25:12Z,7.6108199116298785
2026-04-18,player_prop,live,BET,0042500161,DEN,MIN,Julius Randle,pts,UNDER,14.5,,-133.0,,,,,2026-04-18T20:30:22Z,4.030198374604945
2026-04-18,player_prop,live,BET,0042500161,DEN,MIN,Tim Hardaway Jr.,pra,UNDER,19.5,,-110.0,,,,,2026-04-18T20:40:09Z,5.410796911507781
2026-04-18,player_prop,live,BET,0042500161,DEN,MIN,Rudy Gobert,pra,UNDER,27.5,,-115.0,,,,,2026-04-18T20:40:09Z,5.321354099241827
2026-04-18,player_prop,live,BET,0042500161,DEN,MIN,Rudy Gobert,reb,UNDER,12.0,,-143.0,,,,,2026-04-18T20:50:07Z,4.436550726595398
2026-04-18,player_prop,live,BET,0042500161,DEN,MIN,Christian Braun,pra,OVER,18.5,,-110.0,,,,,2026-04-18T21:00:19Z,4.47335934124456
2026-04-18,quarter_total,q3,BET,0042500161,DEN,MIN,,,UNDER,55.5,,,,,8.85,6+,2026-04-18T21:10:12Z,7.241666666666668
2026-04-18,player_prop,live,BET,0042500161,DEN,MIN,Aaron Gordon,pra,OVER,19.5,,-110.0,,,,,2026-04-18T21:25:11Z,7.655466477634434
2026-04-18,quarter_total,q3,BET,0042500161,DEN,MIN,,,OVER,48.5,,,,,2.95,2-4,2026-04-18T21:30:11Z,4.333333333333343
2026-04-18,player_prop,live,BET,0042500161,DEN,MIN,Jaden McDaniels,pra,UNDER,31.5,,-135.0,,,,,2026-04-18T21:35:12Z,4.983507376732728
2026-04-18,quarter_total,q4,BET,0042500161,DEN,MIN,,,UNDER,54.5,,,,,8.95,6+,2026-04-18T21:45:07Z,9.150740740740744
2026-04-18,player_prop,live,BET,0042500121,NYK,ATL,Jalen Johnson,pra,UNDER,38.5,,-116.5,,,,,2026-04-18T22:20:07Z,18.16285165258099
2026-04-18,player_prop,live,BET,0042500121,NYK,ATL,Jalen Brunson,pra,UNDER,37.5,,-116.0,,,,,2026-04-18T22:20:07Z,17.30658314916237
2026-04-18,player_prop,live,BET,0042500121,NYK,ATL,Karl-Anthony Towns,pra,UNDER,35.0,,-122.5,,,,,2026-04-18T22:20:07Z,16.760333397961467
2026-04-18,player_prop,live,BET,0042500121,NYK,ATL,Jalen Brunson,pts,UNDER,27.0,,-122.5,,,,,2026-04-18T22:20:07Z,13.573973868658074
2026-04-18,player_prop,live,BET,0042500121,NYK,ATL,Karl-Anthony Towns,pts,UNDER,20.0,,-125.0,,,,,2026-04-18T22:20:07Z,9.916894854748826
2026-04-18,player_prop,live,BET,0042500121,NYK,ATL,Jalen Johnson,pts,UNDER,21.0,,-120.0,,,,,2026-04-18T22:20:07Z,9.407255340433748
2026-04-18,player_prop,live,BET,0042500121,NYK,ATL,Nickeil Alexander-Walker,pra,UNDER,27.0,,-121.0,,,,,2026-04-18T22:20:07Z,8.408727850647029
2026-04-18,player_prop,live,BET,0042500121,NYK,ATL,Dyson Daniels,pra,UNDER,22.5,,-111.5,,,,,2026-04-18T22:20:07Z,7.849419840567521
2026-04-18,half_total,h1,BET,0042500121,NYK,ATL,,,UNDER,115.5,,,,,19.166666666666668,12+,2026-04-18T22:25:10Z,11.72427983539094
2026-04-18,quarter_total,q1,BET,0042500121,NYK,ATL,,,UNDER,63.5,,,,,7.166666666666667,6+,2026-04-18T22:25:10Z,16.707818930041153
2026-04-18,player_prop,live,BET,0042500121,NYK,ATL,Jalen Brunson,pts,OVER,35.0,,-123.5,,,,,2026-04-18T22:25:10Z,12.707471174490315
2026-04-18,player_prop,live,BET,0042500121,NYK,ATL,OG Anunoby,pra,UNDER,19.5,,-105.0,,,,,2026-04-18T22:25:10Z,7.9608365097174225
2026-04-18,player_prop,live,BET,0042500121,NYK,ATL,Jalen Brunson,pra,OVER,45.0,,-110.0,,,,,2026-04-18T22:25:10Z,7.0139925414421285
2026-04-18,player_prop,live,BET,0042500121,NYK,ATL,Onyeka Okongwu,pra,UNDER,21.5,,-118.5,,,,,2026-04-18T22:25:10Z,5.928149021193718
2026-04-18,player_prop,live,BET,0042500121,NYK,ATL,OG Anunoby,pts,UNDER,13.0,,-113.5,,,,,2026-04-18T22:30:19Z,6.463430486840019
2026-04-18,total,game,BET,0042500121,NYK,ATL,,,UNDER,224.5,215.0,-110.0,WIN,0.9090909090909091,40.733333333333334,24+,2026-04-18T22:35:13Z,8.387366255144032
2026-04-18,player_prop,live,BET,0042500121,NYK,ATL,Nickeil Alexander-Walker,pts,UNDER,18.5,,-109.5,,,,,2026-04-18T22:35:13Z,5.587015357087289
2026-04-18,player_prop,live,BET,0042500121,NYK,ATL,Miles McBride,pra,UNDER,12.0,,-110.0,,,,,2026-04-18T22:45:15Z,4.744362773439181
2026-04-18,ats,game,BET,0042500121,NYK,ATL,,,NYK,-8.75,,,,,34.68333333333334,24+,2026-04-18T22:50:09Z,4.017459027777778
2026-04-18,quarter_total,q2,BET,0042500121,NYK,ATL,,,UNDER,60.5,,,,,7.983333333333333,6+,2026-04-18T22:55:09Z,13.530967078189299
2026-04-18,player_prop,live,BET,0042500121,NYK,ATL,Karl-Anthony Towns,reb,UNDER,9.5,,-110.0,,,,,2026-04-18T22:55:09Z,4.794944862455475
2026-04-18,player_prop,live,BET,0042500121,NYK,ATL,Jonathan Kuminga,pra,UNDER,19.5,,-110.0,,,,,2026-04-18T23:00:23Z,5.551163600251012
2026-04-18,player_prop,live,BET,0042500121,NYK,ATL,Gabe Vincent,pts,UNDER,7.5,,-110.0,,,,,2026-04-18T23:35:10Z,5.620019962436605
2026-04-18,quarter_total,q3,BET,0042500121,NYK,ATL,,,UNDER,54.5,,,,,9.366666666666667,6+,2026-04-18T23:45:17Z,4.253497942386829
2026-04-18,player_prop,live,BET,0042500121,NYK,ATL,Mitchell Robinson,pts,UNDER,7.5,,-110.0,,,,,2026-04-19T00:00:15Z,3.978062710670576
2026-04-18,player_prop,live,BET,0042500121,NYK,ATL,Landry Shamet,pra,UNDER,12.0,,-110.0,,,,,2026-04-19T00:00:15Z,3.1267165837752167
2026-04-18,quarter_total,q4,BET,0042500121,NYK,ATL,,,UNDER,51.5,,,,,8.95,6+,2026-04-19T00:20:19Z,9.147870370370374
2026-04-18,player_prop,live,BET,0042500121,NYK,ATL,Mikal Bridges,pra,UNDER,19.5,,-110.0,,,,,2026-04-19T00:20:19Z,3.88547655727319
2026-04-18,player_prop,live,BET,0042500121,NYK,ATL,Miles McBride,pts,OVER,2.5,,-110.0,,,,,2026-04-19T00:35:07Z,4.020923369316782
2026-04-18,player_prop,live,BET,0042500121,NYK,ATL,Karl-Anthony Towns,pts,OVER,17.5,,146.5,,,,,2026-04-19T00:45:11Z,4.891370891061399
2026-04-18,player_prop,live,BET,0042500121,NYK,ATL,Nickeil Alexander-Walker,pts,OVER,12.5,,182.0,,,,,2026-04-19T00:45:11Z,4.4381585264710814
2026-04-18,ats,game,BET,0042500171,LAL,HOU,,,LAL,2.5,,,,,46.95,24+,2026-04-19T00:50:12Z,4.523650000000001
2026-04-18,player_prop,live,BET,0042500171,LAL,HOU,LeBron James,pra,UNDER,41.0,,-115.5,,,,,2026-04-19T00:50:12Z,20.635066092476304
2026-04-18,player_prop,live,BET,0042500171,LAL,HOU,Amen Thompson,pra,UNDER,34.5,,-113.5,,,,,2026-04-19T00:50:12Z,16.886277847130398
2026-04-18,player_prop,live,BET,0042500171,LAL,HOU,Alperen Sengun,pra,UNDER,36.0,,-111.5,,,,,2026-04-19T00:50:12Z,13.24332932538628
2026-04-18,player_prop,live,BET,0042500171,LAL,HOU,LeBron James,pts,UNDER,24.5,,-105.5,,,,,2026-04-19T00:50:12Z,13.182191355096611
2026-04-18,player_prop,live,BET,0042500171,LAL,HOU,Amen Thompson,pts,UNDER,20.5,,-105.5,,,,,2026-04-19T00:50:12Z,10.55513618100133
2026-04-18,player_prop,live,BET,0042500171,LAL,HOU,Alperen Sengun,pts,UNDER,21.0,,-115.5,,,,,2026-04-19T00:50:12Z,7.642227052917816
2026-04-18,player_prop,live,BET,0042500171,LAL,HOU,Luke Kennard,pra,UNDER,21.0,,-113.0,,,,,2026-04-19T00:50:12Z,5.5283144405884865
2026-04-18,player_prop,live,BET,0042500171,LAL,HOU,LeBron James,ast,UNDER,8.5,,-109.5,,,,,2026-04-19T00:50:12Z,4.990487180298851
2026-04-18,player_prop,live,BET,0042500121,NYK,ATL,Onyeka Okongwu,pts,UNDER,22.0,,-110.0,,,,,2026-04-19T00:50:12Z,4.459008561833311
2026-04-18,half_total,h1,BET,0042500171,LAL,HOU,,,UNDER,101.5,,,,,19.95,12+,2026-04-19T00:55:05Z,6.212500000000005
2026-04-18,quarter_total,q1,BET,0042500171,LAL,HOU,,,UNDER,51.5,,,,,7.95,6+,2026-04-19T00:55:05Z,12.041666666666666
2026-04-18,player_prop,live,BET,0042500171,LAL,HOU,Reed Sheppard,pra,UNDER,20.0,,-118.5,,,,,2026-04-19T00:55:05Z,7.972660358747177
2026-04-18,player_prop,live,BET,0042500171,LAL,HOU,Reed Sheppard,pts,UNDER,14.0,,-120.0,,,,,2026-04-19T00:55:05Z,5.258860860944466
2026-04-18,player_prop,live,BET,0042500171,LAL,HOU,Josh Okogie,pra,UNDER,13.5,,-110.0,,,,,2026-04-19T00:55:05Z,5.046888509527488
2026-04-18,total,game,BET,0042500171,LAL,HOU,,,UNDER,223.5,205.0,-110.0,WIN,0.9090909090909091,38.86666666666667,24+,2026-04-19T01:05:12Z,19.17909465020576
2026-04-18,player_prop,live,BET,0042500171,LAL,HOU,LeBron James,ast,OVER,15.5,,-131.0,,,,,2026-04-19T01:05:12Z,4.508587464008684
2026-04-18,player_prop,live,BET,0042500171,LAL,HOU,Jake LaRavia,pra,OVER,15.5,,-110.0,,,,,2026-04-19T01:05:12Z,4.420531964729527
2026-04-18,player_prop,live,BET,0042500171,LAL,HOU,Jaxson Hayes,pts,OVER,7.5,,-110.0,,,,,2026-04-19T01:10:18Z,5.825712503479881
2026-04-18,player_prop,live,BET,0042500171,LAL,HOU,Tari Eason,reb,OVER,5.5,,-110.0,,,,,2026-04-19T01:10:18Z,5.7413943599173685
2026-04-18,player_prop,live,BET,0042500171,LAL,HOU,Tari Eason,pra,OVER,17.5,,-115.0,,,,,2026-04-19T01:10:18Z,5.333990377754134
2026-04-18,quarter_total,q2,BET,0042500171,LAL,HOU,,,UNDER,49.5,,,,,9.5,6+,2026-04-19T01:25:10Z,5.481481481481482
2026-04-18,player_prop,live,BET,0042500171,LAL,HOU,Deandre Ayton,pra,UNDER,28.5,,-130.0,,,,,2026-04-19T01:50:11Z,6.762384178241941
2026-04-18,player_prop,live,BET,0042500171,LAL,HOU,Jabari Smith Jr.,pra,UNDER,29.5,,-110.0,,,,,2026-04-19T01:50:11Z,5.381395031820926
2026-04-18,player_prop,live,BET,0042500171,LAL,HOU,Jarred Vanderbilt,pts,UNDER,9.5,,-110.0,,,,,2026-04-19T02:10:08Z,4.657858480838132
2026-04-18,quarter_total,q3,BET,0042500171,LAL,HOU,,,UNDER,48.5,,,,,6.166666666666667,6+,2026-04-19T02:15:15Z,12.566400000000003
2026-04-18,player_prop,live,BET,0042500171,LAL,HOU,Jaxson Hayes,pts,UNDER,9.5,,-110.0,,,,,2026-04-19T02:25:12Z,3.7670623541285755
2026-04-18,player_prop,live,BET,0042500171,LAL,HOU,Jaxson Hayes,pra,UNDER,12.5,,-110.0,,,,,2026-04-19T02:30:19Z,3.6226055437559666
2026-04-18,player_prop,live,BET,0042500171,LAL,HOU,Tari Eason,pts,UNDER,9.5,,-110.0,,,,,2026-04-19T02:35:08Z,3.986314073617928
2026-04-18,player_prop,live,BET,0042500171,LAL,HOU,Luke Kennard,pts,UNDER,21.5,,-110.0,,,,,2026-04-19T02:45:14Z,4.789931954286118
2026-04-18,quarter_total,q4,BET,0042500171,LAL,HOU,,,UNDER,53.5,,,,,7.933333333333334,6+,2026-04-19T02:55:06Z,11.851028806584358
2026-04-18,player_prop,live,BET,0042500171,LAL,HOU,Marcus Smart,pts,UNDER,14.5,,-110.0,,,,,2026-04-19T03:00:48Z,4.126240947528382
2026-04-18,player_prop,live,BET,0042500171,LAL,HOU,Luke Kennard,pra,OVER,21.5,,-110.0,,,,,2026-04-19T03:10:09Z,9.31223899794831
2026-04-18,player_prop,live,BET,0042500171,LAL,HOU,Deandre Ayton,pra,OVER,21.5,,-110.0,,,,,2026-04-19T03:15:08Z,5.276129097510882
2026-04-18,player_prop,live,BET,0042500171,LAL,HOU,Deandre Ayton,pts,OVER,12.5,,890.0,,,,,2026-04-19T03:20:07Z,5.228866710546242
2026-04-18,player_prop,live,BET,0042500171,LAL,HOU,Jabari Smith Jr.,reb,OVER,6.5,,114.0,,,,,2026-04-19T03:20:07Z,4.772502081869511
