date,market,horizon,klass,game_id,home,away,player,stat,side,line,actual,price,outcome,profit_u,remaining,rem_bucket,received_at,strength
2026-04-20,ats,game,BET,0042500132,CLE,TOR,,,CLE,-9.5,,,,,46.65,24+,2026-04-20T23:15:08Z,7.42443125
2026-04-20,player_prop,live,BET,0042500132,CLE,TOR,Donovan Mitchell,pts,UNDER,27.5,,-120.0,,,,,2026-04-20T23:15:08Z,13.547810095605598
2026-04-20,player_prop,live,BET,0042500132,CLE,TOR,James Harden,pra,UNDER,30.5,,-125.0,,,,,2026-04-20T23:15:08Z,12.105966920836192
2026-04-20,player_prop,live,BET,0042500132,CLE,TOR,Scottie Barnes,pra,UNDER,30.5,,-115.0,,,,,2026-04-20T23:15:08Z,9.820197186467034
2026-04-20,player_prop,live,BET,0042500132,CLE,TOR,RJ Barrett,pra,UNDER,26.5,,-108.0,,,,,2026-04-20T23:15:08Z,9.44185069479893
2026-04-20,player_prop,live,BET,0042500132,CLE,TOR,Evan Mobley,pra,UNDER,28.5,,-118.0,,,,,2026-04-20T23:15:08Z,8.29564368948514
2026-04-20,player_prop,live,BET,0042500132,CLE,TOR,RJ Barrett,pts,UNDER,19.5,,-115.0,,,,,2026-04-20T23:15:08Z,8.226150726132579
2026-04-20,player_prop,live,BET,0042500132,CLE,TOR,Evan Mobley,pts,UNDER,16.5,,-110.0,,,,,2026-04-20T23:15:08Z,8.072247794039477
2026-04-20,player_prop,live,BET,0042500132,CLE,TOR,Brandon Ingram,pra,UNDER,29.5,,-110.0,,,,,2026-04-20T23:15:08Z,7.94569599296581
2026-04-20,half_total,h1,BET,0042500132,CLE,TOR,,,UNDER,108.5,,,,,19.516666666666666,12+,2026-04-20T23:20:09Z,9.307458847736632
2026-04-20,quarter_total,q1,BET,0042500132,CLE,TOR,,,UNDER,55.5,,,,,7.516666666666667,6+,2026-04-20T23:20:09Z,15.89269547325103
2026-04-20,player_prop,live,BET,0042500132,CLE,TOR,Brandon Ingram,pts,UNDER,19.5,,-105.0,,,,,2026-04-20T23:20:09Z,9.492005388251856
2026-04-20,player_prop,live,BET,0042500132,CLE,TOR,Scottie Barnes,pts,UNDER,16.5,,-125.0,,,,,2026-04-20T23:20:09Z,8.201179279124714
2026-04-20,player_prop,live,BET,0042500132,CLE,TOR,Jarrett Allen,pra,UNDER,24.5,,-115.0,,,,,2026-04-20T23:20:09Z,6.3533934582216
2026-04-20,player_prop,live,BET,0042500132,CLE,TOR,Ja'Kobe Walter,pra,OVER,11.5,,-110.0,,,,,2026-04-20T23:25:08Z,8.689024143627108
2026-04-20,total,game,BET,0042500132,CLE,TOR,,,UNDER,217.0,220.0,-110.0,LOSS,-1.0,40.03333333333333,24+,2026-04-20T23:30:27Z,12.704423868312757
2026-04-20,player_prop,live,BET,0042500132,CLE,TOR,Sandro Mamukelashvili,pra,OVER,16.5,,-120.0,,,,,2026-04-20T23:35:08Z,7.781404881973593
2026-04-20,player_prop,live,BET,0042500132,CLE,TOR,Ja'Kobe Walter,pts,OVER,6.5,,-110.0,,,,,2026-04-20T23:35:08Z,6.774921361713854
2026-04-20,player_prop,live,BET,0042500132,CLE,TOR,Sandro Mamukelashvili,pts,OVER,8.0,,-114.5,,,,,2026-04-20T23:40:10Z,7.640002316563418
2026-04-20,quarter_total,q2,BET,0042500132,CLE,TOR,,,UNDER,59.5,,,,,8.9,6+,2026-04-20T23:45:17Z,7.893333333333332
2026-04-20,player_prop,live,BET,0042500132,CLE,TOR,James Harden,ast,UNDER,5.5,,-151.5,,,,,2026-04-20T23:45:17Z,3.97985072616071
2026-04-20,player_prop,live,BET,0042500132,CLE,TOR,Dennis Schroder,pts,UNDER,8.5,,-110.0,,,,,2026-04-20T23:55:11Z,6.328880121689996
2026-04-20,player_prop,live,BET,0042500132,CLE,TOR,James Harden,pts,OVER,25.0,,-110.0,,,,,2026-04-21T00:00:24Z,5.953115044812421
2026-04-20,player_prop,live,BET,0042500132,CLE,TOR,Jaylon Tyson,pts,UNDER,8.5,,-110.0,,,,,2026-04-21T00:05:18Z,5.238937033386319
