date,market,horizon,signal_key,game_id,home,away,team_tri,player,name_key,stat,stat_key,side,klass,elapsed,live_line,edge,strength,pred,act,result,err,has_context,tags,w_pace,edge_shrink_lambda,edge_shrink_lambda_poss,edge_shrink_lambda_time,missing_reason,has_recon_games,has_recon_quarters,has_recon_props,interval_drift_on,recent_window_on,endgame_foul_on,driver_tags,line_source,exp_min,exp_min_eff,proj_min_final,usage_window_sec,pace_mult,role_mult,foul_mult,usg_recent,usg_game,team_usg_recent,team_usg_game,fg3a_recent,fg3a_game,team_3a_recent,team_3a_game
2026-04-19,half_total,h1,h1_total,0042500111,BOS,PHI,,,,,,under,BET,4.600000000000001,112.5,-11.134814814814824,11.134814814814824,49.86666666666667,,,,1,"['market:half_total', 'horizon:h1', 'klass:bet', 'ctx:present', 'shrink:0-0.25', 'time:early', 'mgn:mid', 'pace:fast', 'poss:high', 'ppp:hot', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,0.17777777777777792,0.4480000000000001,0.17777777777777792,missing_recon_quarters,1,0,0,0.0,0.0,0.0,"['ctx:present', 'shrink:0-0.25', 'time:early', 'mgn:mid', 'pace:fast', 'poss:high', 'ppp:hot', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,,,,,,,,,,,,
2026-04-19,quarter_total,q1,q_total,0042500111,BOS,PHI,,,,,,under,BET,4.6,56.5,-16.280740740740736,16.280740740740736,32.86666666666667,,,,1,"['market:quarter_total', 'horizon:q1', 'klass:bet', 'ctx:present', 'shrink:0.5-0.75', 'time:mid', 'mgn:mid', 'scope:present', 'pace:fast', 'poss:high', 'ppp:hot', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,0.6888888888888888,1.0,0.6888888888888888,missing_recon_quarters,1,0,0,0.0,0.0,0.0,"['ctx:present', 'shrink:0.5-0.75', 'time:mid', 'mgn:mid', 'scope:present', 'pace:fast', 'poss:high', 'ppp:hot', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,,,,,,,,,,,,
2026-04-19,ats,game,game_ats,0042500111,BOS,PHI,,,,,,bos,BET,4.6,-14.5,4.033541666666665,4.033541666666665,,32.0,win,,1,"['market:ats', 'horizon:game', 'klass:bet', 'ctx:present', 'mgn:mid', 'ats_side:home', 'spr:7+', 'time:early', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,,1,0,0,,,,"['ctx:present', 'mgn:mid', 'ats_side:home', 'spr:7+', 'time:early', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,,,,,,,,,,,,
2026-04-19,player_prop,live,player_prop:SAM HAUSER:pra,0042500111,BOS,PHI,BOS,Sam Hauser,SAM HAUSER,pra,pra,over,BET,4.6,14.5,9.578084895963524,9.578084895963524,24.078084895963524,,,,1,"['market:player_prop', 'horizon:live', 'klass:bet', 'stat:pra', 'injury:off', 'pf:0-1', 'proj_min:24-32', 'rem_min:3.5+', 'line_src:oddsapi', 'line_age:fresh', 'market_span:wide', 'books:2', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:market_disagreement', 'gate:two_books', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,missing_recon_props,1,0,0,,,,"['injury:off', 'pf:0-1', 'proj_min:24-32', 'rem_min:3.5+', 'line_src:oddsapi', 'line_age:fresh', 'market_span:wide', 'books:2', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:market_disagreement', 'gate:two_books', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",oddsapi,24.1,24.1,24.1,180.0,,,1.0,,,,,,,,
2026-04-19,player_prop,live,player_prop:JAYLEN BROWN:pra,0042500111,BOS,PHI,BOS,Jaylen Brown,JAYLEN BROWN,pra,pra,under,BET,4.6,35.5,-8.896648072558218,8.896648072558218,26.603351927441782,,,,1,"['market:player_prop', 'horizon:live', 'klass:bet', 'stat:pra', 'injury:off', 'pf:0-1', 'proj_min:32+', 'rem_min:3.5+', 'sim:agree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:wide', 'books:3+', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:market_disagreement', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,missing_recon_props,1,0,0,,,,"['injury:off', 'pf:0-1', 'proj_min:32+', 'rem_min:3.5+', 'sim:agree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:wide', 'books:3+', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:market_disagreement', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",oddsapi,36.1,36.1,36.1,180.0,,,1.0,,,,,,,,
2026-04-19,player_prop,live,player_prop:VJ EDGECOMBE:pra,0042500111,BOS,PHI,PHI,VJ Edgecombe,VJ EDGECOMBE,pra,pra,under,BET,4.6,21.5,-8.408612817214468,8.408612817214468,13.091387182785532,,,,1,"['market:player_prop', 'horizon:live', 'klass:bet', 'stat:pra', 'injury:off', 'pf:0-1', 'proj_min:32+', 'rem_min:3.5+', 'line_src:oddsapi', 'line_age:fresh', 'market_span:wide', 'books:3+', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:market_disagreement', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,missing_recon_props,1,0,0,,,,"['injury:off', 'pf:0-1', 'proj_min:32+', 'rem_min:3.5+', 'line_src:oddsapi', 'line_age:fresh', 'market_span:wide', 'books:3+', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:market_disagreement', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",oddsapi,36.0,36.0,36.0,180.0,,,1.0,,,,,,,,
2026-04-19,player_prop,live,player_prop:JAYLEN BROWN:pts,0042500111,BOS,PHI,BOS,Jaylen Brown,JAYLEN BROWN,pts,pts,under,BET,4.6,23.5,-8.292399083414942,8.292399083414942,15.207600916585058,,,,1,"['market:player_prop', 'horizon:live', 'klass:bet', 'stat:pts', 'injury:off', 'pf:0-1', 'proj_min:32+', 'rem_min:3.5+', 'sim:agree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:wide', 'books:3+', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:market_disagreement', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,missing_recon_props,1,0,0,,,,"['injury:off', 'pf:0-1', 'proj_min:32+', 'rem_min:3.5+', 'sim:agree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:wide', 'books:3+', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:market_disagreement', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",oddsapi,36.1,36.1,36.1,180.0,,,1.0,,,,,,,,
2026-04-19,player_prop,live,player_prop:TYRESE MAXEY:pra,0042500111,BOS,PHI,PHI,Tyrese Maxey,TYRESE MAXEY,pra,pra,under,BET,4.6,35.5,-7.961634841924848,7.961634841924848,27.538365158075152,,,,1,"['market:player_prop', 'horizon:live', 'klass:bet', 'stat:pra', 'injury:off', 'pf:0-1', 'proj_min:32+', 'rem_min:3.5+', 'sim:agree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:tight', 'books:3+', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,missing_recon_props,1,0,0,,,,"['injury:off', 'pf:0-1', 'proj_min:32+', 'rem_min:3.5+', 'sim:agree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:tight', 'books:3+', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",oddsapi,37.0,37.0,37.0,180.0,,,1.0,,,,,,,,
2026-04-19,player_prop,live,player_prop:SAM HAUSER:pts,0042500111,BOS,PHI,BOS,Sam Hauser,SAM HAUSER,pts,pts,over,BET,4.6,11.5,7.5703575682811035,7.5703575682811035,19.070357568281104,,,,1,"['market:player_prop', 'horizon:live', 'klass:bet', 'stat:pts', 'injury:off', 'pf:0-1', 'proj_min:24-32', 'rem_min:3.5+', 'line_src:oddsapi', 'line_age:fresh', 'market_span:wide', 'books:3+', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:market_disagreement', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,missing_recon_props,1,0,0,,,,"['injury:off', 'pf:0-1', 'proj_min:24-32', 'rem_min:3.5+', 'line_src:oddsapi', 'line_age:fresh', 'market_span:wide', 'books:3+', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:market_disagreement', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",oddsapi,24.1,24.1,24.1,180.0,,,1.0,,,,,,,,
2026-04-19,player_prop,live,player_prop:NIKOLA VUCEVIC:pra,0042500111,BOS,PHI,BOS,Nikola Vucevic,NIKOLA VUCEVIC,pra,pra,under,BET,4.6,17.0,-7.539224208655664,7.539224208655664,9.460775791344336,,,,1,"['market:player_prop', 'horizon:live', 'klass:bet', 'stat:pra', 'injury:off', 'pf:0-1', 'proj_min:<16', 'rem_min:3.5+', 'mp:<3', 'sim:agree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:wide', 'books:2', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:market_disagreement', 'gate:two_books', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,missing_recon_props,1,0,0,,,,"['injury:off', 'pf:0-1', 'proj_min:<16', 'rem_min:3.5+', 'mp:<3', 'sim:agree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:wide', 'books:2', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:market_disagreement', 'gate:two_books', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",oddsapi,15.8,15.8,15.8,180.0,,,1.0,,,,,,,,
2026-04-19,player_prop,live,player_prop:DERRICK WHITE:pra,0042500111,BOS,PHI,BOS,Derrick White,DERRICK WHITE,pra,pra,under,BET,4.6,20.5,-7.309847560179023,7.309847560179023,13.190152439820977,,,,1,"['market:player_prop', 'horizon:live', 'klass:bet', 'stat:pra', 'injury:off', 'pf:0-1', 'proj_min:32+', 'rem_min:3.5+', 'sim:agree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:wide', 'books:3+', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:market_disagreement', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,missing_recon_props,1,0,0,,,,"['injury:off', 'pf:0-1', 'proj_min:32+', 'rem_min:3.5+', 'sim:agree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:wide', 'books:3+', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:market_disagreement', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",oddsapi,33.0,33.0,33.0,180.0,,,1.0,,,,,,,,
2026-04-19,player_prop,live,player_prop:JAYSON TATUM:pra,0042500111,BOS,PHI,BOS,Jayson Tatum,JAYSON TATUM,pra,pra,over,BET,6.45,42.5,10.423807557072507,10.423807557072507,52.92380755707251,,,,1,"['market:player_prop', 'horizon:live', 'klass:bet', 'stat:pra', 'injury:off', 'pf:0-1', 'proj_min:32+', 'rem_min:3.5+', 'sim:disagree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:wide', 'books:3+', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:market_disagreement', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,missing_recon_props,1,0,0,,,,"['injury:off', 'pf:0-1', 'proj_min:32+', 'rem_min:3.5+', 'sim:disagree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:wide', 'books:3+', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:market_disagreement', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",oddsapi,34.6,35.863125,35.863125,180.0,,,1.0,,,,,,,,
2026-04-19,player_prop,live,player_prop:PAUL GEORGE:pra,0042500111,BOS,PHI,PHI,Paul George,PAUL GEORGE,pra,pra,under,BET,6.45,27.5,-6.557329426673789,6.557329426673789,20.94267057332621,,,,1,"['market:player_prop', 'horizon:live', 'klass:bet', 'stat:pra', 'injury:off', 'pf:0-1', 'proj_min:32+', 'rem_min:3.5+', 'sim:agree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:wide', 'books:3+', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:market_disagreement', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,missing_recon_props,1,0,0,,,,"['injury:off', 'pf:0-1', 'proj_min:32+', 'rem_min:3.5+', 'sim:agree', 'line_src:oddsapi', 'line_age:fresh', 'market_span:wide', 'books:3+', 'hold:mid', 'bettable:yes', 'bet_score:high', 'edge_sigma:1+', 'gate:market_disagreement', 'foul_adj:flat', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",oddsapi,31.9,33.5259375,33.5259375,180.0,,,1.0,,,,,,,,
2026-04-19,total,game,game_total,0042500111,BOS,PHI,,,,,,under,BET,8.183333333333334,214.75,-14.481430041152263,14.481430041152263,95.36111111111111,214.0,win,-118.63888888888889,1,"['market:total', 'horizon:game', 'klass:bet', 'ctx:present', 'shrink:0-0.25', 'time:early', 'mgn:mid', 'pace:normal', 'poss:normal', 'ppp:hot', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,0.1212962962962963,0.30400000000000005,0.1212962962962963,,1,0,0,0.0,0.0,0.0,"['ctx:present', 'shrink:0-0.25', 'time:early', 'mgn:mid', 'pace:normal', 'poss:normal', 'ppp:hot', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,,,,,,,,,,,,
2026-04-19,half_total,h1,h1_total,0042500111,BOS,PHI,,,,,,under,BET,8.183333333333334,110.0,-30.316100823045268,30.316100823045268,57.361111111111114,,,,1,"['market:half_total', 'horizon:h1', 'klass:bet', 'ctx:present', 'shrink:0.5-0.75', 'time:mid', 'mgn:mid', 'pace:normal', 'poss:normal', 'ppp:hot', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,0.575925925925926,1.0,0.575925925925926,missing_recon_quarters,1,0,0,0.0,0.0,0.0,"['ctx:present', 'shrink:0.5-0.75', 'time:mid', 'mgn:mid', 'pace:normal', 'poss:normal', 'ppp:hot', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,,,,,,,,,,,,
2026-04-19,quarter_total,q1,q_total,0042500111,BOS,PHI,,,,,,under,BET,8.183333333333334,53.5,-15.138888888888886,15.138888888888886,38.361111111111114,,,,1,"['market:quarter_total', 'horizon:q1', 'klass:bet', 'ctx:present', 'shrink:0.75+', 'time:late', 'mgn:mid', 'scope:present', 'pace:normal', 'poss:normal', 'ppp:hot', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,1.0,1.0,1.0,missing_recon_quarters,1,0,0,0.0,0.0,0.0,"['ctx:present', 'shrink:0.75+', 'time:late', 'mgn:mid', 'scope:present', 'pace:normal', 'poss:normal', 'ppp:hot', 'interval_drift:off', 'recent_window:off', 'endgame_foul:off']",,,,,,,,,,,,,,,,
